CityName,CityCode,MSOAName,MSOACode,Area
Sheffield,J01000082,Sheffield 038,E02001648,2.12060460603333
Sheffield,J01000082,Sheffield 039,E02001649,3.12969078456116
Sheffield,J01000082,Sheffield 040,E02001650,0.835418037765503
Sheffield,J01000082,Sheffield 041,E02001651,31.5852859698029
Sheffield,J01000082,Sheffield 042,E02001652,1.53847354808044
Sheffield,J01000082,Sheffield 043,E02001653,2.03113335470581
Sheffield,J01000082,Sheffield 044,E02001654,2.5379819330749496
Sheffield,J01000082,Sheffield 045,E02001655,1.9910888817596402
Sheffield,J01000082,Sheffield 046,E02001656,1.4022751061706502
Sheffield,J01000082,Sheffield 047,E02001657,1.7653637965698201
Sheffield,J01000082,Sheffield 048,E02001658,1.01781693804932
Sheffield,J01000082,Sheffield 049,E02001659,2.30701256080627
Sheffield,J01000082,Sheffield 050,E02001660,1.4565726031036401
Sheffield,J01000082,Sheffield 051,E02001661,1.55401816098022
Sheffield,J01000082,Sheffield 052,E02001662,1.61740503723145
Sheffield,J01000082,Sheffield 053,E02001663,1.39540395513916
Sheffield,J01000082,Sheffield 054,E02001664,1.25331505511475
Sheffield,J01000082,Sheffield 055,E02001665,6.53072608401489
Sheffield,J01000082,Sheffield 056,E02001666,2.15180169009399
Sheffield,J01000082,Sheffield 059,E02001669,1.39679337718201
Sheffield,J01000082,Sheffield 060,E02001670,1.42601939103699
Sheffield,J01000082,Sheffield 061,E02001671,1.97960504208374
Sheffield,J01000082,Sheffield 062,E02001672,1.77070749452209
Sheffield,J01000082,Sheffield 063,E02001673,2.2844320120696997
Sheffield,J01000082,Sheffield 064,E02001674,4.85438908287048
Sheffield,J01000082,Sheffield 065,E02001675,2.85953608468628
Sheffield,J01000082,Sheffield 066,E02001676,3.31285997167969
Sheffield,J01000082,Sheffield 068,E02001678,14.2359596185455
Sheffield,J01000082,Sheffield 069,E02001679,1.2499324578704798
Sheffield,J01000082,Sheffield 070,E02001680,1.3441490908966098
Sheffield,J01000082,Sheffield 071,E02001681,2.78065395291138
Sheffield,J01000082,Sheffield 072,E02006803,5.82079620359802
Sheffield,J01000082,Sheffield 073,E02006843,1.14291263104248
Sheffield,J01000082,Sheffield 074,E02006844,0.840823464889526
Sheffield,J01000082,Sheffield 075,E02006868,3.2787201251678497
Sheffield,J01000082,Sheffield 076,E02006869,3.63418540911865
Southampton,J01000087,Southampton 001,E02003549,2.6956217402267497
Southampton,J01000087,Southampton 002,E02003550,1.72988581018066
Southampton,J01000087,Southampton 003,E02003551,1.88920104639816
Southampton,J01000087,Southampton 004,E02003552,1.0885998858985901
Southampton,J01000087,Southampton 005,E02003553,1.09368102358627
Southampton,J01000087,Southampton 006,E02003554,1.84232100821686
Southampton,J01000087,Southampton 007,E02003555,1.55929375415039
Southampton,J01000087,Southampton 008,E02003556,1.56173176433182
Southampton,J01000087,Southampton 009,E02003557,1.64096112210083
Southampton,J01000087,Southampton 010,E02003558,1.1837065510635398
Southampton,J01000087,Southampton 011,E02003559,2.46619126016617
Southampton,J01000087,Southampton 012,E02003560,2.4768749328994804
Southampton,J01000087,Southampton 013,E02003561,0.9925403239593511
Southampton,J01000087,Southampton 014,E02003562,1.4321198002739
Southampton,J01000087,Southampton 015,E02003563,1.05832623141098
Southampton,J01000087,Southampton 016,E02003564,1.36288508451462
Southampton,J01000087,Southampton 017,E02003565,0.623791616500854
Southampton,J01000087,Southampton 018,E02003566,1.25690292708588
Southampton,J01000087,Southampton 019,E02003567,2.69111911257935
Southampton,J01000087,Southampton 020,E02003568,0.950107847736359
Southampton,J01000087,Southampton 021,E02003569,2.02716675947189
Southampton,J01000087,Southampton 022,E02003570,1.5564794246711702
Southampton,J01000087,Southampton 023,E02003571,1.58215617681885
Southampton,J01000087,Southampton 024,E02003572,1.3382941461982698
Southampton,J01000087,Southampton 025,E02003573,1.47466780063248
Southampton,J01000087,Southampton 026,E02003574,1.5711224035034201
Southampton,J01000087,Southampton 027,E02003575,1.05203174468994
Southampton,J01000087,Southampton 028,E02003576,1.30970680228806
Southampton,J01000087,Southampton 029,E02003577,2.11580457175446
Southampton,J01000087,Southampton 030,E02003578,1.3800282677497901
Southampton,J01000087,Southampton 031,E02003579,1.74079274047852
Southampton,J01000087,Southampton 032,E02003580,1.15760784432602
Southampton,J01000087,Eastleigh 009,E02004720,12.1407983927841
Southampton,J01000087,Test Valley 015,E02004828,22.2917022683373
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2.24388254096985
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2.9385878776321404
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2.63507165166473
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2.49452692380524
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2.2581645683288603
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,3.51403041149139
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,0.917030066398621
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,3.0602876055603
Southend-on-Sea,J01000088,Southend-on-Sea 009,E02003287,4.665767151763919
Southend-on-Sea,J01000088,Southend-on-Sea 010,E02003288,1.6038102782135
Southend-on-Sea,J01000088,Southend-on-Sea 011,E02003289,1.52274927615356
Southend-on-Sea,J01000088,Southend-on-Sea 012,E02003290,1.6174077882690399
Southend-on-Sea,J01000088,Southend-on-Sea 013,E02003291,3.81645223876953
Southend-on-Sea,J01000088,Southend-on-Sea 014,E02003292,1.24365983737183
Southend-on-Sea,J01000088,Southend-on-Sea 015,E02003293,1.63500088292694
Southend-on-Sea,J01000088,Southend-on-Sea 016,E02003294,2.7629408740387
Southend-on-Sea,J01000088,Southend-on-Sea 017,E02003295,2.85310713394165
Stoke on Trent,J01000095,Stoke-on-Trent 001,E02002951,4.09688355767822
Stoke on Trent,J01000095,Stoke-on-Trent 002,E02002952,4.18542778974915
Stoke on Trent,J01000095,Stoke-on-Trent 003,E02002953,1.7167688657379199
Stoke on Trent,J01000095,Stoke-on-Trent 004,E02002954,5.61348697942352
Stoke on Trent,J01000095,Stoke-on-Trent 005,E02002955,2.47335049536896
Stoke on Trent,J01000095,Stoke-on-Trent 006,E02002956,2.2553001273117097
Stoke on Trent,J01000095,Stoke-on-Trent 007,E02002957,3.66154735692596
Stoke on Trent,J01000095,Stoke-on-Trent 008,E02002958,1.91454395922852
Stoke on Trent,J01000095,Stoke-on-Trent 009,E02002959,2.98611811068726
Stoke on Trent,J01000095,Stoke-on-Trent 010,E02002960,1.4232555066528298
Stoke on Trent,J01000095,Stoke-on-Trent 011,E02002961,2.62546554327393
Stoke on Trent,J01000095,Stoke-on-Trent 012,E02002962,2.9612028690338104
Stoke on Trent,J01000095,Stoke-on-Trent 013,E02002963,1.15905111264038
Stoke on Trent,J01000095,Stoke-on-Trent 014,E02002964,3.67833584716797
Stoke on Trent,J01000095,Stoke-on-Trent 015,E02002965,3.9362547609710696
Stoke on Trent,J01000095,Stoke-on-Trent 016,E02002966,3.87639229705811
Stoke on Trent,J01000095,Stoke-on-Trent 017,E02002967,3.74666578730774
Stoke on Trent,J01000095,Stoke-on-Trent 018,E02002968,2.81639577259064
Stoke on Trent,J01000095,Stoke-on-Trent 019,E02002969,1.95844794225311
Stoke on Trent,J01000095,Stoke-on-Trent 020,E02002970,3.14364375578308
Stoke on Trent,J01000095,Stoke-on-Trent 021,E02002971,1.60517089848328
Stoke on Trent,J01000095,Stoke-on-Trent 022,E02002972,2.02663234606934
Stoke on Trent,J01000095,Stoke-on-Trent 023,E02002973,3.51348013639832
Stoke on Trent,J01000095,Stoke-on-Trent 024,E02002974,1.9719388779754599
Stoke on Trent,J01000095,Stoke-on-Trent 025,E02002975,1.76262731285095
Stoke on Trent,J01000095,Stoke-on-Trent 026,E02002976,2.5021177815780598
Stoke on Trent,J01000095,Stoke-on-Trent 027,E02002977,1.85162989635468
Stoke on Trent,J01000095,Stoke-on-Trent 028,E02002978,1.38035621877289
Stoke on Trent,J01000095,Stoke-on-Trent 029,E02002979,0.9229534657897951
Stoke on Trent,J01000095,Stoke-on-Trent 030,E02002980,3.56134977371979
Stoke on Trent,J01000095,Stoke-on-Trent 031,E02002981,3.65471663040161
Stoke on Trent,J01000095,Stoke-on-Trent 032,E02002982,3.46411334314728
Stoke on Trent,J01000095,Stoke-on-Trent 033,E02002983,1.95234032428741
Stoke on Trent,J01000095,Stoke-on-Trent 034,E02002984,3.0395559087982202
Stoke on Trent,J01000095,Stafford 001,E02006188,14.9154353295517
Stoke on Trent,J01000095,Staffordshire Moorlands 008,E02006211,25.1951883514557
Stoke on Trent,J01000095,Staffordshire Moorlands 009,E02006212,28.8187866117477
Stoke on Trent,J01000095,Staffordshire Moorlands 012,E02006215,44.2902407547913
Sunderland,J01000096,Sunderland 001,E02001791,1.91884274682617
Sunderland,J01000096,Sunderland 002,E02001792,1.64316949136353
Sunderland,J01000096,Sunderland 003,E02001793,1.91834420339966
Sunderland,J01000096,Sunderland 004,E02001794,2.56484926121521
Sunderland,J01000096,Sunderland 005,E02001795,2.42178836630249
Sunderland,J01000096,Sunderland 006,E02001796,1.80627279196167
Sunderland,J01000096,Sunderland 008,E02001798,3.0068292020568803
Sunderland,J01000096,Sunderland 011,E02001801,0.875352228546143
Sunderland,J01000096,Sunderland 012,E02001802,1.68413462521362
Sunderland,J01000096,Sunderland 013,E02001803,2.51508114227295
Sunderland,J01000096,Sunderland 014,E02001804,2.2647826628112804
Sunderland,J01000096,Sunderland 015,E02001805,1.2635083378295902
Sunderland,J01000096,Sunderland 016,E02001806,2.97180453167725
Sunderland,J01000096,Sunderland 018,E02001808,0.910046892181396
Sunderland,J01000096,Sunderland 021,E02001811,2.3414403889617903
Sunderland,J01000096,Sunderland 022,E02001812,2.7064519183807403
Sunderland,J01000096,Sunderland 023,E02001813,2.2377832305908196
Sunderland,J01000096,Sunderland 024,E02001814,2.2653084308319102
Sunderland,J01000096,Sunderland 026,E02001816,2.52376547442627
Sunderland,J01000096,Sunderland 027,E02001817,1.50693620802307
Sunderland,J01000096,Sunderland 028,E02001818,4.2547098646698
Sunderland,J01000096,Sunderland 029,E02001819,3.72031101264954
Sunderland,J01000096,Sunderland 031,E02001821,7.81743442483521
York,J01000112,York 004,E02002775,4.3311176781311
York,J01000112,York 005,E02002776,6.2271105071106
York,J01000112,York 006,E02002777,13.6260755621948
York,J01000112,York 007,E02002778,4.10576282084656
York,J01000112,York 008,E02002779,18.2136234634705
York,J01000112,York 009,E02002780,1.10955693743896
York,J01000112,York 010,E02002781,1.68711503125
York,J01000112,York 012,E02002783,2.68344598240662
York,J01000112,York 013,E02002784,2.53449092591858
York,J01000112,York 014,E02002785,6.57159501077271
York,J01000112,York 015,E02002786,1.4553957490234402
York,J01000112,York 016,E02002787,1.73212338613892
York,J01000112,York 017,E02002788,2.15113299150085
York,J01000112,York 018,E02002789,1.75178284907532
York,J01000112,York 019,E02002790,2.70003947569275
York,J01000112,York 021,E02002792,3.75121267677307
York,J01000112,York 022,E02002793,3.39292440435791
