CityName,CityCode,MSOAName,MSOACode,Time,Aggregation,Price
Leeds,J01000051,Leeds 058,E02002387,2020-03,Median,"124,000"
Leeds,J01000051,Leeds 058,E02002387,2020-06,Median,"124,500"
Leeds,J01000051,Leeds 058,E02002387,2020-09,Median,"125,000"
Leeds,J01000051,Leeds 058,E02002387,2020-12,Median,"130,000"
Leeds,J01000051,Leeds 058,E02002387,2021-03,Median,"139,999"
Leeds,J01000051,Leeds 058,E02002387,2021-06,Median,"144,500"
Leeds,J01000051,Leeds 058,E02002387,2021-09,Median,"144,500"
Leeds,J01000051,Leeds 058,E02002387,2021-12,Median,"145,000"
Leeds,J01000051,Leeds 058,E02002387,2022-03,Median,"144,000"
Leeds,J01000051,Leeds 059,E02002388,2019-03,Mean,"136,696"
Leeds,J01000051,Leeds 059,E02002388,2019-06,Mean,"140,591"
Leeds,J01000051,Leeds 059,E02002388,2019-09,Mean,"142,316"
Leeds,J01000051,Leeds 059,E02002388,2019-12,Mean,"143,706"
Leeds,J01000051,Leeds 059,E02002388,2020-03,Mean,"143,985"
Leeds,J01000051,Leeds 059,E02002388,2020-06,Mean,"146,060"
Leeds,J01000051,Leeds 059,E02002388,2020-09,Mean,"145,952"
Leeds,J01000051,Leeds 059,E02002388,2020-12,Mean,"154,493"
Leeds,J01000051,Leeds 059,E02002388,2021-03,Mean,"155,821"
Leeds,J01000051,Leeds 059,E02002388,2021-06,Mean,"155,535"
Leeds,J01000051,Leeds 059,E02002388,2021-09,Mean,"156,488"
Leeds,J01000051,Leeds 059,E02002388,2021-12,Mean,"157,836"
Leeds,J01000051,Leeds 059,E02002388,2022-03,Mean,"166,004"
Leeds,J01000051,Leeds 059,E02002388,2019-03,Median,"125,000"
Leeds,J01000051,Leeds 059,E02002388,2019-06,Median,"137,000"
Leeds,J01000051,Leeds 059,E02002388,2019-09,Median,"142,500"
Leeds,J01000051,Leeds 059,E02002388,2019-12,Median,"140,000"
Leeds,J01000051,Leeds 059,E02002388,2020-03,Median,"140,000"
Leeds,J01000051,Leeds 059,E02002388,2020-06,Median,"143,750"
Leeds,J01000051,Leeds 059,E02002388,2020-09,Median,"140,000"
Leeds,J01000051,Leeds 059,E02002388,2020-12,Median,"144,500"
Leeds,J01000051,Leeds 059,E02002388,2021-03,Median,"147,000"
Leeds,J01000051,Leeds 059,E02002388,2021-06,Median,"147,000"
Leeds,J01000051,Leeds 059,E02002388,2021-09,Median,"146,000"
Leeds,J01000051,Leeds 059,E02002388,2021-12,Median,"154,000"
Leeds,J01000051,Leeds 059,E02002388,2022-03,Median,"159,000"
Leeds,J01000051,Leeds 060,E02002389,2019-03,Mean,"130,321"
Leeds,J01000051,Leeds 060,E02002389,2019-06,Mean,"130,455"
Leeds,J01000051,Leeds 060,E02002389,2019-09,Mean,"129,798"
Leeds,J01000051,Leeds 060,E02002389,2019-12,Mean,"139,284"
Leeds,J01000051,Leeds 060,E02002389,2020-03,Mean,"134,346"
Leeds,J01000051,Leeds 060,E02002389,2020-06,Mean,"139,840"
Leeds,J01000051,Leeds 060,E02002389,2020-09,Mean,"139,420"
Leeds,J01000051,Leeds 060,E02002389,2020-12,Mean,"145,290"
Leeds,J01000051,Leeds 060,E02002389,2021-03,Mean,"164,636"
Leeds,J01000051,Leeds 060,E02002389,2021-06,Mean,"166,750"
Leeds,J01000051,Leeds 060,E02002389,2021-09,Mean,"168,487"
Leeds,J01000051,Leeds 060,E02002389,2021-12,Mean,"167,868"
Leeds,J01000051,Leeds 060,E02002389,2022-03,Mean,"179,043"
Leeds,J01000051,Leeds 060,E02002389,2019-03,Median,"122,500"
Leeds,J01000051,Leeds 060,E02002389,2019-06,Median,"124,000"
Leeds,J01000051,Leeds 060,E02002389,2019-09,Median,"124,000"
Leeds,J01000051,Leeds 060,E02002389,2019-12,Median,"130,000"
Leeds,J01000051,Leeds 060,E02002389,2020-03,Median,"125,000"
Leeds,J01000051,Leeds 060,E02002389,2020-06,Median,"125,000"
Leeds,J01000051,Leeds 060,E02002389,2020-09,Median,"125,000"
Leeds,J01000051,Leeds 060,E02002389,2020-12,Median,"125,500"
Leeds,J01000051,Leeds 060,E02002389,2021-03,Median,"156,500"
Leeds,J01000051,Leeds 060,E02002389,2021-06,Median,"157,500"
Leeds,J01000051,Leeds 060,E02002389,2021-09,Median,"156,000"
Leeds,J01000051,Leeds 060,E02002389,2021-12,Median,"156,000"
Leeds,J01000051,Leeds 060,E02002389,2022-03,Median,"165,000"
Leeds,J01000051,Leeds 061,E02002390,2019-03,Mean,"181,729"
Leeds,J01000051,Leeds 061,E02002390,2019-06,Mean,"181,449"
Leeds,J01000051,Leeds 061,E02002390,2019-09,Mean,"183,887"
Leeds,J01000051,Leeds 061,E02002390,2019-12,Mean,"186,144"
Leeds,J01000051,Leeds 061,E02002390,2020-03,Mean,"189,562"
Leeds,J01000051,Leeds 061,E02002390,2020-06,Mean,"187,434"
Leeds,J01000051,Leeds 061,E02002390,2020-09,Mean,"187,632"
Leeds,J01000051,Leeds 061,E02002390,2020-12,Mean,"183,886"
Leeds,J01000051,Leeds 061,E02002390,2021-03,Mean,"178,177"
Leeds,J01000051,Leeds 061,E02002390,2021-06,Mean,"181,273"
Leeds,J01000051,Leeds 061,E02002390,2021-09,Mean,"178,687"
Leeds,J01000051,Leeds 061,E02002390,2021-12,Mean,"175,413"
Leeds,J01000051,Leeds 061,E02002390,2022-03,Mean,"177,260"
Leeds,J01000051,Leeds 061,E02002390,2019-03,Median,"173,498"
Leeds,J01000051,Leeds 061,E02002390,2019-06,Median,"172,995"
Leeds,J01000051,Leeds 061,E02002390,2019-09,Median,"172,995"
Leeds,J01000051,Leeds 061,E02002390,2019-12,Median,"169,995"
Leeds,J01000051,Leeds 061,E02002390,2020-03,Median,"172,995"
Leeds,J01000051,Leeds 061,E02002390,2020-06,Median,"173,995"
Leeds,J01000051,Leeds 061,E02002390,2020-09,Median,"172,498"
Leeds,J01000051,Leeds 061,E02002390,2020-12,Median,"172,500"
Leeds,J01000051,Leeds 061,E02002390,2021-03,Median,"172,250"
Leeds,J01000051,Leeds 061,E02002390,2021-06,Median,"175,000"
Leeds,J01000051,Leeds 061,E02002390,2021-09,Median,"178,100"
Leeds,J01000051,Leeds 061,E02002390,2021-12,Median,"177,000"
Leeds,J01000051,Leeds 061,E02002390,2022-03,Median,"177,750"
Leeds,J01000051,Leeds 063,E02002392,2019-03,Mean,"159,191"
Leeds,J01000051,Leeds 063,E02002392,2019-06,Mean,"157,433"
Leeds,J01000051,Leeds 063,E02002392,2019-09,Mean,"181,221"
Leeds,J01000051,Leeds 063,E02002392,2019-12,Mean,"193,031"
Leeds,J01000051,Leeds 063,E02002392,2020-03,Mean,"205,670"
Leeds,J01000051,Leeds 063,E02002392,2020-06,Mean,"213,161"
Leeds,J01000051,Leeds 063,E02002392,2020-09,Mean,"186,164"
Leeds,J01000051,Leeds 063,E02002392,2020-12,Mean,"193,000"
Leeds,J01000051,Leeds 063,E02002392,2021-03,Mean,"209,979"
Leeds,J01000051,Leeds 063,E02002392,2021-06,Mean,"183,327"
Leeds,J01000051,Leeds 063,E02002392,2021-09,Mean,"184,058"
Leeds,J01000051,Leeds 063,E02002392,2021-12,Mean,"184,566"
Leeds,J01000051,Leeds 063,E02002392,2022-03,Mean,"186,830"
Leeds,J01000051,Leeds 063,E02002392,2019-03,Median,"140,000"
Leeds,J01000051,Leeds 063,E02002392,2019-06,Median,"142,500"
Leeds,J01000051,Leeds 063,E02002392,2019-09,Median,"138,000"
Leeds,J01000051,Leeds 063,E02002392,2019-12,Median,"139,000"
Leeds,J01000051,Leeds 063,E02002392,2020-03,Median,"156,500"
Leeds,J01000051,Leeds 063,E02002392,2020-06,Median,"158,000"
Leeds,J01000051,Leeds 063,E02002392,2020-09,Median,"167,500"
Leeds,J01000051,Leeds 063,E02002392,2020-12,Median,"167,500"
Leeds,J01000051,Leeds 063,E02002392,2021-03,Median,"175,000"
Leeds,J01000051,Leeds 063,E02002392,2021-06,Median,"165,000"
Leeds,J01000051,Leeds 063,E02002392,2021-09,Median,"165,000"
Leeds,J01000051,Leeds 063,E02002392,2021-12,Median,"166,000"
Leeds,J01000051,Leeds 063,E02002392,2022-03,Median,"167,000"
Leeds,J01000051,Leeds 064,E02002393,2019-03,Mean,"136,453"
Leeds,J01000051,Leeds 064,E02002393,2019-06,Mean,"152,168"
Leeds,J01000051,Leeds 064,E02002393,2019-09,Mean,"155,474"
Leeds,J01000051,Leeds 064,E02002393,2019-12,Mean,"156,933"
Leeds,J01000051,Leeds 064,E02002393,2020-03,Mean,"141,228"
Leeds,J01000051,Leeds 064,E02002393,2020-06,Mean,"110,938"
Leeds,J01000051,Leeds 064,E02002393,2020-09,Mean,"98,548"
Leeds,J01000051,Leeds 064,E02002393,2020-12,Mean,"95,882"
Leeds,J01000051,Leeds 064,E02002393,2021-03,Mean,"95,623"
Leeds,J01000051,Leeds 064,E02002393,2021-06,Mean,"98,415"
Leeds,J01000051,Leeds 064,E02002393,2021-09,Mean,"98,160"
Leeds,J01000051,Leeds 064,E02002393,2021-12,Mean,"98,583"
Leeds,J01000051,Leeds 064,E02002393,2022-03,Mean,"100,654"
Leeds,J01000051,Leeds 064,E02002393,2019-03,Median,"134,995"
Leeds,J01000051,Leeds 064,E02002393,2019-06,Median,"142,500"
Leeds,J01000051,Leeds 064,E02002393,2019-09,Median,"142,500"
Leeds,J01000051,Leeds 064,E02002393,2019-12,Median,"142,500"
Leeds,J01000051,Leeds 064,E02002393,2020-03,Median,"134,995"
Leeds,J01000051,Leeds 064,E02002393,2020-06,Median,"95,000"
Leeds,J01000051,Leeds 064,E02002393,2020-09,Median,"87,000"
Leeds,J01000051,Leeds 064,E02002393,2020-12,Median,"88,500"
Leeds,J01000051,Leeds 064,E02002393,2021-03,Median,"87,000"
Leeds,J01000051,Leeds 064,E02002393,2021-06,Median,"87,500"
Leeds,J01000051,Leeds 064,E02002393,2021-09,Median,"85,000"
Leeds,J01000051,Leeds 064,E02002393,2021-12,Median,"85,000"
Leeds,J01000051,Leeds 064,E02002393,2022-03,Median,"85,000"
Leeds,J01000051,Leeds 065,E02002394,2019-03,Mean,"82,690"
Leeds,J01000051,Leeds 065,E02002394,2019-06,Mean,"81,511"
Leeds,J01000051,Leeds 065,E02002394,2019-09,Mean,"83,849"
Leeds,J01000051,Leeds 065,E02002394,2019-12,Mean,"86,328"
Leeds,J01000051,Leeds 065,E02002394,2020-03,Mean,"92,684"
Leeds,J01000051,Leeds 065,E02002394,2020-06,Mean,"95,218"
Leeds,J01000051,Leeds 065,E02002394,2020-09,Mean,"95,018"
Leeds,J01000051,Leeds 065,E02002394,2020-12,Mean,"96,251"
Leeds,J01000051,Leeds 065,E02002394,2021-03,Mean,"86,230"
Leeds,J01000051,Leeds 065,E02002394,2021-06,Mean,"85,401"
Leeds,J01000051,Leeds 065,E02002394,2021-09,Mean,"97,574"
Leeds,J01000051,Leeds 065,E02002394,2021-12,Mean,"98,171"
Leeds,J01000051,Leeds 065,E02002394,2022-03,Mean,"108,258"
Leeds,J01000051,Leeds 065,E02002394,2019-03,Median,"78,000"
Leeds,J01000051,Leeds 065,E02002394,2019-06,Median,"76,000"
Leeds,J01000051,Leeds 065,E02002394,2019-09,Median,"76,250"
Leeds,J01000051,Leeds 065,E02002394,2019-12,Median,"76,000"
Leeds,J01000051,Leeds 065,E02002394,2020-03,Median,"84,975"
Leeds,J01000051,Leeds 065,E02002394,2020-06,Median,"88,500"
Leeds,J01000051,Leeds 065,E02002394,2020-09,Median,"92,248"
Leeds,J01000051,Leeds 065,E02002394,2020-12,Median,"97,225"
Leeds,J01000051,Leeds 065,E02002394,2021-03,Median,"77,000"
Leeds,J01000051,Leeds 065,E02002394,2021-06,Median,"77,500"
Leeds,J01000051,Leeds 065,E02002394,2021-09,Median,"91,500"
Leeds,J01000051,Leeds 065,E02002394,2021-12,Median,"91,500"
Leeds,J01000051,Leeds 065,E02002394,2022-03,Median,"100,000"
Leeds,J01000051,Leeds 067,E02002396,2019-03,Mean,"148,515"
Leeds,J01000051,Leeds 067,E02002396,2019-06,Mean,"149,359"
Leeds,J01000051,Leeds 067,E02002396,2019-09,Mean,"148,952"
Leeds,J01000051,Leeds 067,E02002396,2019-12,Mean,"150,589"
Leeds,J01000051,Leeds 067,E02002396,2020-03,Mean,"146,484"
Leeds,J01000051,Leeds 067,E02002396,2020-06,Mean,"148,684"
Leeds,J01000051,Leeds 067,E02002396,2020-09,Mean,"152,959"
Leeds,J01000051,Leeds 067,E02002396,2020-12,Mean,"152,791"
Leeds,J01000051,Leeds 067,E02002396,2021-03,Mean,"149,554"
Leeds,J01000051,Leeds 067,E02002396,2021-06,Mean,"151,639"
Leeds,J01000051,Leeds 067,E02002396,2021-09,Mean,"159,666"
Leeds,J01000051,Leeds 067,E02002396,2021-12,Mean,"158,693"
Leeds,J01000051,Leeds 067,E02002396,2022-03,Mean,"167,813"
Leeds,J01000051,Leeds 067,E02002396,2019-03,Median,"140,000"
Leeds,J01000051,Leeds 067,E02002396,2019-06,Median,"140,000"
Leeds,J01000051,Leeds 067,E02002396,2019-09,Median,"140,000"
Leeds,J01000051,Leeds 067,E02002396,2019-12,Median,"140,000"
Leeds,J01000051,Leeds 067,E02002396,2020-03,Median,"135,250"
Leeds,J01000051,Leeds 067,E02002396,2020-06,Median,"136,250"
Leeds,J01000051,Leeds 067,E02002396,2020-09,Median,"144,995"
Leeds,J01000051,Leeds 067,E02002396,2020-12,Median,"140,000"
Leeds,J01000051,Leeds 067,E02002396,2021-03,Median,"139,000"
Leeds,J01000051,Leeds 067,E02002396,2021-06,Median,"141,000"
Leeds,J01000051,Leeds 067,E02002396,2021-09,Median,"149,500"
Leeds,J01000051,Leeds 067,E02002396,2021-12,Median,"150,000"
Leeds,J01000051,Leeds 067,E02002396,2022-03,Median,"155,500"
Leeds,J01000051,Leeds 068,E02002397,2019-03,Mean,"158,257"
Leeds,J01000051,Leeds 068,E02002397,2019-06,Mean,"154,000"
Leeds,J01000051,Leeds 068,E02002397,2019-09,Mean,"162,618"
Leeds,J01000051,Leeds 068,E02002397,2019-12,Mean,"177,067"
Leeds,J01000051,Leeds 068,E02002397,2020-03,Mean,"183,622"
Leeds,J01000051,Leeds 068,E02002397,2020-06,Mean,"194,554"
Leeds,J01000051,Leeds 068,E02002397,2020-09,Mean,"203,915"
Leeds,J01000051,Leeds 068,E02002397,2020-12,Mean,"210,246"
Leeds,J01000051,Leeds 068,E02002397,2021-03,Mean,"211,771"
Leeds,J01000051,Leeds 068,E02002397,2021-06,Mean,"206,141"
Leeds,J01000051,Leeds 068,E02002397,2021-09,Mean,"203,323"
Leeds,J01000051,Leeds 068,E02002397,2021-12,Mean,"197,036"
Leeds,J01000051,Leeds 068,E02002397,2022-03,Mean,"192,839"
Leeds,J01000051,Leeds 068,E02002397,2019-03,Median,"150,000"
Leeds,J01000051,Leeds 068,E02002397,2019-06,Median,"146,000"
Leeds,J01000051,Leeds 068,E02002397,2019-09,Median,"152,000"
Leeds,J01000051,Leeds 068,E02002397,2019-12,Median,"156,750"
Leeds,J01000051,Leeds 068,E02002397,2020-03,Median,"157,750"
Leeds,J01000051,Leeds 068,E02002397,2020-06,Median,"163,000"
Leeds,J01000051,Leeds 068,E02002397,2020-09,Median,"169,000"
Leeds,J01000051,Leeds 068,E02002397,2020-12,Median,"177,500"
Leeds,J01000051,Leeds 068,E02002397,2021-03,Median,"180,000"
Leeds,J01000051,Leeds 068,E02002397,2021-06,Median,"181,625"
Leeds,J01000051,Leeds 068,E02002397,2021-09,Median,"181,250"
Leeds,J01000051,Leeds 068,E02002397,2021-12,Median,"182,000"
Leeds,J01000051,Leeds 068,E02002397,2022-03,Median,"181,500"
Leeds,J01000051,Leeds 069,E02002398,2019-03,Mean,"199,880"
Leeds,J01000051,Leeds 069,E02002398,2019-06,Mean,"207,529"
Leeds,J01000051,Leeds 069,E02002398,2019-09,Mean,"207,172"
Leeds,J01000051,Leeds 069,E02002398,2019-12,Mean,"207,913"
Leeds,J01000051,Leeds 069,E02002398,2020-03,Mean,"210,017"
Leeds,J01000051,Leeds 069,E02002398,2020-06,Mean,"203,430"
Leeds,J01000051,Leeds 069,E02002398,2020-09,Mean,"211,630"
Leeds,J01000051,Leeds 069,E02002398,2020-12,Mean,"222,495"
Leeds,J01000051,Leeds 069,E02002398,2021-03,Mean,"231,827"
Leeds,J01000051,Leeds 069,E02002398,2021-06,Mean,"239,708"
Leeds,J01000051,Leeds 069,E02002398,2021-09,Mean,"238,775"
Leeds,J01000051,Leeds 069,E02002398,2021-12,Mean,"240,160"
Leeds,J01000051,Leeds 069,E02002398,2022-03,Mean,"245,763"
Leeds,J01000051,Leeds 069,E02002398,2019-03,Median,"186,750"
Leeds,J01000051,Leeds 069,E02002398,2019-06,Median,"194,975"
Leeds,J01000051,Leeds 069,E02002398,2019-09,Median,"192,750"
Leeds,J01000051,Leeds 069,E02002398,2019-12,Median,"194,950"
Leeds,J01000051,Leeds 069,E02002398,2020-03,Median,"202,500"
Leeds,J01000051,Leeds 069,E02002398,2020-06,Median,"193,000"
Leeds,J01000051,Leeds 069,E02002398,2020-09,Median,"210,000"
Leeds,J01000051,Leeds 069,E02002398,2020-12,Median,"217,500"
Leeds,J01000051,Leeds 069,E02002398,2021-03,Median,"225,000"
Leeds,J01000051,Leeds 069,E02002398,2021-06,Median,"230,000"
Leeds,J01000051,Leeds 069,E02002398,2021-09,Median,"230,000"
Leeds,J01000051,Leeds 069,E02002398,2021-12,Median,"233,100"
Leeds,J01000051,Leeds 069,E02002398,2022-03,Median,"235,000"
Leeds,J01000051,Leeds 070,E02002399,2019-03,Mean,"106,793"
Leeds,J01000051,Leeds 070,E02002399,2019-06,Mean,"107,843"
Leeds,J01000051,Leeds 070,E02002399,2019-09,Mean,"112,323"
Leeds,J01000051,Leeds 070,E02002399,2019-12,Mean,"114,326"
Leeds,J01000051,Leeds 070,E02002399,2020-03,Mean,"115,651"
Leeds,J01000051,Leeds 070,E02002399,2020-06,Mean,"118,955"
Leeds,J01000051,Leeds 070,E02002399,2020-09,Mean,"121,046"
Leeds,J01000051,Leeds 070,E02002399,2020-12,Mean,"121,698"
Leeds,J01000051,Leeds 070,E02002399,2021-03,Mean,"125,058"
Leeds,J01000051,Leeds 070,E02002399,2021-06,Mean,"128,259"
Leeds,J01000051,Leeds 070,E02002399,2021-09,Mean,"132,596"
Leeds,J01000051,Leeds 070,E02002399,2021-12,Mean,"134,129"
Leeds,J01000051,Leeds 070,E02002399,2022-03,Mean,"133,831"
Leeds,J01000051,Leeds 070,E02002399,2019-03,Median,"107,500"
Leeds,J01000051,Leeds 070,E02002399,2019-06,Median,"108,000"
Leeds,J01000051,Leeds 070,E02002399,2019-09,Median,"110,000"
Leeds,J01000051,Leeds 070,E02002399,2019-12,Median,"111,000"
Leeds,J01000051,Leeds 070,E02002399,2020-03,Median,"116,000"
Leeds,J01000051,Leeds 070,E02002399,2020-06,Median,"120,250"
Leeds,J01000051,Leeds 070,E02002399,2020-09,Median,"124,233"
Leeds,J01000051,Leeds 070,E02002399,2020-12,Median,"124,000"
Leeds,J01000051,Leeds 070,E02002399,2021-03,Median,"125,000"
Leeds,J01000051,Leeds 070,E02002399,2021-06,Median,"125,000"
Leeds,J01000051,Leeds 070,E02002399,2021-09,Median,"130,000"
Leeds,J01000051,Leeds 070,E02002399,2021-12,Median,"131,974"
Leeds,J01000051,Leeds 070,E02002399,2022-03,Median,"133,948"
Leeds,J01000051,Leeds 071,E02002400,2019-03,Mean,"100,888"
Leeds,J01000051,Leeds 071,E02002400,2019-06,Mean,"101,853"
Leeds,J01000051,Leeds 071,E02002400,2019-09,Mean,"111,035"
Leeds,J01000051,Leeds 071,E02002400,2019-12,Mean,"115,302"
Leeds,J01000051,Leeds 071,E02002400,2020-03,Mean,"118,032"
Leeds,J01000051,Leeds 071,E02002400,2020-06,Mean,"119,804"
Leeds,J01000051,Leeds 071,E02002400,2020-09,Mean,"115,963"
Leeds,J01000051,Leeds 071,E02002400,2020-12,Mean,"118,505"
Leeds,J01000051,Leeds 071,E02002400,2021-03,Mean,"125,735"
Leeds,J01000051,Leeds 071,E02002400,2021-06,Mean,"131,711"
Leeds,J01000051,Leeds 071,E02002400,2021-09,Mean,"136,347"
Leeds,J01000051,Leeds 071,E02002400,2021-12,Mean,"134,755"
Leeds,J01000051,Leeds 071,E02002400,2022-03,Mean,"141,855"
Leeds,J01000051,Leeds 071,E02002400,2019-03,Median,"86,000"
Leeds,J01000051,Leeds 071,E02002400,2019-06,Median,"89,000"
Leeds,J01000051,Leeds 071,E02002400,2019-09,Median,"95,500"
Leeds,J01000051,Leeds 071,E02002400,2019-12,Median,"97,000"
Leeds,J01000051,Leeds 071,E02002400,2020-03,Median,"96,500"
Leeds,J01000051,Leeds 071,E02002400,2020-06,Median,"97,000"
Leeds,J01000051,Leeds 071,E02002400,2020-09,Median,"96,000"
Leeds,J01000051,Leeds 071,E02002400,2020-12,Median,"98,000"
Leeds,J01000051,Leeds 071,E02002400,2021-03,Median,"104,000"
Leeds,J01000051,Leeds 071,E02002400,2021-06,Median,"110,500"
Leeds,J01000051,Leeds 071,E02002400,2021-09,Median,"114,000"
Leeds,J01000051,Leeds 071,E02002400,2021-12,Median,"117,000"
Leeds,J01000051,Leeds 071,E02002400,2022-03,Median,"120,000"
Leeds,J01000051,Leeds 072,E02002401,2019-03,Mean,"143,309"
Leeds,J01000051,Leeds 072,E02002401,2019-06,Mean,"142,264"
Leeds,J01000051,Leeds 072,E02002401,2019-09,Mean,"146,598"
Leeds,J01000051,Leeds 072,E02002401,2019-12,Mean,"150,191"
Leeds,J01000051,Leeds 072,E02002401,2020-03,Mean,"156,098"
Leeds,J01000051,Leeds 072,E02002401,2020-06,Mean,"161,712"
Leeds,J01000051,Leeds 072,E02002401,2020-09,Mean,"164,453"
Leeds,J01000051,Leeds 072,E02002401,2020-12,Mean,"174,396"
Leeds,J01000051,Leeds 072,E02002401,2021-03,Mean,"170,599"
Leeds,J01000051,Leeds 072,E02002401,2021-06,Mean,"176,901"
Leeds,J01000051,Leeds 072,E02002401,2021-09,Mean,"181,997"
Leeds,J01000051,Leeds 072,E02002401,2021-12,Mean,"174,916"
Leeds,J01000051,Leeds 072,E02002401,2022-03,Mean,"179,276"
Leeds,J01000051,Leeds 072,E02002401,2019-03,Median,"141,998"
Leeds,J01000051,Leeds 072,E02002401,2019-06,Median,"142,000"
Leeds,J01000051,Leeds 072,E02002401,2019-09,Median,"153,498"
Leeds,J01000051,Leeds 072,E02002401,2019-12,Median,"154,995"
Leeds,J01000051,Leeds 072,E02002401,2020-03,Median,"156,995"
Leeds,J01000051,Leeds 072,E02002401,2020-06,Median,"162,995"
Leeds,J01000051,Leeds 072,E02002401,2020-09,Median,"165,000"
Leeds,J01000051,Leeds 072,E02002401,2020-12,Median,"170,000"
Leeds,J01000051,Leeds 072,E02002401,2021-03,Median,"170,000"
Leeds,J01000051,Leeds 072,E02002401,2021-06,Median,"174,998"
Leeds,J01000051,Leeds 072,E02002401,2021-09,Median,"175,000"
Leeds,J01000051,Leeds 072,E02002401,2021-12,Median,"175,000"
Leeds,J01000051,Leeds 072,E02002401,2022-03,Median,"176,338"
Leeds,J01000051,Leeds 073,E02002402,2019-03,Mean,"229,951"
Leeds,J01000051,Leeds 073,E02002402,2019-06,Mean,"226,993"
Leeds,J01000051,Leeds 073,E02002402,2019-09,Mean,"225,294"
Leeds,J01000051,Leeds 073,E02002402,2019-12,Mean,"225,786"
Leeds,J01000051,Leeds 073,E02002402,2020-03,Mean,"231,225"
Leeds,J01000051,Leeds 073,E02002402,2020-06,Mean,"233,007"
Leeds,J01000051,Leeds 073,E02002402,2020-09,Mean,"231,783"
Leeds,J01000051,Leeds 073,E02002402,2020-12,Mean,"250,093"
Leeds,J01000051,Leeds 073,E02002402,2021-03,Mean,"258,730"
Leeds,J01000051,Leeds 073,E02002402,2021-06,Mean,"271,726"
Leeds,J01000051,Leeds 073,E02002402,2021-09,Mean,"271,152"
Leeds,J01000051,Leeds 073,E02002402,2021-12,Mean,"280,467"
Leeds,J01000051,Leeds 073,E02002402,2022-03,Mean,"291,293"
Leeds,J01000051,Leeds 073,E02002402,2019-03,Median,"214,000"
Leeds,J01000051,Leeds 073,E02002402,2019-06,Median,"219,000"
Leeds,J01000051,Leeds 073,E02002402,2019-09,Median,"213,500"
Leeds,J01000051,Leeds 073,E02002402,2019-12,Median,"221,000"
Leeds,J01000051,Leeds 073,E02002402,2020-03,Median,"228,500"
Leeds,J01000051,Leeds 073,E02002402,2020-06,Median,"230,000"
Leeds,J01000051,Leeds 073,E02002402,2020-09,Median,"231,750"
Leeds,J01000051,Leeds 073,E02002402,2020-12,Median,"249,995"
Leeds,J01000051,Leeds 073,E02002402,2021-03,Median,"250,000"
Leeds,J01000051,Leeds 073,E02002402,2021-06,Median,"255,000"
Leeds,J01000051,Leeds 073,E02002402,2021-09,Median,"255,000"
Leeds,J01000051,Leeds 073,E02002402,2021-12,Median,"256,750"
Leeds,J01000051,Leeds 073,E02002402,2022-03,Median,"262,500"
Leeds,J01000051,Leeds 075,E02002404,2019-03,Mean,"150,129"
Leeds,J01000051,Leeds 075,E02002404,2019-06,Mean,"151,219"
Leeds,J01000051,Leeds 075,E02002404,2019-09,Mean,"159,551"
Leeds,J01000051,Leeds 075,E02002404,2019-12,Mean,"161,219"
Leeds,J01000051,Leeds 075,E02002404,2020-03,Mean,"160,763"
Leeds,J01000051,Leeds 075,E02002404,2020-06,Mean,"169,467"
Leeds,J01000051,Leeds 075,E02002404,2020-09,Mean,"167,815"
Leeds,J01000051,Leeds 075,E02002404,2020-12,Mean,"171,956"
Leeds,J01000051,Leeds 075,E02002404,2021-03,Mean,"166,322"
Leeds,J01000051,Leeds 075,E02002404,2021-06,Mean,"159,037"
Leeds,J01000051,Leeds 075,E02002404,2021-09,Mean,"155,654"
Leeds,J01000051,Leeds 075,E02002404,2021-12,Mean,"135,654"
Leeds,J01000051,Leeds 075,E02002404,2022-03,Mean,"134,704"
Leeds,J01000051,Leeds 075,E02002404,2019-03,Median,"144,975"
Leeds,J01000051,Leeds 075,E02002404,2019-06,Median,"147,000"
Leeds,J01000051,Leeds 075,E02002404,2019-09,Median,"152,000"
Leeds,J01000051,Leeds 075,E02002404,2019-12,Median,"149,950"
Leeds,J01000051,Leeds 075,E02002404,2020-03,Median,"149,000"
Leeds,J01000051,Leeds 075,E02002404,2020-06,Median,"149,475"
Leeds,J01000051,Leeds 075,E02002404,2020-09,Median,"145,000"
Leeds,J01000051,Leeds 075,E02002404,2020-12,Median,"151,500"
Leeds,J01000051,Leeds 075,E02002404,2021-03,Median,"150,975"
Leeds,J01000051,Leeds 075,E02002404,2021-06,Median,"138,000"
Leeds,J01000051,Leeds 075,E02002404,2021-09,Median,"137,750"
Leeds,J01000051,Leeds 075,E02002404,2021-12,Median,"122,000"
Leeds,J01000051,Leeds 075,E02002404,2022-03,Median,"122,000"
Leeds,J01000051,Leeds 078,E02002407,2019-03,Mean,"113,640"
Leeds,J01000051,Leeds 078,E02002407,2019-06,Mean,"111,837"
Leeds,J01000051,Leeds 078,E02002407,2019-09,Mean,"108,597"
Leeds,J01000051,Leeds 078,E02002407,2019-12,Mean,"110,040"
Leeds,J01000051,Leeds 078,E02002407,2020-03,Mean,"110,550"
Leeds,J01000051,Leeds 078,E02002407,2020-06,Mean,"113,210"
Leeds,J01000051,Leeds 078,E02002407,2020-09,Mean,"118,061"
Leeds,J01000051,Leeds 078,E02002407,2020-12,Mean,"120,809"
Leeds,J01000051,Leeds 078,E02002407,2021-03,Mean,"118,248"
