CityCode,CityName,LTLACode,LTLAName,UTLACode,UTLAName,RegionCode,RegionName,MSOACode,MSOAName
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002843,Leicester 017
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002844,Leicester 018
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002845,Leicester 019
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002846,Leicester 020
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002847,Leicester 021
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002848,Leicester 022
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002849,Leicester 023
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002851,Leicester 025
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002852,Leicester 026
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002853,Leicester 027
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002854,Leicester 028
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002855,Leicester 029
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002856,Leicester 030
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002857,Leicester 031
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002858,Leicester 032
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002860,Leicester 034
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002861,Leicester 035
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02002862,Leicester 036
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02005334,Blaby 002
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02005335,Blaby 003
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02005336,Blaby 004
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02005337,Blaby 005
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02005365,Charnwood 021
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006815,Leicester 037
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006816,Harborough 011
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006817,Leicester 038
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006819,Leicester 039
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006820,Blaby 013
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006850,Leicester 040
J01000052,Leicester,E06000016,Leicester,E06000016,Leicester,E12000004,East Midlands,E02006851,Leicester 041
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005442,Lincoln 001
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005443,Lincoln 002
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005444,Lincoln 003
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005445,Lincoln 004
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005446,Lincoln 005
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005447,Lincoln 006
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005448,Lincoln 007
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005449,Lincoln 008
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005450,Lincoln 009
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005451,Lincoln 010
J01000053,Lincoln,E07000138,Lincoln,E10000019,Lincolnshire,E12000004,East Midlands,E02005452,Lincoln 011
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001332,Knowsley 006
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001334,Knowsley 008
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001336,Knowsley 010
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001337,Knowsley 011
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001338,Knowsley 012
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001340,Knowsley 014
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001341,Knowsley 015
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001342,Knowsley 016
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001343,Knowsley 017
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001344,Knowsley 018
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001345,Knowsley 019
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001346,Knowsley 020
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001347,Liverpool 001
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001348,Liverpool 002
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001349,Liverpool 003
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001350,Liverpool 004
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001351,Liverpool 005
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001352,Liverpool 006
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001353,Liverpool 007
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001354,Liverpool 008
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001355,Liverpool 009
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001356,Liverpool 010
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001357,Liverpool 011
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001358,Liverpool 012
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001359,Liverpool 013
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001360,Liverpool 014
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001361,Liverpool 015
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001362,Liverpool 016
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001363,Liverpool 017
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001364,Liverpool 018
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001365,Liverpool 019
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001366,Liverpool 020
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001367,Liverpool 021
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001368,Liverpool 022
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001369,Liverpool 023
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001370,Liverpool 024
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001371,Liverpool 025
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001372,Liverpool 026
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001373,Liverpool 027
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001374,Liverpool 028
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001375,Liverpool 029
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001376,Liverpool 030
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001377,Liverpool 031
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001378,Liverpool 032
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001380,Liverpool 034
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001381,Liverpool 035
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001382,Liverpool 036
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001383,Liverpool 037
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001384,Liverpool 038
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001385,Liverpool 039
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001386,Liverpool 040
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001387,Liverpool 041
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001388,Liverpool 042
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001389,Liverpool 043
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001390,Liverpool 044
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001391,Liverpool 045
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001392,Liverpool 046
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001393,Liverpool 047
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001394,Liverpool 048
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001395,Liverpool 049
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001396,Liverpool 050
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001397,Liverpool 051
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001398,Liverpool 052
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001399,Liverpool 053
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001400,Liverpool 054
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001401,Liverpool 055
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001402,Liverpool 056
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001403,Liverpool 057
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02001405,Liverpool 059
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02006932,Liverpool 060
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02006933,Liverpool 061
J01000054,Liverpool,E08000012,Liverpool,E08000012,Liverpool,E12000002,North West,E02006934,Liverpool 062
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001041,Bury 023
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001042,Bury 024
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001043,Bury 025
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001044,Bury 026
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001045,Manchester 001
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001046,Manchester 002
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001047,Manchester 003
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001048,Manchester 004
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001049,Manchester 005
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001050,Manchester 006
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001051,Manchester 007
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001052,Manchester 008
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001053,Manchester 009
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001055,Manchester 011
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001056,Manchester 012
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001057,Manchester 013
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001059,Manchester 015
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001061,Manchester 017
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001062,Manchester 018
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001063,Manchester 019
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001064,Manchester 020
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001065,Manchester 021
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001066,Manchester 022
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001067,Manchester 023
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001068,Manchester 024
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001069,Manchester 025
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001070,Manchester 026
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001071,Manchester 027
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001072,Manchester 028
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001073,Manchester 029
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001074,Manchester 030
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001075,Manchester 031
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001076,Manchester 032
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001077,Manchester 033
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001078,Manchester 034
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001079,Manchester 035
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001080,Manchester 036
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001081,Manchester 037
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001082,Manchester 038
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001083,Manchester 039
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001084,Manchester 040
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001085,Manchester 041
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001086,Manchester 042
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001087,Manchester 043
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001089,Manchester 045
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001187,Stockport 001
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001188,Stockport 002
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001189,Stockport 003
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001242,Tameside 014
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001247,Tameside 019
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001259,Trafford 001
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02001262,Trafford 004
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006902,Manchester 054
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006912,Manchester 055
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006913,Manchester 056
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006914,Manchester 057
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006915,Manchester 058
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006916,Manchester 059
J01000058,Manchester,E08000003,Manchester,E08000003,Manchester,E12000002,North West,E02006917,Manchester 060
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001708,Newcastle upon Tyne 001
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001709,Newcastle upon Tyne 002
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001710,Newcastle upon Tyne 003
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001711,Newcastle upon Tyne 004
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001712,Newcastle upon Tyne 005
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001713,Newcastle upon Tyne 006
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001714,Newcastle upon Tyne 007
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001715,Newcastle upon Tyne 008
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001718,Newcastle upon Tyne 011
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001719,Newcastle upon Tyne 012
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001720,Newcastle upon Tyne 013
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001722,Newcastle upon Tyne 015
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001723,Newcastle upon Tyne 016
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001724,Newcastle upon Tyne 017
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001725,Newcastle upon Tyne 018
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001726,Newcastle upon Tyne 019
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001727,Newcastle upon Tyne 020
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001728,Newcastle upon Tyne 021
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001729,Newcastle upon Tyne 022
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001730,Newcastle upon Tyne 023
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001731,Newcastle upon Tyne 024
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001732,Newcastle upon Tyne 025
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001733,Newcastle upon Tyne 026
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001734,Newcastle upon Tyne 027
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001735,Newcastle upon Tyne 028
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001736,Newcastle upon Tyne 029
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02001737,Newcastle upon Tyne 030
J01000062,Newcastle-upon-Tyne,E08000021,Newcastle upon Tyne,E08000021,Newcastle upon Tyne,E12000001,North East,E02006893,Newcastle upon Tyne 031
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005528,Broadland 009
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005529,Broadland 010
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005530,Broadland 011
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005531,Broadland 012
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005532,Broadland 013
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005534,Broadland 015
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005535,Broadland 016
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005584,Norwich 001
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005585,Norwich 002
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005586,Norwich 003
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005587,Norwich 004
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005588,Norwich 005
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005589,Norwich 006
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005590,Norwich 007
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005592,Norwich 009
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005593,Norwich 010
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005594,Norwich 011
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005595,Norwich 012
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005596,Norwich 013
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02005597,South Norfolk 001
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02006907,Norwich 014
J01000066,Norwich,E07000148,Norwich,E10000020,Norfolk,E12000006,East of England,E02006908,Norwich 015
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002868,Nottingham 001
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002869,Nottingham 002
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002871,Nottingham 004
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002872,Nottingham 005
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002873,Nottingham 006
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002874,Nottingham 007
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002875,Nottingham 008
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002876,Nottingham 009
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002877,Nottingham 010
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002878,Nottingham 011
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002879,Nottingham 012
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002880,Nottingham 013
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002881,Nottingham 014
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002882,Nottingham 015
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002883,Nottingham 016
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002884,Nottingham 017
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002885,Nottingham 018
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002886,Nottingham 019
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002887,Nottingham 020
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002888,Nottingham 021
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002889,Nottingham 022
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002890,Nottingham 023
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002891,Nottingham 024
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002892,Nottingham 025
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002893,Nottingham 026
J01000067,Nottingham,E06000018,Nottingham,E06000018,Nottingham,E12000004,East Midlands,E02002894,Nottingham 027
