CityName,CityCode,MSOAName,MSOACode,BuildingNum,Area,BuildingDensity
Coventry,J01000028,Coventry 027,E02001984,4217,1.5868918187561,2657.396017899654
Coventry,J01000028,Coventry 028,E02001985,3151,1.21179647246552,2600.271639336413
Coventry,J01000028,Coventry 029,E02001986,2848,1.99201274819946,1429.709725790786
Coventry,J01000028,Coventry 030,E02001987,2611,0.839364421821594,3110.687005691272
Coventry,J01000028,Coventry 031,E02001988,1806,2.18388462003326,826.9667652920672
Coventry,J01000028,Coventry 032,E02001989,2625,1.3079643398056,2006.93544931825
Coventry,J01000028,Coventry 033,E02001990,4905,2.26677176218414,2163.870258942084
Coventry,J01000028,Coventry 034,E02001991,3376,3.34485776991272,1009.3104796166244
Coventry,J01000028,Coventry 035,E02001992,4285,2.85588134113312,1500.412478026784
Coventry,J01000028,Coventry 036,E02001993,3745,4.0654118908309895,921.185872567147
Coventry,J01000028,Coventry 037,E02001994,3303,1.37432198547363,2403.366921952932
Coventry,J01000028,Coventry 038,E02001995,4205,4.541897638099671,925.8244758152168
Coventry,J01000028,Coventry 039,E02001996,2768,1.54223130574036,1794.8021089295682
Coventry,J01000028,Coventry 040,E02001997,3247,2.16160007479858,1502.1280013152102
Coventry,J01000028,Coventry 041,E02001998,2441,1.31965146074677,1849.7308362154024
Coventry,J01000028,Coventry 042,E02001999,2795,4.67172753897095,598.2797534069505
Coventry,J01000028,Coventry 043,E02006805,1414,1.31815161444092,1072.7142344697072
Coventry,J01000028,Nuneaton and Bedworth 018,E02006806,539,5.59448204484558,96.34493339675694
Derby,J01000031,Derby 001,E02002796,1250,3.34947656098938,373.1926398764739
Derby,J01000031,Derby 002,E02002797,1092,3.1129098505706803,350.79718090769865
Derby,J01000031,Derby 003,E02002798,4193,2.36710316955566,1771.3634343986316
Derby,J01000031,Derby 004,E02002799,963,2.08118632785034,462.71685870370095
Derby,J01000031,Derby 005,E02002800,1648,3.21169606886292,513.1245188413683
Derby,J01000031,Derby 006,E02002801,858,1.60540843548584,534.4434357231629
Derby,J01000031,Derby 007,E02002802,440,2.99634954162598,146.8453509470168
Derby,J01000031,Derby 008,E02002803,1283,1.94690594598389,658.99434055692
Derby,J01000031,Derby 009,E02002804,173,2.09735286447144,82.48492799212318
Derby,J01000031,Derby 010,E02002805,78,2.22608979078674,35.039017888147896
Derby,J01000031,Derby 011,E02002806,943,0.765085119338989,1232.5425971096186
Derby,J01000031,Derby 012,E02002807,300,2.8249881446075404,106.19513592389865
Derby,J01000031,Derby 013,E02002808,3062,2.21383083226013,1383.122845422639
Derby,J01000031,Derby 014,E02002809,316,5.72998261528015,55.14850937895039
Derby,J01000031,Derby 015,E02002810,1296,2.9222769661407497,443.48979067221615
Derby,J01000031,Derby 016,E02002811,3016,0.998595351715088,3020.242378276665
Derby,J01000031,Derby 017,E02002812,1228,2.53497511108398,484.4229020753168
Derby,J01000031,Derby 018,E02002813,1419,1.84013831051636,771.1376867110687
Derby,J01000031,Derby 019,E02002814,1049,2.13653294398499,490.9823660586483
Derby,J01000031,Derby 020,E02002815,940,0.830804979492188,1131.4327949437125
Derby,J01000031,Derby 021,E02002816,332,3.3488460181732203,99.13862811199198
Derby,J01000031,Derby 022,E02002817,503,1.69008952807617,297.6173697570715
Derby,J01000031,Derby 023,E02002818,981,1.2933758526306198,758.4802190366604
Derby,J01000031,Derby 024,E02002819,3340,5.14008301950073,649.7949522076831
Derby,J01000031,Derby 025,E02002820,3697,1.7222067505645802,2146.664445942995
Derby,J01000031,Derby 026,E02002821,1818,2.9070991967620903,625.3656572933176
Derby,J01000031,Derby 027,E02002822,873,1.67253540673828,521.9620442609905
Derby,J01000031,Derby 028,E02002823,3434,1.94956806513977,1761.4158035327723
Derby,J01000031,Derby 029,E02002824,1006,5.40125321714783,186.25307119580395
Derby,J01000031,Derby 030,E02002825,2326,2.7884798003387496,834.1462612414955
Derby,J01000031,Derby 031,E02002826,348,2.3002393304595903,151.2886052298172
Derby,J01000031,South Derbyshire 003,E02004120,1828,16.650636375,109.7855937052736
Doncaster,J01000032,Doncaster 007,E02001545,122,13.4214005666962,9.0899604250491
Doncaster,J01000032,Doncaster 011,E02001549,97,4.17755990235901,23.21929601661138
Doncaster,J01000032,Doncaster 015,E02001553,437,5.34287791345215,81.79112588362416
Doncaster,J01000032,Doncaster 018,E02001556,65,2.75377159858704,23.603990989431185
Doncaster,J01000032,Doncaster 019,E02001557,127,3.81705029801941,33.27176486668193
Doncaster,J01000032,Doncaster 021,E02001559,292,8.718110008377081,33.49349798516218
Doncaster,J01000032,Doncaster 022,E02001560,488,3.97491443849182,122.7699382090748
Doncaster,J01000032,Doncaster 023,E02001561,180,1.3116538319397,137.23133010926549
Doncaster,J01000032,Doncaster 024,E02001562,87,3.03621046685791,28.654140070215185
Doncaster,J01000032,Doncaster 025,E02001563,18,2.59536076739502,6.935451990386182
Doncaster,J01000032,Doncaster 027,E02001565,37,5.56492508135986,6.648786723820293
Doncaster,J01000032,Doncaster 028,E02001566,431,5.98978829148865,71.95579860684575
Doncaster,J01000032,Doncaster 029,E02001567,12,2.17622165219116,5.514144199382277
Doncaster,J01000032,Doncaster 033,E02001571,44,31.7214677831421,1.3870732685132288
Doncaster,J01000032,Doncaster 034,E02001572,56,7.52359359597778,7.44325159056151
Exeter,J01000035,Exeter 001,E02004149,3014,7.16252263035584,420.801462773216
Exeter,J01000035,Exeter 002,E02004150,1708,2.98663730998802,571.8806211547833
Exeter,J01000035,Exeter 003,E02004151,3710,3.69517742809486,1004.0113288721786
Exeter,J01000035,Exeter 004,E02004152,2264,1.03859413447189,2179.8698113688183
Exeter,J01000035,Exeter 005,E02004153,1668,3.3459730790824898,498.5096892821946
Exeter,J01000035,Exeter 006,E02004154,2907,1.08737637081528,2673.4073665960063
Exeter,J01000035,Exeter 007,E02004155,2210,1.58900578582764,1390.8067671691406
Exeter,J01000035,Exeter 008,E02004156,2733,1.9138192039165496,1428.0345784006304
Exeter,J01000035,Exeter 009,E02004157,2093,1.43973470181084,1453.7400518078152
Exeter,J01000035,Exeter 010,E02004158,1809,1.05396259129334,1716.3797035529865
Exeter,J01000035,Exeter 011,E02004159,4215,7.17770246749306,587.2352635246754
Exeter,J01000035,Exeter 012,E02004160,1922,2.8917485736579898,664.6497615692494
Exeter,J01000035,Exeter 013,E02004161,2182,1.80386179439926,1209.6270383766685
Exeter,J01000035,Exeter 014,E02004162,2377,5.04864129128838,470.8197439381567
Leeds,J01000051,Leeds 012,E02002341,3024,13.3939858109131,225.7729732352051
Leeds,J01000051,Leeds 013,E02002342,2280,3.0270131312561,753.217743410939
Leeds,J01000051,Leeds 015,E02002344,3451,1.86980270649719,1845.6492698446025
Leeds,J01000051,Leeds 016,E02002345,2279,5.28925115130615,430.8738486424896
Leeds,J01000051,Leeds 017,E02002346,2233,1.4687982150421102,1520.2905185556615
Leeds,J01000051,Leeds 018,E02002347,2223,1.88057240794373,1182.086895782274
Leeds,J01000051,Leeds 019,E02002348,2544,2.3741511293487503,1071.5408840455077
Leeds,J01000051,Leeds 020,E02002349,2201,4.63327768847656,475.041676322167
Leeds,J01000051,Leeds 023,E02002352,2703,1.60842136495972,1680.5297783816068
Leeds,J01000051,Leeds 024,E02002353,2621,1.25384061494446,2090.3773324619087
Leeds,J01000051,Leeds 025,E02002354,2825,1.99161312763977,1418.4481718835948
Leeds,J01000051,Leeds 029,E02002358,4210,2.9615255716857902,1421.5646288016146
Leeds,J01000051,Leeds 031,E02002360,2661,1.62907729858398,1633.43998612772
Leeds,J01000051,Leeds 032,E02002361,2256,1.9208171963501,1174.500105625256
Leeds,J01000051,Leeds 033,E02002362,2865,2.5499113131103504,1123.5684885468854
Leeds,J01000051,Leeds 034,E02002363,2560,1.42237671720886,1799.8044885208094
Leeds,J01000051,Leeds 035,E02002364,2362,1.58334734715271,1491.776270221136
Leeds,J01000051,Leeds 037,E02002366,3468,2.29382254631042,1511.8867872225892
Leeds,J01000051,Leeds 038,E02002367,2276,1.78860180387878,1272.502350754787
Leeds,J01000051,Leeds 040,E02002369,3174,1.71326681208801,1852.601111283858
Leeds,J01000051,Leeds 041,E02002370,2245,1.98180665306091,1132.804754960625
Leeds,J01000051,Leeds 042,E02002371,3455,1.76351527990723,1959.155125767751
Leeds,J01000051,Leeds 044,E02002373,1079,0.864250288238525,1248.4809258197274
Leeds,J01000051,Leeds 045,E02002374,1835,1.67493926663208,1095.5621117473504
Leeds,J01000051,Leeds 046,E02002375,2129,2.45215218247986,868.2169137834437
Leeds,J01000051,Leeds 047,E02002376,2742,1.1066597929840098,2477.7262329251525
Leeds,J01000051,Leeds 048,E02002377,2016,0.513254849136353,3927.8732648942255
Leeds,J01000051,Leeds 050,E02002379,2337,1.2505065931243902,1868.8426057482884
Leeds,J01000051,Leeds 051,E02002380,2323,1.34670460267639,1724.9514075940317
Leeds,J01000051,Leeds 052,E02002381,2174,2.16596827201843,1003.7081466452348
Leeds,J01000051,Leeds 053,E02002382,1879,0.473655761047363,3967.016036805072
Leeds,J01000051,Leeds 054,E02002383,1058,0.408161997909546,2592.108048810724
Leeds,J01000051,Leeds 055,E02002384,1653,1.95179561758423,846.9124457026631
Leeds,J01000051,Leeds 056,E02002385,1763,1.34111818331909,1314.5746750199214
Leeds,J01000051,Leeds 057,E02002386,6004,7.000457807800291,857.6581939126919
Leeds,J01000051,Leeds 058,E02002387,1658,1.1680991650238,1419.4000386655684
Leeds,J01000051,Leeds 059,E02002388,2893,1.8160130561370904,1593.050220769783
Leeds,J01000051,Leeds 060,E02002389,2629,2.02462454689026,1298.5123607426551
Leeds,J01000051,Leeds 061,E02002390,3154,1.7803936280517598,1771.518359932204
Leeds,J01000051,Leeds 063,E02002392,710,1.32748875402832,534.8444556275715
Leeds,J01000051,Leeds 064,E02002393,1204,1.37989400302124,872.530786686423
Leeds,J01000051,Leeds 065,E02002394,2164,1.08006254888916,2003.5876646455945
Leeds,J01000051,Leeds 067,E02002396,2850,2.09153017739868,1362.6387181965788
Leeds,J01000051,Leeds 068,E02002397,2693,1.83489992987061,1467.6549691676646
Leeds,J01000051,Leeds 069,E02002398,4704,7.946034372131351,591.9934120217321
Leeds,J01000051,Leeds 070,E02002399,3115,3.94139418122864,790.3294765176138
Leeds,J01000051,Leeds 071,E02002400,2296,2.58700248461914,887.5136431645208
Leeds,J01000051,Leeds 072,E02002401,2870,3.74749407330322,765.8451071198747
Leeds,J01000051,Leeds 073,E02002402,3513,4.21680838742065,833.0945296162348
Leeds,J01000051,Leeds 075,E02002404,2114,1.7476303768158,1209.6379349114595
Leeds,J01000051,Leeds 078,E02002407,2234,1.31533248956299,1698.4298781688503
Leeds,J01000051,Leeds 080,E02002409,2461,4.851543955322271,507.2611982212835
Leeds,J01000051,Leeds 081,E02002410,2638,2.10798560809326,1251.4316937799945
Leeds,J01000051,Leeds 082,E02002411,2613,2.15329045315552,1213.491656999084
Leeds,J01000051,Leeds 083,E02002412,2853,4.93576476919556,578.0259257503042
Leeds,J01000051,Leeds 085,E02002414,1985,1.30126336297607,1525.440626761505
Leeds,J01000051,Leeds 086,E02002415,1912,0.7157948555297851,2671.1563868182056
Leeds,J01000051,Leeds 090,E02002419,3161,2.91230979179382,1085.392772742422
Leeds,J01000051,Leeds 091,E02002420,3233,2.00835678118896,1609.7737365599169
Leeds,J01000051,Leeds 092,E02002421,2380,1.3838047953186,1719.8957599016278
Leeds,J01000051,Leeds 094,E02002423,2432,1.53347988562012,1585.9353766590357
Leeds,J01000051,Leeds 099,E02002428,3283,3.81705896076965,860.0862689681992
Leeds,J01000051,Leeds 101,E02002430,2971,2.67830367835999,1109.2842174712753
Leeds,J01000051,Leeds 109,E02006852,3178,4.44799609423828,714.4790446458863
Leeds,J01000051,Leeds 110,E02006861,2154,1.4774741232147202,1457.8935537045347
Leeds,J01000051,Leeds 111,E02006875,818,2.51875222961426,324.76398050683787
Leeds,J01000051,Leeds 112,E02006876,2318,5.20167263380432,445.625890590638
Leicester,J01000052,Leicester 001,E02002827,295,4.98869633712769,59.13368544894241
Leicester,J01000052,Leicester 002,E02002828,384,3.69335845695496,103.97041188268362
Leicester,J01000052,Leicester 003,E02002829,359,3.070051717453,116.93614083408222
Leicester,J01000052,Leicester 004,E02002830,428,3.923237957916261,109.093561132683
Leicester,J01000052,Leicester 005,E02002831,83,1.25951710620117,65.89827132267884
Leicester,J01000052,Leicester 006,E02002832,602,1.33637322515869,450.4729582026118
Leicester,J01000052,Leicester 007,E02002833,140,0.851992432693481,164.3207082924496
Leicester,J01000052,Leicester 008,E02002834,688,3.1568312964935297,217.9400593133375
Leicester,J01000052,Leicester 009,E02002835,100,3.7049972301788303,26.99057348422721
Leicester,J01000052,Leicester 010,E02002836,234,1.16958352864075,200.07121703564584
Leicester,J01000052,Leicester 011,E02002837,187,1.12406472894287,166.36052638700326
Leicester,J01000052,Leicester 012,E02002838,105,1.82450568165588,57.54983448706193
Leicester,J01000052,Leicester 013,E02002839,96,1.4508285162506098,66.16908816218593
Leicester,J01000052,Leicester 016,E02002842,239,0.7888774842834471,302.9621262636091
Leicester,J01000052,Leicester 017,E02002843,81,0.976699459701538,82.93236900607292
Leicester,J01000052,Leicester 018,E02002844,358,0.965282552688599,370.8758632411448
Leicester,J01000052,Leicester 019,E02002845,558,2.22675094024658,250.5893182370048
Leicester,J01000052,Leicester 020,E02002846,1058,2.7788686974945103,380.7304753023834
Leicester,J01000052,Leicester 021,E02002847,104,1.38505297270203,75.08738080761752
Leicester,J01000052,Leicester 022,E02002848,47,0.529399605895996,88.77981675194798
Leicester,J01000052,Leicester 023,E02002849,286,1.25762091549683,227.4135206212073
Leicester,J01000052,Leicester 025,E02002851,625,3.17016292578125,197.15075049209844
Leicester,J01000052,Leicester 026,E02002852,52,2.07561422050476,25.05282508006441
Leicester,J01000052,Leicester 027,E02002853,61,1.40158686738586,43.52209728803528
Leicester,J01000052,Leicester 028,E02002854,242,1.47696811001587,163.84917071594708
Leicester,J01000052,Leicester 029,E02002855,83,1.49310561711121,55.58883380305304
Leicester,J01000052,Leicester 030,E02002856,509,2.58863209173584,196.62894608506676
Leicester,J01000052,Leicester 031,E02002857,163,1.54702888778687,105.36325551954144
Leicester,J01000052,Leicester 032,E02002858,406,2.10751822209167,192.64364869740157
Leicester,J01000052,Leicester 034,E02002860,110,3.3047006266098,33.28591979384406
Leicester,J01000052,Leicester 035,E02002861,285,1.64031440019226,173.74717917893994
Leicester,J01000052,Leicester 036,E02002862,109,1.36324034020996,79.95655409024378
Leicester,J01000052,Blaby 002,E02005334,626,1.57472473834991,397.5297934647042
Leicester,J01000052,Blaby 003,E02005335,901,23.4078189427338,38.491411874137306
Leicester,J01000052,Blaby 004,E02005336,121,2.47545825251007,48.8798386631276
Leicester,J01000052,Blaby 005,E02005337,377,2.49790331541443,150.92657817200242
Leicester,J01000052,Charnwood 021,E02005365,215,4.660259669281009,46.13476828710072
Leicester,J01000052,Leicester 037,E02006815,110,2.12119132780457,51.85765119728725
Leicester,J01000052,Harborough 011,E02006816,833,23.3005235833282,35.75026960321275
Leicester,J01000052,Leicester 038,E02006817,627,2.1476039296264604,291.9532746939312
Leicester,J01000052,Leicester 039,E02006819,73,2.02914119302368,35.97581097411002
Leicester,J01000052,Blaby 013,E02006820,165,5.0679011031799295,32.55785711691736
Leicester,J01000052,Leicester 040,E02006850,357,1.16102024668884,307.4881777627415
Leicester,J01000052,Leicester 041,E02006851,693,1.2438150699157702,557.1567805871086
Lincoln,J01000053,Lincoln 001,E02005442,320,1.17517243778992,272.30046392324
Lincoln,J01000053,Lincoln 002,E02005443,198,1.80992079605103,109.39705230859036
Lincoln,J01000053,Lincoln 003,E02005444,1517,6.68685055218506,226.8631530136845
Lincoln,J01000053,Lincoln 004,E02005445,643,4.0532961628418,158.63632317190147
Lincoln,J01000053,Lincoln 005,E02005446,946,1.86146130595398,508.2028817758232
Lincoln,J01000053,Lincoln 006,E02005447,348,3.41907793414307,101.78182735317492
Lincoln,J01000053,Lincoln 007,E02005448,326,1.9068662566528296,170.96112475776673
Lincoln,J01000053,Lincoln 008,E02005449,204,5.81014650047302,35.11099074410461
Lincoln,J01000053,Lincoln 009,E02005450,494,3.818150004776,129.38203040270062
Lincoln,J01000053,Lincoln 010,E02005451,222,1.7279038290863,128.47937267283655
Lincoln,J01000053,Lincoln 011,E02005452,706,3.41728612802124,206.59668917124165
Liverpool,J01000054,Knowsley 006,E02001332,158,1.87409589670563,84.3073186797642
Liverpool,J01000054,Knowsley 008,E02001334,25,1.2190260038147,20.50817613551102
Liverpool,J01000054,Knowsley 010,E02001336,1989,3.2497719393692,612.0429485849018
Liverpool,J01000054,Knowsley 011,E02001337,1070,1.85696865535736,576.2078950083766
Liverpool,J01000054,Knowsley 012,E02001338,14,1.09511442596436,12.78405221232619
Liverpool,J01000054,Knowsley 014,E02001340,432,1.84702938877106,233.88907757847625
Liverpool,J01000054,Knowsley 015,E02001341,355,2.358807364151,150.49978450774182
Liverpool,J01000054,Knowsley 016,E02001342,436,3.38382318278503,128.84834001318993
Liverpool,J01000054,Knowsley 017,E02001343,1129,21.4065530369949,52.740859214879535
Liverpool,J01000054,Knowsley 018,E02001344,219,2.54207990764618,86.14992760112777
Liverpool,J01000054,Knowsley 019,E02001345,7,1.31287998951721,5.331789695853415
Liverpool,J01000054,Knowsley 020,E02001346,44,3.25136075218964,13.532795451986695
Liverpool,J01000054,Liverpool 001,E02001347,54,2.26332881777191,23.85866321145473
Liverpool,J01000054,Liverpool 002,E02001348,27,1.05809071111298,25.51766093060145
Liverpool,J01000054,Liverpool 003,E02001349,49,1.24819463459778,39.256698147713024
Liverpool,J01000054,Liverpool 004,E02001350,120,2.89375895629883,41.46855415818122
Liverpool,J01000054,Liverpool 005,E02001351,216,3.03710303406525,71.1204057212632
Liverpool,J01000054,Liverpool 006,E02001352,35,1.06115977007294,32.98278071509838
Liverpool,J01000054,Liverpool 007,E02001353,402,2.35942730157471,170.38032904497646
Liverpool,J01000054,Liverpool 008,E02001354,140,1.67148281544495,83.75796550605392
Liverpool,J01000054,Liverpool 009,E02001355,244,1.3439344268493698,181.5564771058193
Liverpool,J01000054,Liverpool 010,E02001356,172,1.27474550547791,134.92889306992782
Liverpool,J01000054,Liverpool 011,E02001357,90,1.10000569493103,81.8177582304635
Liverpool,J01000054,Liverpool 012,E02001358,1321,0.5981853022155761,2208.345800385335
Liverpool,J01000054,Liverpool 013,E02001359,62,2.89452374144745,21.419758667792436
Liverpool,J01000054,Liverpool 014,E02001360,407,2.4001694010925303,169.5713643440076
Liverpool,J01000054,Liverpool 015,E02001361,655,1.50800162014771,434.3496659743921
Liverpool,J01000054,Liverpool 016,E02001362,23,1.34234879428101,17.134145833027905
Liverpool,J01000054,Liverpool 017,E02001363,29,1.56163556994629,18.57027372973927
Liverpool,J01000054,Liverpool 018,E02001364,432,1.0345254539032,417.58276547966113
Liverpool,J01000054,Liverpool 019,E02001365,191,0.87587858506012,218.06675406602145
Liverpool,J01000054,Liverpool 020,E02001366,60,1.53183881686401,39.16861182747175
Liverpool,J01000054,Liverpool 021,E02001367,122,2.47486778935242,49.2955625851524
Liverpool,J01000054,Liverpool 022,E02001368,897,3.42408719688416,261.96762769833936
Liverpool,J01000054,Liverpool 023,E02001369,996,2.04835629266357,486.2435327131768
Liverpool,J01000054,Liverpool 024,E02001370,161,1.1080871858902002,145.29542625353798
Liverpool,J01000054,Liverpool 025,E02001371,57,0.924212777641296,61.67410944638849
Liverpool,J01000054,Liverpool 026,E02001372,167,1.76449816024017,94.64447385837413
Liverpool,J01000054,Liverpool 027,E02001373,182,1.63704564150238,111.17588623428458
Liverpool,J01000054,Liverpool 028,E02001374,330,2.32892712457275,141.6961469159494
Liverpool,J01000054,Liverpool 029,E02001375,528,0.926156533470154,570.0980135848873
Liverpool,J01000054,Liverpool 030,E02001376,468,0.875146184066772,534.767800535016
Liverpool,J01000054,Liverpool 031,E02001377,1401,1.74742558847809,801.7508781133237
Liverpool,J01000054,Liverpool 032,E02001378,202,1.3466214496994,150.00503671250112
Liverpool,J01000054,Liverpool 034,E02001380,39,1.53302169187164,25.43995313750947
Liverpool,J01000054,Liverpool 035,E02001381,206,1.29286433074951,159.3361307141763
Liverpool,J01000054,Liverpool 036,E02001382,38,1.30164036379242,29.19393179332911
Liverpool,J01000054,Liverpool 037,E02001383,1156,1.10252008161926,1048.5069789406418
Liverpool,J01000054,Liverpool 038,E02001384,221,0.981375179908752,225.19420148831207
Liverpool,J01000054,Liverpool 039,E02001385,172,0.945015550773621,182.00758692192431
Liverpool,J01000054,Liverpool 040,E02001386,232,1.84251926065826,125.91455891598956
Liverpool,J01000054,Liverpool 041,E02001387,49,1.63691889131927,29.93428706813237
Liverpool,J01000054,Liverpool 042,E02001388,388,1.24400759494781,311.8952019069287
Liverpool,J01000054,Liverpool 043,E02001389,984,1.10434759375,891.023809504271
Liverpool,J01000054,Liverpool 044,E02001390,2961,1.24814107474518,2372.327984322218
Liverpool,J01000054,Liverpool 045,E02001391,650,2.63310815461731,246.8565519650937
Liverpool,J01000054,Liverpool 046,E02001392,183,1.74603011049652,104.80918908549644
Liverpool,J01000054,Liverpool 047,E02001393,122,3.44689257787323,35.39419846825494
Liverpool,J01000054,Liverpool 048,E02001394,600,2.25560414427185,266.0041220103765
Liverpool,J01000054,Liverpool 049,E02001395,942,1.28245434381104,734.5290727470892
Liverpool,J01000054,Liverpool 050,E02001396,3308,1.49000236328125,2220.130706850153
Liverpool,J01000054,Liverpool 051,E02001397,1398,1.37640567314911,1015.6889260718344
Liverpool,J01000054,Liverpool 052,E02001398,1660,2.28844491653442,725.3834199836779
Liverpool,J01000054,Liverpool 053,E02001399,762,1.4492129996261598,525.8026254226025
Liverpool,J01000054,Liverpool 054,E02001400,64,3.1452625478363,20.34806284900671
Liverpool,J01000054,Liverpool 055,E02001401,130,3.09080475535584,42.0602432990088
Liverpool,J01000054,Liverpool 056,E02001402,3262,2.52504880241394,1291.8562195239697
Liverpool,J01000054,Liverpool 057,E02001403,1915,1.77028983372498,1081.743770719468
Liverpool,J01000054,Liverpool 059,E02001405,4085,2.14253074932861,1906.623744504058
Liverpool,J01000054,Liverpool 060,E02006932,1083,1.47048216651917,736.4931208676996
Liverpool,J01000054,Liverpool 061,E02006933,958,1.62520844637299,589.4628483736888
Liverpool,J01000054,Liverpool 062,E02006934,362,1.30555096375275,277.277570964711
Manchester,J01000058,Bury 023,E02001041,1339,1.20720216810608,1109.176271693325
Manchester,J01000058,Bury 024,E02001042,846,1.45135074421692,582.9052717759562
Manchester,J01000058,Bury 025,E02001043,189,3.55583297520447,53.15210284564392
Manchester,J01000058,Bury 026,E02001044,405,1.2863179259033202,314.85217755601724
Manchester,J01000058,Manchester 001,E02001045,46,2.4190539921875,19.01569793339055
Manchester,J01000058,Manchester 002,E02001046,187,2.47150126419067,75.66251440346154
Manchester,J01000058,Manchester 003,E02001047,626,2.33955028022766,267.5727917841904
Manchester,J01000058,Manchester 004,E02001048,220,4.75183701119995,46.2978842669616
Manchester,J01000058,Manchester 005,E02001049,1051,2.16075344836426,486.40440712735233
Manchester,J01000058,Manchester 006,E02001050,74,1.67050599478149,44.29795536871423
Manchester,J01000058,Manchester 007,E02001051,805,1.35502438905334,594.0852478400014
Manchester,J01000058,Manchester 008,E02001052,480,2.01713455647278,237.9613191691793
Manchester,J01000058,Manchester 009,E02001053,577,2.73486896244812,210.97902968027324
Manchester,J01000058,Manchester 011,E02001055,1103,3.41658966044617,322.83654451379454
Manchester,J01000058,Manchester 012,E02001056,625,1.8227909056091296,342.8807978341
Manchester,J01000058,Manchester 013,E02001057,822,2.35333254330444,349.2919019620516
Manchester,J01000058,Manchester 015,E02001059,390,3.69126294477844,105.6548953121
Manchester,J01000058,Manchester 017,E02001061,305,1.92594137586975,158.3641142048069
Manchester,J01000058,Manchester 018,E02001062,903,2.59389037501526,348.12573757851567
Manchester,J01000058,Manchester 019,E02001063,1751,1.71114183676147,1023.2933134952542
Manchester,J01000058,Manchester 020,E02001064,235,2.5948006675109903,90.56572358038544
Manchester,J01000058,Manchester 021,E02001065,213,1.92056140364075,110.9050716088652
Manchester,J01000058,Manchester 022,E02001066,874,1.12789751808167,774.8930962154263
Manchester,J01000058,Manchester 023,E02001067,261,1.72168362605286,151.59579614424854
Manchester,J01000058,Manchester 024,E02001068,1957,1.25651940682983,1557.4769393633694
Manchester,J01000058,Manchester 025,E02001069,2080,0.8788304212036131,2366.78197501551
Manchester,J01000058,Manchester 026,E02001070,988,1.54185080744934,640.7883273962369
Manchester,J01000058,Manchester 027,E02001071,895,1.44003590924072,621.5122791430263
Manchester,J01000058,Manchester 028,E02001072,2181,1.0889312502594002,2002.881264983857
Manchester,J01000058,Manchester 029,E02001073,746,1.32963015475464,561.0582742369146
Manchester,J01000058,Manchester 030,E02001074,3321,1.93371222840881,1717.42203995511
Manchester,J01000058,Manchester 031,E02001075,1930,1.17197782589722,1646.7888362328597
Manchester,J01000058,Manchester 032,E02001076,1786,1.36110395361328,1312.1701654445728
Manchester,J01000058,Manchester 033,E02001077,1129,1.30316647566223,866.351322785737
Manchester,J01000058,Manchester 034,E02001078,547,1.65438842892456,330.63577478934553
Manchester,J01000058,Manchester 035,E02001079,2467,1.69876926867676,1452.227824866202
Manchester,J01000058,Manchester 036,E02001080,947,1.02931222459412,920.0318206396728
Manchester,J01000058,Manchester 037,E02001081,366,2.2181461505127,165.00265319100058
Manchester,J01000058,Manchester 038,E02001082,1139,0.894651766052246,1273.1210547160365
Manchester,J01000058,Manchester 039,E02001083,731,1.42096254727173,514.4400191289568
Manchester,J01000058,Manchester 040,E02001084,1120,1.37237031723022,816.1062549505114
Manchester,J01000058,Manchester 041,E02001085,255,1.35460820753479,188.2463125364246
Manchester,J01000058,Manchester 042,E02001086,1373,2.09059581414795,656.7505735486151
Manchester,J01000058,Manchester 043,E02001087,2094,2.03377702998352,1029.611392561046
Manchester,J01000058,Manchester 045,E02001089,1906,2.61824780108643,727.967765010292
Manchester,J01000058,Stockport 001,E02001187,1283,1.0787483258667,1189.3413590878092
Manchester,J01000058,Stockport 002,E02001188,1021,1.6811077495269802,607.3376321578928
Manchester,J01000058,Stockport 003,E02001189,663,2.2569923709259,293.7537621042172
Manchester,J01000058,Tameside 014,E02001242,116,3.04233180221558,38.12864853055243
Manchester,J01000058,Tameside 019,E02001247,759,1.7147218822021502,442.6373792030029
Manchester,J01000058,Trafford 001,E02001259,3206,1.78881460673523,1792.2483346953873
Manchester,J01000058,Trafford 004,E02001262,2363,1.6027060473632802,1474.3814087976589
Manchester,J01000058,Manchester 054,E02006902,751,1.64373100656128,456.8874085858536
Manchester,J01000058,Manchester 055,E02006912,869,1.46255204641724,594.1668893963517
Manchester,J01000058,Manchester 056,E02006913,410,1.70981662367249,239.79179657252777
Manchester,J01000058,Manchester 057,E02006914,386,0.635478065994263,607.4167161002922
Manchester,J01000058,Manchester 058,E02006915,1158,1.80776309503174,640.5706606039926
Manchester,J01000058,Manchester 059,E02006916,879,0.6517302542877199,1348.7175011702727
Manchester,J01000058,Manchester 060,E02006917,377,0.966070098632813,390.2408329721955
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 001,E02001708,5806,21.7824446811523,266.54492115036834
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 002,E02001709,2663,8.07982196841431,329.58646990122014
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 003,E02001710,1694,1.9889586003875697,851.7019910167593
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 004,E02001711,2053,17.8628855363312,114.93103932309356
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 005,E02001712,2697,2.0630494701995903,1307.2880892861372
