CityName,CityCode,Date,NewCasesBySpecimenDateRollingSum
Derby,J01000031,2022-08-06,281
Derby,J01000031,2022-08-13,226
Derby,J01000031,2022-08-20,158
Derby,J01000031,2022-08-27,153
Derby,J01000031,2022-09-03,136
Derby,J01000031,2022-09-10,147
Derby,J01000031,2022-09-17,155
Derby,J01000031,2022-09-24,229
Derby,J01000031,2022-10-01,281
Derby,J01000031,2022-10-08,348
Derby,J01000031,2022-10-15,351
Derby,J01000031,2022-10-22,257
Derby,J01000031,2022-10-29,162
Derby,J01000031,2022-11-05,163
Derby,J01000031,2022-11-12,105
Doncaster,J01000032,2020-03-28,18
Doncaster,J01000032,2020-04-04,30
Doncaster,J01000032,2020-04-11,11
Doncaster,J01000032,2020-04-18,16
Doncaster,J01000032,2020-04-25,68
Doncaster,J01000032,2020-05-02,85
Doncaster,J01000032,2020-05-09,71
Doncaster,J01000032,2020-05-16,68
Doncaster,J01000032,2020-05-23,56
Doncaster,J01000032,2020-05-30,52
Doncaster,J01000032,2020-06-06,34
Doncaster,J01000032,2020-06-13,23
Doncaster,J01000032,2020-06-20,17
Doncaster,J01000032,2020-06-27,9
Doncaster,J01000032,2020-07-04,9
Doncaster,J01000032,2020-07-18,10
Doncaster,J01000032,2020-08-08,3
Doncaster,J01000032,2020-09-05,3
Doncaster,J01000032,2020-09-12,11
Doncaster,J01000032,2020-09-19,62
Doncaster,J01000032,2020-09-26,85
Doncaster,J01000032,2020-10-03,163
Doncaster,J01000032,2020-10-10,286
Doncaster,J01000032,2020-10-17,399
Doncaster,J01000032,2020-10-24,704
Doncaster,J01000032,2020-10-31,586
Doncaster,J01000032,2020-11-07,555
Doncaster,J01000032,2020-11-14,429
Doncaster,J01000032,2020-11-21,324
Doncaster,J01000032,2020-11-28,256
Doncaster,J01000032,2020-12-05,263
Doncaster,J01000032,2020-12-12,261
Doncaster,J01000032,2020-12-19,284
Doncaster,J01000032,2020-12-26,272
Doncaster,J01000032,2021-01-02,395
Doncaster,J01000032,2021-01-09,387
Doncaster,J01000032,2021-01-16,310
Doncaster,J01000032,2021-01-23,308
Doncaster,J01000032,2021-01-30,253
Doncaster,J01000032,2021-02-06,218
Doncaster,J01000032,2021-02-13,205
Doncaster,J01000032,2021-02-20,241
Doncaster,J01000032,2021-02-27,179
Doncaster,J01000032,2021-03-06,109
Doncaster,J01000032,2021-03-13,150
Doncaster,J01000032,2021-03-20,176
Doncaster,J01000032,2021-03-27,186
Doncaster,J01000032,2021-04-03,151
Doncaster,J01000032,2021-04-10,119
Doncaster,J01000032,2021-04-17,75
Doncaster,J01000032,2021-04-24,92
Doncaster,J01000032,2021-05-01,106
Doncaster,J01000032,2021-05-08,68
Doncaster,J01000032,2021-05-15,47
Doncaster,J01000032,2021-05-22,55
Doncaster,J01000032,2021-05-29,23
Doncaster,J01000032,2021-06-05,46
Doncaster,J01000032,2021-06-12,69
Doncaster,J01000032,2021-06-19,93
Doncaster,J01000032,2021-06-26,190
Doncaster,J01000032,2021-07-03,415
Doncaster,J01000032,2021-07-10,752
Doncaster,J01000032,2021-07-17,1176
Doncaster,J01000032,2021-07-24,757
Doncaster,J01000032,2021-07-31,502
Doncaster,J01000032,2021-08-07,455
Doncaster,J01000032,2021-08-14,483
Doncaster,J01000032,2021-08-21,480
Doncaster,J01000032,2021-08-28,423
Doncaster,J01000032,2021-09-04,516
Doncaster,J01000032,2021-09-11,488
Doncaster,J01000032,2021-09-18,440
Doncaster,J01000032,2021-09-25,603
Doncaster,J01000032,2021-10-02,545
Doncaster,J01000032,2021-10-09,611
Doncaster,J01000032,2021-10-16,576
Doncaster,J01000032,2021-10-23,475
Doncaster,J01000032,2021-10-30,531
Doncaster,J01000032,2021-11-06,415
Doncaster,J01000032,2021-11-13,460
Doncaster,J01000032,2021-11-20,483
Doncaster,J01000032,2021-11-27,384
Doncaster,J01000032,2021-12-04,440
Doncaster,J01000032,2021-12-11,478
Doncaster,J01000032,2021-12-18,717
Doncaster,J01000032,2021-12-25,1352
Doncaster,J01000032,2022-01-01,2669
Doncaster,J01000032,2022-01-08,3083
Doncaster,J01000032,2022-01-15,1639
Doncaster,J01000032,2022-01-22,1615
Doncaster,J01000032,2022-01-29,1311
Doncaster,J01000032,2022-02-05,820
Doncaster,J01000032,2022-02-12,436
Doncaster,J01000032,2022-02-19,305
Doncaster,J01000032,2022-02-26,202
Doncaster,J01000032,2022-03-05,284
Doncaster,J01000032,2022-03-12,573
Doncaster,J01000032,2022-03-19,899
Doncaster,J01000032,2022-03-26,1052
Doncaster,J01000032,2022-04-02,829
Doncaster,J01000032,2022-04-09,480
Doncaster,J01000032,2022-04-16,301
Doncaster,J01000032,2022-04-23,243
Doncaster,J01000032,2022-04-30,154
Doncaster,J01000032,2022-05-07,96
Doncaster,J01000032,2022-05-14,47
Doncaster,J01000032,2022-05-21,47
Doncaster,J01000032,2022-05-28,52
Doncaster,J01000032,2022-06-04,45
Doncaster,J01000032,2022-06-11,105
Doncaster,J01000032,2022-06-18,147
Doncaster,J01000032,2022-06-25,202
Doncaster,J01000032,2022-07-02,266
Doncaster,J01000032,2022-07-09,356
Doncaster,J01000032,2022-07-16,293
Doncaster,J01000032,2022-07-23,215
Doncaster,J01000032,2022-07-30,146
Doncaster,J01000032,2022-08-06,112
Doncaster,J01000032,2022-08-13,92
Doncaster,J01000032,2022-08-20,34
Doncaster,J01000032,2022-08-27,39
Doncaster,J01000032,2022-09-03,34
Doncaster,J01000032,2022-09-10,40
Doncaster,J01000032,2022-09-17,51
Doncaster,J01000032,2022-09-24,110
Doncaster,J01000032,2022-10-01,139
Doncaster,J01000032,2022-10-08,160
Doncaster,J01000032,2022-10-15,150
Doncaster,J01000032,2022-10-22,108
Doncaster,J01000032,2022-10-29,63
Doncaster,J01000032,2022-11-05,33
Doncaster,J01000032,2022-11-12,35
Exeter,J01000035,2020-04-04,17
Exeter,J01000035,2020-04-11,24
Exeter,J01000035,2020-04-18,26
Exeter,J01000035,2020-04-25,8
Exeter,J01000035,2020-05-02,19
Exeter,J01000035,2020-05-16,6
Exeter,J01000035,2020-07-25,4
Exeter,J01000035,2020-08-29,3
Exeter,J01000035,2020-09-12,3
Exeter,J01000035,2020-09-19,9
Exeter,J01000035,2020-09-26,73
Exeter,J01000035,2020-10-03,404
Exeter,J01000035,2020-10-10,514
Exeter,J01000035,2020-10-17,276
Exeter,J01000035,2020-10-24,189
Exeter,J01000035,2020-10-31,148
Exeter,J01000035,2020-11-07,167
Exeter,J01000035,2020-11-14,214
Exeter,J01000035,2020-11-21,163
Exeter,J01000035,2020-11-28,128
Exeter,J01000035,2020-12-05,128
Exeter,J01000035,2020-12-12,113
Exeter,J01000035,2020-12-19,167
Exeter,J01000035,2020-12-26,186
Exeter,J01000035,2021-01-02,317
Exeter,J01000035,2021-01-09,408
Exeter,J01000035,2021-01-16,303
Exeter,J01000035,2021-01-23,162
Exeter,J01000035,2021-01-30,75
Exeter,J01000035,2021-02-06,44
Exeter,J01000035,2021-02-13,99
Exeter,J01000035,2021-02-20,61
Exeter,J01000035,2021-02-27,41
Exeter,J01000035,2021-03-06,24
Exeter,J01000035,2021-03-13,21
Exeter,J01000035,2021-03-20,17
Exeter,J01000035,2021-03-27,10
Exeter,J01000035,2021-04-10,11
Exeter,J01000035,2021-04-17,3
Exeter,J01000035,2021-04-24,3
Exeter,J01000035,2021-05-01,12
Exeter,J01000035,2021-05-08,10
Exeter,J01000035,2021-05-15,3
Exeter,J01000035,2021-05-22,3
Exeter,J01000035,2021-05-29,7
Exeter,J01000035,2021-06-05,17
Exeter,J01000035,2021-06-12,71
Exeter,J01000035,2021-06-19,120
Exeter,J01000035,2021-06-26,285
Exeter,J01000035,2021-07-03,363
Exeter,J01000035,2021-07-10,338
Exeter,J01000035,2021-07-17,515
Exeter,J01000035,2021-07-24,446
Exeter,J01000035,2021-07-31,687
Exeter,J01000035,2021-08-07,760
Exeter,J01000035,2021-08-14,647
Exeter,J01000035,2021-08-21,748
Exeter,J01000035,2021-08-28,496
Exeter,J01000035,2021-09-04,431
Exeter,J01000035,2021-09-11,307
Exeter,J01000035,2021-09-18,290
Exeter,J01000035,2021-09-25,309
Exeter,J01000035,2021-10-02,374
Exeter,J01000035,2021-10-09,428
Exeter,J01000035,2021-10-16,429
Exeter,J01000035,2021-10-23,520
Exeter,J01000035,2021-10-30,513
Exeter,J01000035,2021-11-06,511
Exeter,J01000035,2021-11-13,581
Exeter,J01000035,2021-11-20,656
Exeter,J01000035,2021-11-27,637
Exeter,J01000035,2021-12-04,845
Exeter,J01000035,2021-12-11,683
Exeter,J01000035,2021-12-18,848
Exeter,J01000035,2021-12-25,984
Exeter,J01000035,2022-01-01,1414
Exeter,J01000035,2022-01-08,1724
Exeter,J01000035,2022-01-15,1154
Exeter,J01000035,2022-01-22,1524
Exeter,J01000035,2022-01-29,2112
Exeter,J01000035,2022-02-05,1731
Exeter,J01000035,2022-02-12,1095
Exeter,J01000035,2022-02-19,871
Exeter,J01000035,2022-02-26,528
Exeter,J01000035,2022-03-05,642
Exeter,J01000035,2022-03-12,1097
Exeter,J01000035,2022-03-19,1414
Exeter,J01000035,2022-03-26,1455
Exeter,J01000035,2022-04-02,1192
Exeter,J01000035,2022-04-09,717
Exeter,J01000035,2022-04-16,471
Exeter,J01000035,2022-04-23,319
Exeter,J01000035,2022-04-30,212
Exeter,J01000035,2022-05-07,168
Exeter,J01000035,2022-05-14,157
Exeter,J01000035,2022-05-21,88
Exeter,J01000035,2022-05-28,87
Exeter,J01000035,2022-06-04,97
Exeter,J01000035,2022-06-11,145
Exeter,J01000035,2022-06-18,232
Exeter,J01000035,2022-06-25,261
Exeter,J01000035,2022-07-02,436
Exeter,J01000035,2022-07-09,513
Exeter,J01000035,2022-07-16,349
Exeter,J01000035,2022-07-23,264
Exeter,J01000035,2022-07-30,143
Exeter,J01000035,2022-08-06,124
Exeter,J01000035,2022-08-13,97
Exeter,J01000035,2022-08-20,65
Exeter,J01000035,2022-08-27,64
Exeter,J01000035,2022-09-03,60
Exeter,J01000035,2022-09-10,40
Exeter,J01000035,2022-09-17,97
Exeter,J01000035,2022-09-24,118
Exeter,J01000035,2022-10-01,159
Exeter,J01000035,2022-10-08,163
Exeter,J01000035,2022-10-15,163
Exeter,J01000035,2022-10-22,125
Exeter,J01000035,2022-10-29,111
Exeter,J01000035,2022-11-05,64
Exeter,J01000035,2022-11-12,58
Leeds,J01000051,2020-03-28,9
Leeds,J01000051,2020-04-04,57
Leeds,J01000051,2020-04-11,184
Leeds,J01000051,2020-04-18,265
Leeds,J01000051,2020-04-25,339
Leeds,J01000051,2020-05-02,301
Leeds,J01000051,2020-05-09,195
Leeds,J01000051,2020-05-16,180
Leeds,J01000051,2020-05-23,145
Leeds,J01000051,2020-05-30,13
Leeds,J01000051,2020-06-06,33
Leeds,J01000051,2020-06-13,57
Leeds,J01000051,2020-06-20,84
Leeds,J01000051,2020-06-27,43
Leeds,J01000051,2020-07-04,15
Leeds,J01000051,2020-07-11,19
Leeds,J01000051,2020-07-18,20
Leeds,J01000051,2020-07-25,9
Leeds,J01000051,2020-08-01,85
Leeds,J01000051,2020-08-08,57
Leeds,J01000051,2020-08-15,83
Leeds,J01000051,2020-08-22,78
Leeds,J01000051,2020-08-29,155
Leeds,J01000051,2020-09-05,344
Leeds,J01000051,2020-09-12,526
Leeds,J01000051,2020-09-19,637
Leeds,J01000051,2020-09-26,1095
Leeds,J01000051,2020-10-03,3131
Leeds,J01000051,2020-10-10,2926
Leeds,J01000051,2020-10-17,2268
Leeds,J01000051,2020-10-24,2210
Leeds,J01000051,2020-10-31,2155
Leeds,J01000051,2020-11-07,2223
Leeds,J01000051,2020-11-14,2278
Leeds,J01000051,2020-11-21,1372
Leeds,J01000051,2020-11-28,914
Leeds,J01000051,2020-12-05,791
Leeds,J01000051,2020-12-12,744
Leeds,J01000051,2020-12-19,753
Leeds,J01000051,2020-12-26,1022
Leeds,J01000051,2021-01-02,1589
Leeds,J01000051,2021-01-09,1915
Leeds,J01000051,2021-01-16,1630
Leeds,J01000051,2021-01-23,1638
Leeds,J01000051,2021-01-30,1285
Leeds,J01000051,2021-02-06,1181
Leeds,J01000051,2021-02-13,974
Leeds,J01000051,2021-02-20,885
Leeds,J01000051,2021-02-27,743
Leeds,J01000051,2021-03-06,482
Leeds,J01000051,2021-03-13,519
Leeds,J01000051,2021-03-20,559
Leeds,J01000051,2021-03-27,644
Leeds,J01000051,2021-04-03,452
Leeds,J01000051,2021-04-10,338
Leeds,J01000051,2021-04-17,194
Leeds,J01000051,2021-04-24,234
Leeds,J01000051,2021-05-01,179
Leeds,J01000051,2021-05-08,220
Leeds,J01000051,2021-05-15,225
Leeds,J01000051,2021-05-22,177
Leeds,J01000051,2021-05-29,227
Leeds,J01000051,2021-06-05,466
Leeds,J01000051,2021-06-12,974
Leeds,J01000051,2021-06-19,1372
Leeds,J01000051,2021-06-26,1961
Leeds,J01000051,2021-07-03,2685
Leeds,J01000051,2021-07-10,2929
Leeds,J01000051,2021-07-17,3311
Leeds,J01000051,2021-07-24,2322
Leeds,J01000051,2021-07-31,2010
Leeds,J01000051,2021-08-07,2159
Leeds,J01000051,2021-08-14,2144
Leeds,J01000051,2021-08-21,1911
Leeds,J01000051,2021-08-28,1718
Leeds,J01000051,2021-09-04,1794
Leeds,J01000051,2021-09-11,1761
Leeds,J01000051,2021-09-18,1317
Leeds,J01000051,2021-09-25,1641
Leeds,J01000051,2021-10-02,1715
Leeds,J01000051,2021-10-09,1993
Leeds,J01000051,2021-10-16,2145
Leeds,J01000051,2021-10-23,1971
Leeds,J01000051,2021-10-30,1744
Leeds,J01000051,2021-11-06,1409
Leeds,J01000051,2021-11-13,1298
Leeds,J01000051,2021-11-20,1229
Leeds,J01000051,2021-11-27,1246
Leeds,J01000051,2021-12-04,1464
Leeds,J01000051,2021-12-11,1619
Leeds,J01000051,2021-12-18,3748
Leeds,J01000051,2021-12-25,6495
Leeds,J01000051,2022-01-01,10061
Leeds,J01000051,2022-01-08,11676
Leeds,J01000051,2022-01-15,7199
Leeds,J01000051,2022-01-22,6592
Leeds,J01000051,2022-01-29,5005
Leeds,J01000051,2022-02-05,3615
Leeds,J01000051,2022-02-12,2359
Leeds,J01000051,2022-02-19,1723
Leeds,J01000051,2022-02-26,1198
Leeds,J01000051,2022-03-05,1325
Leeds,J01000051,2022-03-12,2119
Leeds,J01000051,2022-03-19,2992
Leeds,J01000051,2022-03-26,3468
Leeds,J01000051,2022-04-02,2877
Leeds,J01000051,2022-04-09,1711
Leeds,J01000051,2022-04-16,1205
Leeds,J01000051,2022-04-23,935
Leeds,J01000051,2022-04-30,589
Leeds,J01000051,2022-05-07,473
Leeds,J01000051,2022-05-14,368
Leeds,J01000051,2022-05-21,270
Leeds,J01000051,2022-05-28,240
Leeds,J01000051,2022-06-04,206
Leeds,J01000051,2022-06-11,488
Leeds,J01000051,2022-06-18,611
Leeds,J01000051,2022-06-25,804
Leeds,J01000051,2022-07-02,1018
Leeds,J01000051,2022-07-09,1205
Leeds,J01000051,2022-07-16,1239
Leeds,J01000051,2022-07-23,884
Leeds,J01000051,2022-07-30,619
Leeds,J01000051,2022-08-06,465
Leeds,J01000051,2022-08-13,330
Leeds,J01000051,2022-08-20,255
Leeds,J01000051,2022-08-27,145
Leeds,J01000051,2022-09-03,207
Leeds,J01000051,2022-09-10,209
Leeds,J01000051,2022-09-17,208
Leeds,J01000051,2022-09-24,324
Leeds,J01000051,2022-10-01,387
Leeds,J01000051,2022-10-08,460
Leeds,J01000051,2022-10-15,435
Leeds,J01000051,2022-10-22,352
Leeds,J01000051,2022-10-29,244
Leeds,J01000051,2022-11-05,132
Leeds,J01000051,2022-11-12,106
Leicester,J01000052,2020-03-21,4
Leicester,J01000052,2020-03-28,32
Leicester,J01000052,2020-04-04,116
Leicester,J01000052,2020-04-11,164
Leicester,J01000052,2020-04-18,110
Leicester,J01000052,2020-04-25,197
Leicester,J01000052,2020-05-02,197
Leicester,J01000052,2020-05-09,241
Leicester,J01000052,2020-05-16,289
Leicester,J01000052,2020-05-23,277
Leicester,J01000052,2020-05-30,195
Leicester,J01000052,2020-06-06,260
Leicester,J01000052,2020-06-13,439
Leicester,J01000052,2020-06-20,522
Leicester,J01000052,2020-06-27,545
Leicester,J01000052,2020-07-04,418
Leicester,J01000052,2020-07-11,458
Leicester,J01000052,2020-07-18,256
Leicester,J01000052,2020-07-25,207
Leicester,J01000052,2020-08-01,204
Leicester,J01000052,2020-08-08,238
Leicester,J01000052,2020-08-15,182
Leicester,J01000052,2020-08-22,172
Leicester,J01000052,2020-08-29,79
Leicester,J01000052,2020-09-05,218
Leicester,J01000052,2020-09-12,367
Leicester,J01000052,2020-09-19,453
Leicester,J01000052,2020-09-26,427
Leicester,J01000052,2020-10-03,552
Leicester,J01000052,2020-10-10,817
Leicester,J01000052,2020-10-17,1026
Leicester,J01000052,2020-10-24,1434
Leicester,J01000052,2020-10-31,1575
Leicester,J01000052,2020-11-07,1821
Leicester,J01000052,2020-11-14,2171
Leicester,J01000052,2020-11-21,1629
Leicester,J01000052,2020-11-28,1182
Leicester,J01000052,2020-12-05,986
Leicester,J01000052,2020-12-12,1053
Leicester,J01000052,2020-12-19,1277
Leicester,J01000052,2020-12-26,1268
Leicester,J01000052,2021-01-02,2081
Leicester,J01000052,2021-01-09,2405
Leicester,J01000052,2021-01-16,2293
Leicester,J01000052,2021-01-23,2226
Leicester,J01000052,2021-01-30,1501
Leicester,J01000052,2021-02-06,1234
Leicester,J01000052,2021-02-13,1080
Leicester,J01000052,2021-02-20,1043
Leicester,J01000052,2021-02-27,837
Leicester,J01000052,2021-03-06,560
Leicester,J01000052,2021-03-13,468
Leicester,J01000052,2021-03-20,456
Leicester,J01000052,2021-03-27,457
Leicester,J01000052,2021-04-03,351
Leicester,J01000052,2021-04-10,309
Leicester,J01000052,2021-04-17,271
Leicester,J01000052,2021-04-24,224
Leicester,J01000052,2021-05-01,140
Leicester,J01000052,2021-05-08,143
Leicester,J01000052,2021-05-15,173
Leicester,J01000052,2021-05-22,227
Leicester,J01000052,2021-05-29,340
Leicester,J01000052,2021-06-05,412
Leicester,J01000052,2021-06-12,533
Leicester,J01000052,2021-06-19,509
Leicester,J01000052,2021-06-26,634
Leicester,J01000052,2021-07-03,874
Leicester,J01000052,2021-07-10,1134
Leicester,J01000052,2021-07-17,1795
Leicester,J01000052,2021-07-24,1503
Leicester,J01000052,2021-07-31,1461
Leicester,J01000052,2021-08-07,1734
Leicester,J01000052,2021-08-14,1717
Leicester,J01000052,2021-08-21,1798
Leicester,J01000052,2021-08-28,1776
Leicester,J01000052,2021-09-04,1721
Leicester,J01000052,2021-09-11,1853
Leicester,J01000052,2021-09-18,1736
Leicester,J01000052,2021-09-25,1616
Leicester,J01000052,2021-10-02,1311
Leicester,J01000052,2021-10-09,1331
Leicester,J01000052,2021-10-16,1323
Leicester,J01000052,2021-10-23,1598
Leicester,J01000052,2021-10-30,1671
Leicester,J01000052,2021-11-06,1350
Leicester,J01000052,2021-11-13,1773
Leicester,J01000052,2021-11-20,1733
Leicester,J01000052,2021-11-27,1565
Leicester,J01000052,2021-12-04,1647
Leicester,J01000052,2021-12-11,1806
Leicester,J01000052,2021-12-18,3095
Leicester,J01000052,2021-12-25,5206
Leicester,J01000052,2022-01-01,8630
Leicester,J01000052,2022-01-08,9403
Leicester,J01000052,2022-01-15,5385
Leicester,J01000052,2022-01-22,5090
Leicester,J01000052,2022-01-29,4039
Leicester,J01000052,2022-02-05,2759
Leicester,J01000052,2022-02-12,1430
Leicester,J01000052,2022-02-19,1038
Leicester,J01000052,2022-02-26,801
Leicester,J01000052,2022-03-05,966
Leicester,J01000052,2022-03-12,1363
Leicester,J01000052,2022-03-19,1756
Leicester,J01000052,2022-03-26,2057
Leicester,J01000052,2022-04-02,1725
Leicester,J01000052,2022-04-09,1178
Leicester,J01000052,2022-04-16,801
Leicester,J01000052,2022-04-23,532
Leicester,J01000052,2022-04-30,368
Leicester,J01000052,2022-05-07,335
Leicester,J01000052,2022-05-14,286
Leicester,J01000052,2022-05-21,226
Leicester,J01000052,2022-05-28,155
Leicester,J01000052,2022-06-04,210
Leicester,J01000052,2022-06-11,372
Leicester,J01000052,2022-06-18,487
Leicester,J01000052,2022-06-25,615
Leicester,J01000052,2022-07-02,749
Leicester,J01000052,2022-07-09,887
Leicester,J01000052,2022-07-16,816
Leicester,J01000052,2022-07-23,557
Leicester,J01000052,2022-07-30,374
Leicester,J01000052,2022-08-06,294
Leicester,J01000052,2022-08-13,240
Leicester,J01000052,2022-08-20,146
Leicester,J01000052,2022-08-27,89
Leicester,J01000052,2022-09-03,109
Leicester,J01000052,2022-09-10,115
Leicester,J01000052,2022-09-17,126
Leicester,J01000052,2022-09-24,192
Leicester,J01000052,2022-10-01,213
Leicester,J01000052,2022-10-08,271
Leicester,J01000052,2022-10-15,360
Leicester,J01000052,2022-10-22,284
Leicester,J01000052,2022-10-29,206
Leicester,J01000052,2022-11-05,122
Leicester,J01000052,2022-11-12,131
Lincoln,J01000053,2020-04-04,13
Lincoln,J01000053,2020-04-11,14
Lincoln,J01000053,2020-04-18,11
Lincoln,J01000053,2020-04-25,16
Lincoln,J01000053,2020-05-02,35
Lincoln,J01000053,2020-05-09,7
Lincoln,J01000053,2020-05-16,21
Lincoln,J01000053,2020-05-23,4
Lincoln,J01000053,2020-05-30,11
Lincoln,J01000053,2020-06-06,3
Lincoln,J01000053,2020-06-13,4
Lincoln,J01000053,2020-06-27,4
Lincoln,J01000053,2020-07-11,3
Lincoln,J01000053,2020-07-18,3
Lincoln,J01000053,2020-08-01,5
Lincoln,J01000053,2020-08-08,13
Lincoln,J01000053,2020-08-15,7
Lincoln,J01000053,2020-08-22,5
Lincoln,J01000053,2020-09-05,43
Lincoln,J01000053,2020-09-12,18
Lincoln,J01000053,2020-09-19,24
Lincoln,J01000053,2020-09-26,52
Lincoln,J01000053,2020-10-03,71
Lincoln,J01000053,2020-10-10,110
Lincoln,J01000053,2020-10-17,204
Lincoln,J01000053,2020-10-24,371
Lincoln,J01000053,2020-10-31,322
Lincoln,J01000053,2020-11-07,339
Lincoln,J01000053,2020-11-14,463
Lincoln,J01000053,2020-11-21,330
Lincoln,J01000053,2020-11-28,391
Lincoln,J01000053,2020-12-05,393
Lincoln,J01000053,2020-12-12,459
Lincoln,J01000053,2020-12-19,392
Lincoln,J01000053,2020-12-26,364
Lincoln,J01000053,2021-01-02,368
Lincoln,J01000053,2021-01-09,355
Lincoln,J01000053,2021-01-16,334
Lincoln,J01000053,2021-01-23,277
Lincoln,J01000053,2021-01-30,194
Lincoln,J01000053,2021-02-06,100
Lincoln,J01000053,2021-02-13,121
Lincoln,J01000053,2021-02-20,110
Lincoln,J01000053,2021-02-27,116
Lincoln,J01000053,2021-03-06,73
Lincoln,J01000053,2021-03-13,78
Lincoln,J01000053,2021-03-20,67
Lincoln,J01000053,2021-03-27,30
Lincoln,J01000053,2021-04-03,18
Lincoln,J01000053,2021-04-10,4
Lincoln,J01000053,2021-04-17,10
Lincoln,J01000053,2021-04-24,13
Lincoln,J01000053,2021-05-01,7
Lincoln,J01000053,2021-05-08,18
Lincoln,J01000053,2021-05-15,27
Lincoln,J01000053,2021-05-22,12
Lincoln,J01000053,2021-05-29,9
Lincoln,J01000053,2021-06-05,3
Lincoln,J01000053,2021-06-12,15
Lincoln,J01000053,2021-06-19,53
Lincoln,J01000053,2021-06-26,122
Lincoln,J01000053,2021-07-03,261
Lincoln,J01000053,2021-07-10,362
Lincoln,J01000053,2021-07-17,439
Lincoln,J01000053,2021-07-24,343
Lincoln,J01000053,2021-07-31,765
Lincoln,J01000053,2021-08-07,610
Lincoln,J01000053,2021-08-14,446
Lincoln,J01000053,2021-08-21,410
Lincoln,J01000053,2021-08-28,330
Lincoln,J01000053,2021-09-04,400
Lincoln,J01000053,2021-09-11,360
Lincoln,J01000053,2021-09-18,285
Lincoln,J01000053,2021-09-25,316
Lincoln,J01000053,2021-10-02,314
Lincoln,J01000053,2021-10-09,331
Lincoln,J01000053,2021-10-16,416
Lincoln,J01000053,2021-10-23,459
Lincoln,J01000053,2021-10-30,405
Lincoln,J01000053,2021-11-06,446
Lincoln,J01000053,2021-11-13,403
Lincoln,J01000053,2021-11-20,487
Lincoln,J01000053,2021-11-27,408
Lincoln,J01000053,2021-12-04,507
Lincoln,J01000053,2021-12-11,579
Lincoln,J01000053,2021-12-18,767
Lincoln,J01000053,2021-12-25,1207
Lincoln,J01000053,2022-01-01,1889
Lincoln,J01000053,2022-01-08,1734
Lincoln,J01000053,2022-01-15,1179
Lincoln,J01000053,2022-01-22,1305
Lincoln,J01000053,2022-01-29,1120
Lincoln,J01000053,2022-02-05,848
Lincoln,J01000053,2022-02-12,441
Lincoln,J01000053,2022-02-19,389
Lincoln,J01000053,2022-02-26,298
Lincoln,J01000053,2022-03-05,471
Lincoln,J01000053,2022-03-12,741
Lincoln,J01000053,2022-03-19,864
Lincoln,J01000053,2022-03-26,868
Lincoln,J01000053,2022-04-02,672
Lincoln,J01000053,2022-04-09,419
Lincoln,J01000053,2022-04-16,310
Lincoln,J01000053,2022-04-23,216
Lincoln,J01000053,2022-04-30,157
Lincoln,J01000053,2022-05-07,125
Lincoln,J01000053,2022-05-14,92
Lincoln,J01000053,2022-05-21,84
Lincoln,J01000053,2022-05-28,64
Lincoln,J01000053,2022-06-04,50
Lincoln,J01000053,2022-06-11,86
Lincoln,J01000053,2022-06-18,135
Lincoln,J01000053,2022-06-25,171
Lincoln,J01000053,2022-07-02,204
Lincoln,J01000053,2022-07-09,271
Lincoln,J01000053,2022-07-16,234
Lincoln,J01000053,2022-07-23,188
Lincoln,J01000053,2022-07-30,128
Lincoln,J01000053,2022-08-06,100
Lincoln,J01000053,2022-08-13,78
Lincoln,J01000053,2022-08-20,55
Lincoln,J01000053,2022-08-27,42
Lincoln,J01000053,2022-09-03,74
Lincoln,J01000053,2022-09-10,64
Lincoln,J01000053,2022-09-17,51
Lincoln,J01000053,2022-09-24,86
Lincoln,J01000053,2022-10-01,80
Lincoln,J01000053,2022-10-08,137
Lincoln,J01000053,2022-10-15,167
Lincoln,J01000053,2022-10-22,108
Lincoln,J01000053,2022-10-29,72
Lincoln,J01000053,2022-11-05,37
Lincoln,J01000053,2022-11-12,36
Liverpool,J01000054,2020-03-21,6
Liverpool,J01000054,2020-03-28,84
Liverpool,J01000054,2020-04-04,376
Liverpool,J01000054,2020-04-11,445
Liverpool,J01000054,2020-04-18,332
Liverpool,J01000054,2020-04-25,333
Liverpool,J01000054,2020-05-02,302
Liverpool,J01000054,2020-05-09,179
Liverpool,J01000054,2020-05-16,125
Liverpool,J01000054,2020-05-23,68
Liverpool,J01000054,2020-05-30,67
Liverpool,J01000054,2020-06-06,29
Liverpool,J01000054,2020-06-13,6
Liverpool,J01000054,2020-06-20,10
Liverpool,J01000054,2020-06-27,13
Liverpool,J01000054,2020-07-04,37
Liverpool,J01000054,2020-07-11,9
Liverpool,J01000054,2020-07-18,3
Liverpool,J01000054,2020-07-25,18
Liverpool,J01000054,2020-08-01,40
Liverpool,J01000054,2020-08-08,38
Liverpool,J01000054,2020-08-15,20
Liverpool,J01000054,2020-08-22,58
Liverpool,J01000054,2020-08-29,32
Liverpool,J01000054,2020-09-05,268
Liverpool,J01000054,2020-09-12,584
Liverpool,J01000054,2020-09-19,1006
Liverpool,J01000054,2020-09-26,1899
Liverpool,J01000054,2020-10-03,3529
Liverpool,J01000054,2020-10-10,4302
Liverpool,J01000054,2020-10-17,3545
Liverpool,J01000054,2020-10-24,2860
Liverpool,J01000054,2020-10-31,2013
Liverpool,J01000054,2020-11-07,1634
