CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Bristol,J01000015,Bristol 047,E02003058,6.0,9102.0,0.0006591957811470006
Bristol,J01000015,Bristol 048,E02003059,7.0,6214.0,0.001126488574187319
Bristol,J01000015,Bristol 049,E02003060,7.0,10604.0,0.0006601282534892493
Bristol,J01000015,Bristol 050,E02003061,5.0,6083.0,0.000821962847279303
Bristol,J01000015,Bristol 051,E02003062,5.0,5878.0,0.0008506294658046955
Bristol,J01000015,Bristol 052,E02003063,3.0,6729.0,0.00044583147570218456
Bristol,J01000015,Bristol 053,E02003064,6.0,7041.0,0.0008521516829995739
Bristol,J01000015,Bristol 054,E02006887,12.0,10204.0,0.0011760094080752645
Bristol,J01000015,Bristol 055,E02006888,9.0,7267.0,0.0012384752992981973
Bristol,J01000015,Bristol 056,E02006889,12.0,8377.0,0.001432493732839919
Bristol,J01000015,Bristol 057,E02006890,10.0,8816.0,0.001134301270417423
Cambridge,J01000019,Cambridge 001,E02003719,5.0,8145.0,0.0006138735420503376
Cambridge,J01000019,Cambridge 002,E02003720,10.0,8477.0,0.0011796626164916834
Cambridge,J01000019,Cambridge 003,E02003721,4.0,8815.0,0.00045377197958026093
Cambridge,J01000019,Cambridge 004,E02003722,8.0,7711.0,0.0010374789262093114
Cambridge,J01000019,Cambridge 005,E02003723,3.0,10113.0,0.0002966478789676654
Cambridge,J01000019,Cambridge 006,E02003724,6.0,8984.0,0.0006678539626001781
Cambridge,J01000019,Cambridge 007,E02003725,8.0,15146.0,0.0005281922619833619
Cambridge,J01000019,Cambridge 008,E02003726,13.0,8450.0,0.0015384615384615385
Cambridge,J01000019,Cambridge 009,E02003727,10.0,8402.0,0.00119019281123542
Cambridge,J01000019,Cambridge 010,E02003728,5.0,8893.0,0.0005622399640166423
Cambridge,J01000019,Cambridge 011,E02003729,7.0,7941.0,0.0008815010703941569
Cambridge,J01000019,Cambridge 013,E02003731,6.0,9210.0,0.0006514657980456026
Carlisle,J01000021,Carlisle 003,E02003989,9.0,7031.0,0.0012800455127293415
Carlisle,J01000021,Carlisle 004,E02003990,5.0,10428.0,0.0004794783275795934
Carlisle,J01000021,Carlisle 005,E02003991,2.0,7455.0,0.0002682763246143528
Carlisle,J01000021,Carlisle 006,E02003992,13.0,8092.0,0.001606524962926347
Carlisle,J01000021,Carlisle 008,E02003994,5.0,7196.0,0.0006948304613674264
Carlisle,J01000021,Carlisle 009,E02003995,12.0,9948.0,0.0012062726176115801
Carlisle,J01000021,Carlisle 010,E02003996,8.0,9398.0,0.0008512449457331347
Carlisle,J01000021,Carlisle 011,E02003997,8.0,9376.0,0.0008532423208191126
Carlisle,J01000021,Carlisle 012,E02003998,4.0,6707.0,0.0005963918294319368
Carlisle,J01000021,Carlisle 013,E02003999,5.0,11509.0,0.0004344426101312017
Coventry,J01000028,Coventry 001,E02001958,3.0,8350.0,0.0003592814371257485
Coventry,J01000028,Coventry 002,E02001959,8.0,6990.0,0.0011444921316165952
Coventry,J01000028,Coventry 004,E02001961,6.0,8606.0,0.0006971880083662561
Coventry,J01000028,Coventry 005,E02001962,5.0,7652.0,0.0006534239414532148
Coventry,J01000028,Coventry 006,E02001963,3.0,6302.0,0.0004760393525864805
Coventry,J01000028,Coventry 007,E02001964,3.0,10715.0,0.0002799813345776948
Coventry,J01000028,Coventry 008,E02001965,9.0,8606.0,0.0010457820125493841
Coventry,J01000028,Coventry 009,E02001966,9.0,7894.0,0.0011401064099315936
Coventry,J01000028,Coventry 010,E02001967,1.0,6881.0,0.00014532771399505885
