CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Coventry,J01000028,Coventry 023,E02001980,5.0,5927.0,0.0008435970980259828
Coventry,J01000028,Coventry 024,E02001981,23.0,16033.0,0.001434541258654026
Coventry,J01000028,Coventry 025,E02001982,5.0,9033.0,0.0005535259603675413
Coventry,J01000028,Coventry 026,E02001983,6.0,8267.0,0.0007257771864037741
Coventry,J01000028,Coventry 027,E02001984,16.0,11157.0,0.0014340772609124316
Coventry,J01000028,Coventry 028,E02001985,21.0,12441.0,0.0016879672052085846
Coventry,J01000028,Coventry 029,E02001986,7.0,9039.0,0.0007744219493306782
Coventry,J01000028,Coventry 030,E02001987,16.0,7142.0,0.0022402688322598714
Coventry,J01000028,Coventry 031,E02001988,70.0,18747.0,0.0037339307622552944
Coventry,J01000028,Coventry 032,E02001989,7.0,6709.0,0.001043374571471158
Coventry,J01000028,Coventry 033,E02001990,14.0,9394.0,0.0014903129657228018
Coventry,J01000028,Coventry 034,E02001991,13.0,9062.0,0.0014345619068638269
Coventry,J01000028,Coventry 035,E02001992,7.0,11006.0,0.0006360167181537343
Coventry,J01000028,Coventry 036,E02001993,8.0,9071.0,0.0008819314298313307
Coventry,J01000028,Coventry 037,E02001994,6.0,9274.0,0.0006469700237222342
Coventry,J01000028,Coventry 038,E02001995,8.0,11088.0,0.0007215007215007215
Coventry,J01000028,Coventry 039,E02001996,8.0,7716.0,0.0010368066355624676
Coventry,J01000028,Coventry 040,E02001997,8.0,8936.0,0.0008952551477170994
Coventry,J01000028,Coventry 041,E02001998,5.0,5933.0,0.0008427439743805831
Coventry,J01000028,Coventry 042,E02001999,7.0,10151.0,0.0006895872327849473
Coventry,J01000028,Coventry 043,E02006805,6.0,9702.0,0.0006184291898577613
Derby,J01000031,Derby 001,E02002796,8.0,5977.0,0.0013384641124309855
Derby,J01000031,Derby 002,E02002797,7.0,7256.0,0.0009647188533627343
Derby,J01000031,Derby 003,E02002798,4.0,9655.0,0.0004142931123770067
Derby,J01000031,Derby 004,E02002799,14.0,5993.0,0.0023360587351910563
Derby,J01000031,Derby 005,E02002800,6.0,6960.0,0.0008620689655172414
Derby,J01000031,Derby 006,E02002801,12.0,7389.0,0.0016240357287860333
Derby,J01000031,Derby 007,E02002802,11.0,7851.0,0.0014010954018596356
Derby,J01000031,Derby 008,E02002803,28.0,8610.0,0.0032520325203252032
Derby,J01000031,Derby 009,E02002804,9.0,8717.0,0.0010324652976941608
Derby,J01000031,Derby 010,E02002805,8.0,5425.0,0.0014746543778801843
Derby,J01000031,Derby 011,E02002806,15.0,6312.0,0.002376425855513308
Derby,J01000031,Derby 012,E02002807,16.0,8632.0,0.0018535681186283596
Derby,J01000031,Derby 013,E02002808,89.0,13142.0,0.006772180794399635
Derby,J01000031,Derby 014,E02002809,11.0,6702.0,0.0016413011041480155
Derby,J01000031,Derby 015,E02002810,2.0,8484.0,0.00023573785950023574
Derby,J01000031,Derby 016,E02002811,19.0,11482.0,0.0016547639784009755
Derby,J01000031,Derby 017,E02002812,14.0,7567.0,0.0018501387604070306
Derby,J01000031,Derby 018,E02002813,22.0,11785.0,0.0018667798048366568
Derby,J01000031,Derby 019,E02002814,11.0,6912.0,0.001591435185185185
Derby,J01000031,Derby 020,E02002815,8.0,8876.0,0.0009013068949977468
Derby,J01000031,Derby 021,E02002816,4.0,9476.0,0.00042211903756859433
Derby,J01000031,Derby 022,E02002817,1.0,6182.0,0.00016175994823681658
Derby,J01000031,Derby 023,E02002818,8.0,8584.0,0.0009319664492078285
Derby,J01000031,Derby 024,E02002819,10.0,7863.0,0.0012717792191275594
Derby,J01000031,Derby 025,E02002820,17.0,9594.0,0.0017719407963310402
Derby,J01000031,Derby 026,E02002821,14.0,12060.0,0.0011608623548922056
Derby,J01000031,Derby 027,E02002822,7.0,6630.0,0.0010558069381598793
Derby,J01000031,Derby 028,E02002823,8.0,7306.0,0.0010949904188338351
Derby,J01000031,Derby 029,E02002824,11.0,9883.0,0.0011130223616310838
Derby,J01000031,Derby 030,E02002825,8.0,8523.0,0.0009386366302944972
Derby,J01000031,Derby 031,E02002826,8.0,6986.0,0.001145147437732608
