CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Birmingham,J01000007,Birmingham 120,E02001946,1.0,7434.0,0.00013451708366962604
Birmingham,J01000007,Birmingham 121,E02001947,0.0,6206.0,0.0
Birmingham,J01000007,Birmingham 122,E02001948,2.0,7216.0,0.0002771618625277162
Birmingham,J01000007,Birmingham 123,E02001949,1.0,5928.0,0.00016869095816464237
Birmingham,J01000007,Birmingham 124,E02001950,0.0,8308.0,0.0
Birmingham,J01000007,Birmingham 125,E02001951,1.0,8758.0,0.00011418131993605846
Birmingham,J01000007,Birmingham 126,E02001952,1.0,9252.0,0.00010808473843493298
Birmingham,J01000007,Birmingham 127,E02001953,1.0,6889.0,0.00014515894904920887
Birmingham,J01000007,Birmingham 128,E02001954,0.0,7469.0,0.0
Birmingham,J01000007,Birmingham 129,E02001955,2.0,7359.0,0.00027177605652941976
Birmingham,J01000007,Birmingham 130,E02001956,1.0,6743.0,0.00014830194275545008
Birmingham,J01000007,Birmingham 131,E02001957,1.0,7577.0,0.00013197835554968986
Birmingham,J01000007,Birmingham 132,E02006807,0.0,7741.0,0.0
Birmingham,J01000007,Birmingham 133,E02006809,0.0,10098.0,0.0
Birmingham,J01000007,Birmingham 134,E02006895,1.0,10127.0,9.874592673052236e-05
Birmingham,J01000007,Birmingham 135,E02006896,3.0,7814.0,0.0003839262861530586
Birmingham,J01000007,Birmingham 136,E02006897,3.0,8736.0,0.00034340659340659343
Birmingham,J01000007,Birmingham 137,E02006898,1.0,8690.0,0.00011507479861910241
Birmingham,J01000007,Birmingham 138,E02006899,2.0,8925.0,0.00022408963585434174
Birmingham,J01000007,Birmingham 139,E02006900,3.0,15420.0,0.0001945525291828794
Bradford,J01000013,Bradford 017,E02002199,0.0,6891.0,0.0
Bradford,J01000013,Bradford 019,E02002201,0.0,12244.0,0.0
Bradford,J01000013,Bradford 024,E02002206,1.0,8607.0,0.00011618450098756825
Bradford,J01000013,Bradford 026,E02002208,1.0,8114.0,0.00012324377618930243
Bradford,J01000013,Bradford 027,E02002209,0.0,7058.0,0.0
Bradford,J01000013,Bradford 028,E02002210,0.0,7795.0,0.0
Bradford,J01000013,Bradford 029,E02002211,0.0,7402.0,0.0
Bradford,J01000013,Bradford 030,E02002212,0.0,8554.0,0.0
Bradford,J01000013,Bradford 032,E02002214,0.0,6092.0,0.0
Bradford,J01000013,Bradford 033,E02002215,0.0,10389.0,0.0
Bradford,J01000013,Bradford 034,E02002216,0.0,9517.0,0.0
Bradford,J01000013,Bradford 035,E02002217,2.0,10098.0,0.00019805902158843335
Bradford,J01000013,Bradford 036,E02002218,0.0,10281.0,0.0
Bradford,J01000013,Bradford 037,E02002219,0.0,8417.0,0.0
Bradford,J01000013,Bradford 038,E02002220,1.0,9245.0,0.00010816657652785289
Bradford,J01000013,Bradford 040,E02002222,0.0,8886.0,0.0
Bradford,J01000013,Bradford 041,E02002223,0.0,8051.0,0.0
Bradford,J01000013,Bradford 042,E02002224,0.0,10836.0,0.0
Bradford,J01000013,Bradford 044,E02002226,0.0,15218.0,0.0
Bradford,J01000013,Bradford 045,E02002227,2.0,6596.0,0.00030321406913280777
Bradford,J01000013,Bradford 046,E02002228,0.0,7688.0,0.0
Bradford,J01000013,Bradford 047,E02002229,0.0,7779.0,0.0
Bradford,J01000013,Bradford 048,E02002230,0.0,9769.0,0.0
Bradford,J01000013,Bradford 049,E02002231,1.0,13174.0,7.590708972218005e-05
Bradford,J01000013,Bradford 050,E02002232,0.0,7517.0,0.0
Bradford,J01000013,Bradford 051,E02002233,0.0,9883.0,0.0
Bradford,J01000013,Bradford 052,E02002234,0.0,8226.0,0.0
Bradford,J01000013,Bradford 053,E02002235,0.0,7581.0,0.0
Bradford,J01000013,Bradford 054,E02002236,1.0,6237.0,0.000160333493666827
Bradford,J01000013,Bradford 055,E02002237,1.0,8756.0,0.00011420740063956144
Bradford,J01000013,Bradford 056,E02002238,1.0,6385.0,0.00015661707126076742
Bradford,J01000013,Bradford 057,E02002239,0.0,11140.0,0.0
Bradford,J01000013,Bradford 058,E02002240,0.0,11074.0,0.0
Bradford,J01000013,Bradford 059,E02002241,0.0,12083.0,0.0
Bradford,J01000013,Bradford 060,E02002242,0.0,7864.0,0.0
Bradford,J01000013,Bradford 061,E02002243,1.0,9339.0,0.00010707784559374665
Brighton & Hove,J01000014,Brighton and Hove 001,E02003491,1.0,7824.0,0.0001278118609406953
Brighton & Hove,J01000014,Brighton and Hove 002,E02003492,3.0,11904.0,0.00025201612903225806
Brighton & Hove,J01000014,Brighton and Hove 003,E02003493,2.0,8184.0,0.00024437927663734115
Brighton & Hove,J01000014,Brighton and Hove 004,E02003494,0.0,6524.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 006,E02003496,0.0,7510.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 007,E02003497,1.0,7601.0,0.00013156163662675965
Brighton & Hove,J01000014,Brighton and Hove 008,E02003498,3.0,9100.0,0.00032967032967032967
Brighton & Hove,J01000014,Brighton and Hove 009,E02003499,0.0,7959.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 010,E02003500,1.0,8227.0,0.00012155099064057372
Brighton & Hove,J01000014,Brighton and Hove 011,E02003501,3.0,8797.0,0.0003410253495509833
Brighton & Hove,J01000014,Brighton and Hove 013,E02003503,0.0,8870.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 014,E02003504,2.0,8730.0,0.0002290950744558992
Brighton & Hove,J01000014,Brighton and Hove 015,E02003505,1.0,10460.0,9.560229445506692e-05
Brighton & Hove,J01000014,Brighton and Hove 016,E02003506,1.0,7283.0,0.0001373060551970342
Brighton & Hove,J01000014,Brighton and Hove 018,E02003508,1.0,9826.0,0.0001017708121310808
Brighton & Hove,J01000014,Brighton and Hove 019,E02003509,2.0,9451.0,0.00021161781822029416
Brighton & Hove,J01000014,Brighton and Hove 020,E02003510,0.0,8955.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 021,E02003511,1.0,8593.0,0.00011637379262190155
Brighton & Hove,J01000014,Brighton and Hove 022,E02003512,0.0,9911.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 023,E02003513,1.0,6511.0,0.0001535862386730149
Brighton & Hove,J01000014,Brighton and Hove 024,E02003514,0.0,9536.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 025,E02003515,0.0,9157.0,0.0
Brighton & Hove,J01000014,Brighton and Hove 026,E02003516,1.0,9132.0,0.00010950503723171266
Brighton & Hove,J01000014,Brighton and Hove 027,E02003517,10.0,13184.0,0.000758495145631068
Brighton & Hove,J01000014,Brighton and Hove 028,E02003518,1.0,8063.0,0.00012402331638348009
Brighton & Hove,J01000014,Brighton and Hove 029,E02003519,3.0,10019.0,0.00029943108094620223
Brighton & Hove,J01000014,Brighton and Hove 030,E02003520,2.0,9690.0,0.0002063983488132095
Brighton & Hove,J01000014,Brighton and Hove 031,E02003521,3.0,8549.0,0.0003509182360510001
Brighton & Hove,J01000014,Brighton and Hove 032,E02003522,3.0,7790.0,0.0003851091142490372
Bristol,J01000015,Bristol 001,E02003012,2.0,11655.0,0.0001716001716001716
Bristol,J01000015,Bristol 002,E02003013,0.0,12022.0,0.0
Bristol,J01000015,Bristol 003,E02003014,1.0,8292.0,0.000120598166907863
Bristol,J01000015,Bristol 004,E02003015,1.0,6692.0,0.00014943215780035862
Bristol,J01000015,Bristol 005,E02003016,0.0,8169.0,0.0
Bristol,J01000015,Bristol 006,E02003017,1.0,6118.0,0.00016345210853220007
Bristol,J01000015,Bristol 007,E02003018,0.0,5870.0,0.0
Bristol,J01000015,Bristol 008,E02003019,0.0,9839.0,0.0
Bristol,J01000015,Bristol 009,E02003020,1.0,6416.0,0.00015586034912718204
Bristol,J01000015,Bristol 010,E02003021,0.0,7468.0,0.0
Bristol,J01000015,Bristol 011,E02003022,1.0,5934.0,0.00016852039096730705
Bristol,J01000015,Bristol 012,E02003023,4.0,6607.0,0.0006054184955350386
Bristol,J01000015,Bristol 013,E02003024,3.0,9795.0,0.00030627871362940275
Bristol,J01000015,Bristol 014,E02003025,3.0,7645.0,0.0003924133420536298
Bristol,J01000015,Bristol 015,E02003026,1.0,9308.0,0.00010743446497636442
Bristol,J01000015,Bristol 016,E02003027,0.0,12695.0,0.0
Bristol,J01000015,Bristol 017,E02003028,1.0,8435.0,0.00011855364552459988
Bristol,J01000015,Bristol 018,E02003029,0.0,6408.0,0.0
Bristol,J01000015,Bristol 019,E02003030,2.0,7957.0,0.00025135101168782207
Bristol,J01000015,Bristol 020,E02003031,2.0,10538.0,0.0001897893338394382
Bristol,J01000015,Bristol 021,E02003032,0.0,8258.0,0.0
Bristol,J01000015,Bristol 022,E02003033,1.0,8901.0,0.00011234692731153803
Bristol,J01000015,Bristol 025,E02003036,0.0,10742.0,0.0
Bristol,J01000015,Bristol 026,E02003037,2.0,8907.0,0.00022454249466711575
Bristol,J01000015,Bristol 027,E02003038,0.0,6562.0,0.0
Bristol,J01000015,Bristol 028,E02003039,0.0,8693.0,0.0
Bristol,J01000015,Bristol 029,E02003040,1.0,10092.0,9.908838684106223e-05
Bristol,J01000015,Bristol 030,E02003041,1.0,6257.0,0.000159821000479463
Bristol,J01000015,Bristol 033,E02003044,0.0,5740.0,0.0
Bristol,J01000015,Bristol 034,E02003045,0.0,7515.0,0.0
Bristol,J01000015,Bristol 035,E02003046,0.0,9879.0,0.0
Bristol,J01000015,Bristol 036,E02003047,1.0,11149.0,8.96941429724639e-05
Bristol,J01000015,Bristol 037,E02003048,3.0,7058.0,0.0004250495891187305
Bristol,J01000015,Bristol 038,E02003049,2.0,7567.0,0.0002643055372010044
Bristol,J01000015,Bristol 039,E02003050,1.0,10074.0,9.926543577526305e-05
Bristol,J01000015,Bristol 040,E02003051,1.0,7460.0,0.00013404825737265417
Bristol,J01000015,Bristol 041,E02003052,1.0,6815.0,0.0001467351430667645
Bristol,J01000015,Bristol 042,E02003053,1.0,8184.0,0.00012218963831867058
Bristol,J01000015,Bristol 043,E02003054,0.0,6647.0,0.0
Bristol,J01000015,Bristol 044,E02003055,1.0,8447.0,0.00011838522552385462
Bristol,J01000015,Bristol 045,E02003056,0.0,7456.0,0.0
Bristol,J01000015,Bristol 046,E02003057,1.0,5887.0,0.00016986580601324953
Bristol,J01000015,Bristol 047,E02003058,1.0,9102.0,0.00010986596352450011
Bristol,J01000015,Bristol 048,E02003059,0.0,6214.0,0.0
Bristol,J01000015,Bristol 049,E02003060,0.0,10604.0,0.0
Bristol,J01000015,Bristol 050,E02003061,0.0,6083.0,0.0
Bristol,J01000015,Bristol 051,E02003062,0.0,5878.0,0.0
Bristol,J01000015,Bristol 052,E02003063,0.0,6729.0,0.0
Bristol,J01000015,Bristol 053,E02003064,0.0,7041.0,0.0
Bristol,J01000015,Bristol 054,E02006887,0.0,10204.0,0.0
Bristol,J01000015,Bristol 055,E02006888,0.0,7267.0,0.0
Bristol,J01000015,Bristol 056,E02006889,3.0,8377.0,0.00035812343320997973
Bristol,J01000015,Bristol 057,E02006890,1.0,8816.0,0.00011343012704174228
Cambridge,J01000019,Cambridge 001,E02003719,0.0,8145.0,0.0
Cambridge,J01000019,Cambridge 002,E02003720,1.0,8477.0,0.00011796626164916834
Cambridge,J01000019,Cambridge 003,E02003721,0.0,8815.0,0.0
Cambridge,J01000019,Cambridge 004,E02003722,0.0,7711.0,0.0
Cambridge,J01000019,Cambridge 005,E02003723,7.0,10113.0,0.0006921783842578859
Cambridge,J01000019,Cambridge 006,E02003724,0.0,8984.0,0.0
Cambridge,J01000019,Cambridge 007,E02003725,11.0,15146.0,0.0007262643602271227
Cambridge,J01000019,Cambridge 008,E02003726,1.0,8450.0,0.00011834319526627219
Cambridge,J01000019,Cambridge 009,E02003727,2.0,8402.0,0.00023803856224708403
Cambridge,J01000019,Cambridge 010,E02003728,1.0,8893.0,0.00011244799280332846
Cambridge,J01000019,Cambridge 011,E02003729,0.0,7941.0,0.0
Cambridge,J01000019,Cambridge 013,E02003731,0.0,9210.0,0.0
Carlisle,J01000021,Carlisle 003,E02003989,0.0,7031.0,0.0
Carlisle,J01000021,Carlisle 004,E02003990,1.0,10428.0,9.589566551591868e-05
Carlisle,J01000021,Carlisle 005,E02003991,0.0,7455.0,0.0
Carlisle,J01000021,Carlisle 006,E02003992,1.0,8092.0,0.00012357884330202668
Carlisle,J01000021,Carlisle 008,E02003994,1.0,7196.0,0.00013896609227348526
Carlisle,J01000021,Carlisle 009,E02003995,0.0,9948.0,0.0
Carlisle,J01000021,Carlisle 010,E02003996,1.0,9398.0,0.00010640561821664184
Carlisle,J01000021,Carlisle 011,E02003997,0.0,9376.0,0.0
Carlisle,J01000021,Carlisle 012,E02003998,0.0,6707.0,0.0
Carlisle,J01000021,Carlisle 013,E02003999,0.0,11509.0,0.0
Coventry,J01000028,Coventry 001,E02001958,0.0,8350.0,0.0
Coventry,J01000028,Coventry 002,E02001959,0.0,6990.0,0.0
Coventry,J01000028,Coventry 004,E02001961,0.0,8606.0,0.0
Coventry,J01000028,Coventry 005,E02001962,0.0,7652.0,0.0
Coventry,J01000028,Coventry 006,E02001963,0.0,6302.0,0.0
Coventry,J01000028,Coventry 007,E02001964,0.0,10715.0,0.0
Coventry,J01000028,Coventry 008,E02001965,1.0,8606.0,0.00011619800139437602
Coventry,J01000028,Coventry 009,E02001966,0.0,7894.0,0.0
Coventry,J01000028,Coventry 010,E02001967,0.0,6881.0,0.0
Coventry,J01000028,Coventry 011,E02001968,0.0,8570.0,0.0
Coventry,J01000028,Coventry 012,E02001969,0.0,7282.0,0.0
Coventry,J01000028,Coventry 013,E02001970,1.0,6319.0,0.0001582528881152081
Coventry,J01000028,Coventry 014,E02001971,0.0,6117.0,0.0
Coventry,J01000028,Coventry 015,E02001972,0.0,12536.0,0.0
Coventry,J01000028,Coventry 016,E02001973,1.0,9512.0,0.00010513036164844407
Coventry,J01000028,Coventry 017,E02001974,1.0,9858.0,0.00010144045445323595
Coventry,J01000028,Coventry 018,E02001975,0.0,8450.0,0.0
Coventry,J01000028,Coventry 019,E02001976,0.0,7941.0,0.0
Coventry,J01000028,Coventry 020,E02001977,2.0,11843.0,0.0001688761293591151
Coventry,J01000028,Coventry 021,E02001978,0.0,7209.0,0.0
Coventry,J01000028,Coventry 022,E02001979,0.0,5926.0,0.0
Coventry,J01000028,Coventry 023,E02001980,0.0,5927.0,0.0
