CityName,CityCode,TemperatureMax,Time
Birmingham,J01000007,19.59347467903118,2019-06-17
Birmingham,J01000007,18.449546091287985,2019-06-18
Birmingham,J01000007,19.160020326998026,2019-06-19
Birmingham,J01000007,18.387620305861738,2019-06-20
Birmingham,J01000007,19.438786934310887,2019-06-21
Birmingham,J01000007,22.214334545811123,2019-06-22
Birmingham,J01000007,21.657997682613914,2019-06-23
Birmingham,J01000007,22.42186126974005,2019-06-24
Birmingham,J01000007,16.30107988255006,2019-06-25
Birmingham,J01000007,16.367101331760182,2019-06-26
Birmingham,J01000007,21.21953642687763,2019-06-27
Birmingham,J01000007,23.96087324397714,2019-06-28
Birmingham,J01000007,31.05406370326437,2019-06-29
Birmingham,J01000007,22.106299576902156,2019-06-30
Birmingham,J01000007,19.863867167286983,2019-07-01
Birmingham,J01000007,18.687333439918152,2019-07-02
Birmingham,J01000007,21.73871115214422,2019-07-03
Birmingham,J01000007,24.568537285796292,2019-07-04
Birmingham,J01000007,25.00311279850093,2019-07-05
Birmingham,J01000007,17.811966005557657,2019-07-06
Birmingham,J01000007,21.601788349997896,2019-07-07
Birmingham,J01000007,21.315722322913945,2019-07-08
Birmingham,J01000007,21.27259808952663,2019-07-09
Birmingham,J01000007,22.024929298136026,2019-07-10
Birmingham,J01000007,22.102169053153226,2019-07-11
Birmingham,J01000007,21.15020794682003,2019-07-12
Birmingham,J01000007,20.067786123016596,2019-07-13
Birmingham,J01000007,20.16162103419054,2019-07-14
Birmingham,J01000007,22.361815615515383,2019-07-15
Birmingham,J01000007,23.828524622617074,2019-07-16
Birmingham,J01000007,23.2987003988431,2019-07-17
Birmingham,J01000007,21.024052116825036,2019-07-18
Birmingham,J01000007,19.303093217538883,2019-07-19
Birmingham,J01000007,21.679429952732253,2019-07-20
Birmingham,J01000007,21.830824093893792,2019-07-21
Birmingham,J01000007,25.825450883969037,2019-07-22
Birmingham,J01000007,31.038351612264307,2019-07-23
Birmingham,J01000007,27.04424305142869,2019-07-24
Birmingham,J01000007,34.21392683245915,2019-07-25
Birmingham,J01000007,24.458942190713845,2019-07-26
Birmingham,J01000007,17.436127216449474,2019-07-27
Birmingham,J01000007,18.57578858273326,2019-07-28
Birmingham,J01000007,24.530941201207145,2019-07-29
Birmingham,J01000007,19.810502571718114,2019-07-30
Birmingham,J01000007,18.904284770650996,2019-07-31
Birmingham,J01000007,23.430417175216046,2019-08-01
Birmingham,J01000007,24.204306929953344,2019-08-02
Birmingham,J01000007,23.632468448759894,2019-08-03
Birmingham,J01000007,24.24025969111991,2019-08-04
Birmingham,J01000007,22.408851643331694,2019-08-05
Birmingham,J01000007,21.759185617677456,2019-08-06
Birmingham,J01000007,21.195882548519368,2019-08-07
Birmingham,J01000007,23.925281526995214,2019-08-08
Birmingham,J01000007,22.404767330303994,2019-08-09
Birmingham,J01000007,20.066010837972513,2019-08-10
Birmingham,J01000007,20.14162537819089,2019-08-11
Birmingham,J01000007,18.154065942570526,2019-08-12
Birmingham,J01000007,19.954407399613295,2019-08-13
Birmingham,J01000007,17.915529128206423,2019-08-14
Birmingham,J01000007,19.489715605145076,2019-08-15
Birmingham,J01000007,17.040350091456947,2019-08-16
Birmingham,J01000007,20.758341224544722,2019-08-17
Birmingham,J01000007,20.269497970757257,2019-08-18
Birmingham,J01000007,19.056287115545107,2019-08-19
Birmingham,J01000007,19.400925184593532,2019-08-20
Birmingham,J01000007,21.047734901104565,2019-08-21
Birmingham,J01000007,21.247247543786294,2019-08-22
Birmingham,J01000007,24.7069506087685,2019-08-23
Birmingham,J01000007,28.038135018280276,2019-08-24
Birmingham,J01000007,30.418905588608332,2019-08-25
Birmingham,J01000007,27.93177442104537,2019-08-26
Birmingham,J01000007,27.09172216836534,2019-08-27
Birmingham,J01000007,19.976939841978584,2019-08-28
Birmingham,J01000007,20.248260021060805,2019-08-29
Birmingham,J01000007,22.15971455824541,2019-08-30
Birmingham,J01000007,19.513966195120446,2019-08-31
Birmingham,J01000007,18.015710044541287,2019-09-01
Birmingham,J01000007,19.11624723546121,2019-09-02
Birmingham,J01000007,20.729497059705974,2019-09-03
Birmingham,J01000007,18.040038402638288,2019-09-04
Birmingham,J01000007,17.21090784594832,2019-09-05
Birmingham,J01000007,18.17042008409243,2019-09-06
Birmingham,J01000007,16.8525552521778,2019-09-07
Birmingham,J01000007,18.319402587071394,2019-09-08
Birmingham,J01000007,14.59299704918314,2019-09-09
Birmingham,J01000007,18.063071692429705,2019-09-10
Birmingham,J01000007,22.34671598063051,2019-09-11
Birmingham,J01000007,22.159990564830863,2019-09-12
Birmingham,J01000007,18.82155331457003,2019-09-13
Birmingham,J01000007,21.41293246299611,2019-09-14
Birmingham,J01000007,21.764086159598197,2019-09-15
Birmingham,J01000007,16.17841530016951,2019-09-16
Birmingham,J01000007,17.742149416948934,2019-09-17
Birmingham,J01000007,18.946180291734326,2019-09-18
Birmingham,J01000007,21.80128698814734,2019-09-19
Birmingham,J01000007,21.22750799762488,2019-09-20
Birmingham,J01000007,25.00361435711247,2019-09-21
Birmingham,J01000007,18.668450433435343,2019-09-22
Birmingham,J01000007,18.56932545487214,2019-09-23
Birmingham,J01000007,17.788963418694347,2019-09-24
Birmingham,J01000007,18.831209873972007,2019-09-25
Birmingham,J01000007,18.699481194732407,2019-09-26
Birmingham,J01000007,16.352408837259684,2019-09-27
Birmingham,J01000007,18.310469149888863,2019-09-28
Birmingham,J01000007,18.68857760176552,2019-09-29
Birmingham,J01000007,15.897686462700499,2019-09-30
Birmingham,J01000007,16.68189633870489,2019-10-01
Birmingham,J01000007,12.784550605909159,2019-10-02
Birmingham,J01000007,12.999698032647705,2019-10-03
Birmingham,J01000007,15.590661420679,2019-10-04
Birmingham,J01000007,15.066636351197296,2019-10-05
Birmingham,J01000007,15.887298391778618,2019-10-06
Birmingham,J01000007,14.071364943876537,2019-10-07
Birmingham,J01000007,15.453619271299475,2019-10-08
Birmingham,J01000007,14.081420225444639,2019-10-09
Birmingham,J01000007,14.69871447471163,2019-10-10
Birmingham,J01000007,14.889204873061221,2019-10-11
Birmingham,J01000007,14.129395816984793,2019-10-12
Birmingham,J01000007,13.995036884141038,2019-10-13
Birmingham,J01000007,12.265102395293143,2019-10-14
Birmingham,J01000007,12.957063407240769,2019-10-15
Birmingham,J01000007,14.735284250447554,2019-10-16
Birmingham,J01000007,13.784768543081135,2019-10-17
Birmingham,J01000007,11.48077416108272,2019-10-18
Birmingham,J01000007,13.752560272034009,2019-10-19
Birmingham,J01000007,11.588786347695583,2019-10-20
Birmingham,J01000007,12.551993588818737,2019-10-21
Birmingham,J01000007,14.209813345485735,2019-10-22
Birmingham,J01000007,12.876212639094783,2019-10-23
Birmingham,J01000007,12.935264556054511,2019-10-24
Birmingham,J01000007,15.226856749433663,2019-10-25
Birmingham,J01000007,7.544820579895349,2019-10-26
Birmingham,J01000007,11.322423622451852,2019-10-27
Birmingham,J01000007,8.39805066344442,2019-10-28
Birmingham,J01000007,10.271944773720598,2019-10-29
Birmingham,J01000007,10.267828937423232,2019-10-30
Birmingham,J01000007,11.229237173060136,2019-10-31
Birmingham,J01000007,14.176312063741488,2019-11-01
Birmingham,J01000007,10.537306471727833,2019-11-02
Birmingham,J01000007,11.725716613735186,2019-11-03
Birmingham,J01000007,11.144566535973665,2019-11-04
Birmingham,J01000007,10.776083260087066,2019-11-05
Birmingham,J01000007,7.419294323019351,2019-11-06
Birmingham,J01000007,8.597773247792015,2019-11-07
Birmingham,J01000007,8.495117545246261,2019-11-08
Birmingham,J01000007,4.691626761238818,2019-11-09
Birmingham,J01000007,8.35791693122885,2019-11-10
Birmingham,J01000007,8.638821923120648,2019-11-11
Birmingham,J01000007,7.702682580256442,2019-11-12
Birmingham,J01000007,8.287254740853657,2019-11-13
Birmingham,J01000007,5.905282509487653,2019-11-14
Birmingham,J01000007,7.7747451839951704,2019-11-15
Birmingham,J01000007,8.906786762813041,2019-11-16
Birmingham,J01000007,8.052875907052037,2019-11-17
Birmingham,J01000007,7.6496100621035925,2019-11-18
Birmingham,J01000007,6.4216148555029,2019-11-19
Birmingham,J01000007,6.990921472530254,2019-11-20
Birmingham,J01000007,6.428649033551973,2019-11-21
Birmingham,J01000007,8.05697963329201,2019-11-22
Birmingham,J01000007,9.149698336953202,2019-11-23
Birmingham,J01000007,9.54903058829949,2019-11-24
Birmingham,J01000007,11.073141681664543,2019-11-25
Birmingham,J01000007,13.182054566566944,2019-11-26
Birmingham,J01000007,9.535608555221247,2019-11-27
Birmingham,J01000007,9.349068171787323,2019-11-28
Birmingham,J01000007,6.449332437095396,2019-11-29
Birmingham,J01000007,4.104328315137953,2019-11-30
Birmingham,J01000007,5.761963085010219,2019-12-01
Birmingham,J01000007,6.295525135279469,2019-12-02
Birmingham,J01000007,8.784827939348592,2019-12-03
Birmingham,J01000007,7.804262360797607,2019-12-04
Birmingham,J01000007,11.141680985643564,2019-12-05
Birmingham,J01000007,12.066838057810337,2019-12-06
Birmingham,J01000007,11.373066268189083,2019-12-07
Birmingham,J01000007,9.443607638563885,2019-12-08
Birmingham,J01000007,8.269386963349216,2019-12-09
Birmingham,J01000007,12.073553488169766,2019-12-10
Birmingham,J01000007,6.407948793586683,2019-12-11
Birmingham,J01000007,8.049580272069528,2019-12-12
Birmingham,J01000007,7.717834006507363,2019-12-13
Birmingham,J01000007,6.115868677971116,2019-12-14
Birmingham,J01000007,6.6101182221268875,2019-12-15
Birmingham,J01000007,6.234129909979794,2019-12-16
Birmingham,J01000007,4.1723710704250605,2019-12-17
Birmingham,J01000007,10.855519365136644,2019-12-18
Birmingham,J01000007,11.498382709877385,2019-12-19
