CityName,CityCode,MSOAName,MSOACode,WindSpeed,Time
Bristol,J01000015,South Gloucestershire 023,E02003112,3.052229440017152,2019-04
Bristol,J01000015,South Gloucestershire 023,E02003112,2.871016339920114,2019-05
Bristol,J01000015,South Gloucestershire 023,E02003112,4.443518239339581,2019-06
Bristol,J01000015,South Gloucestershire 023,E02003112,2.9709152404646715,2019-07
Bristol,J01000015,South Gloucestershire 023,E02003112,3.4155349215746114,2019-08
Bristol,J01000015,South Gloucestershire 023,E02003112,3.278742284977568,2019-09
Bristol,J01000015,South Gloucestershire 023,E02003112,2.8722121898731188,2019-10
Bristol,J01000015,South Gloucestershire 023,E02003112,2.9770922707335212,2019-11
Bristol,J01000015,South Gloucestershire 023,E02003112,4.343690993474565,2019-12
Bristol,J01000015,South Gloucestershire 023,E02003112,3.1214179406460874,2020-01
Bristol,J01000015,South Gloucestershire 023,E02003112,5.4379188087431265,2020-02
Bristol,J01000015,South Gloucestershire 023,E02003112,4.373770631370566,2020-03
Bristol,J01000015,South Gloucestershire 023,E02003112,3.4704570153378045,2020-04
Bristol,J01000015,South Gloucestershire 023,E02003112,3.548021165059325,2020-05
Bristol,J01000015,South Gloucestershire 023,E02003112,3.6295904065128552,2020-06
Bristol,J01000015,South Gloucestershire 023,E02003112,3.7834660285298476,2020-07
Bristol,J01000015,South Gloucestershire 023,E02003112,3.3945498250777546,2020-08
Bristol,J01000015,South Gloucestershire 023,E02003112,2.975790560533527,2020-09
Bristol,J01000015,South Gloucestershire 023,E02003112,3.3968923249217746,2020-10
Bristol,J01000015,South Gloucestershire 023,E02003112,3.0296145664207397,2020-11
Bristol,J01000015,South Gloucestershire 023,E02003112,3.0582779844575967,2020-12
Bristol,J01000015,South Gloucestershire 023,E02003112,3.2832630746712854,2021-01
Bristol,J01000015,South Gloucestershire 023,E02003112,3.7447553274040257,2021-02
Bristol,J01000015,South Gloucestershire 023,E02003112,3.306067150997047,2021-03
Bristol,J01000015,South Gloucestershire 023,E02003112,2.57669722490239,2021-04
Bristol,J01000015,South Gloucestershire 023,E02003112,3.4155777567942263,2021-05
Bristol,J01000015,South Gloucestershire 023,E02003112,2.741348398736706,2021-06
Bristol,J01000015,South Gloucestershire 023,E02003112,2.6849429507345666,2021-07
Bristol,J01000015,South Gloucestershire 023,E02003112,2.85370278919467,2021-08
Bristol,J01000015,South Gloucestershire 023,E02003112,2.4188399584295763,2021-09
Bristol,J01000015,South Gloucestershire 023,E02003112,2.683535282189913,2021-10
Bristol,J01000015,South Gloucestershire 023,E02003112,2.3802803492957736,2021-11
Bristol,J01000015,South Gloucestershire 023,E02003112,3.0693889565818737,2021-12
Bristol,J01000015,South Gloucestershire 025,E02003114,2.6177039685778842,2019-01
Bristol,J01000015,South Gloucestershire 025,E02003114,3.1652651296269805,2019-02
Bristol,J01000015,South Gloucestershire 025,E02003114,4.2872039757356974,2019-03
Bristol,J01000015,South Gloucestershire 025,E02003114,3.08192998778148,2019-04
Bristol,J01000015,South Gloucestershire 025,E02003114,2.909825684282608,2019-05
Bristol,J01000015,South Gloucestershire 025,E02003114,4.433730111599817,2019-06
Bristol,J01000015,South Gloucestershire 025,E02003114,3.0175497588580082,2019-07
Bristol,J01000015,South Gloucestershire 025,E02003114,3.472691923271606,2019-08
Bristol,J01000015,South Gloucestershire 025,E02003114,3.3412557619438448,2019-09
Bristol,J01000015,South Gloucestershire 025,E02003114,2.9129271318688303,2019-10
Bristol,J01000015,South Gloucestershire 025,E02003114,3.0126054449939375,2019-11
Bristol,J01000015,South Gloucestershire 025,E02003114,4.348525114095372,2019-12
Bristol,J01000015,South Gloucestershire 025,E02003114,3.1825233764864516,2020-01
Bristol,J01000015,South Gloucestershire 025,E02003114,5.524750264192735,2020-02
Bristol,J01000015,South Gloucestershire 025,E02003114,4.425277484874416,2020-03
Bristol,J01000015,South Gloucestershire 025,E02003114,3.472798004811007,2020-04
Bristol,J01000015,South Gloucestershire 025,E02003114,3.5907967503646283,2020-05
Bristol,J01000015,South Gloucestershire 025,E02003114,3.673776285104175,2020-06
Bristol,J01000015,South Gloucestershire 025,E02003114,3.8442436668369644,2020-07
Bristol,J01000015,South Gloucestershire 025,E02003114,3.439863805371567,2020-08
Bristol,J01000015,South Gloucestershire 025,E02003114,3.0295149801730297,2020-09
Bristol,J01000015,South Gloucestershire 025,E02003114,3.447317115973983,2020-10
Bristol,J01000015,South Gloucestershire 025,E02003114,3.0830791591135154,2020-11
Bristol,J01000015,South Gloucestershire 025,E02003114,3.1093281837655153,2020-12
Bristol,J01000015,South Gloucestershire 025,E02003114,3.331898415270146,2021-01
Bristol,J01000015,South Gloucestershire 025,E02003114,3.745174813102447,2021-02
Bristol,J01000015,South Gloucestershire 025,E02003114,3.3117891101782297,2021-03
Bristol,J01000015,South Gloucestershire 025,E02003114,2.584254038625045,2021-04
Bristol,J01000015,South Gloucestershire 025,E02003114,3.4201956650651053,2021-05
Bristol,J01000015,South Gloucestershire 025,E02003114,2.7470600072426543,2021-06
Bristol,J01000015,South Gloucestershire 025,E02003114,2.6898605042831063,2021-07
Bristol,J01000015,South Gloucestershire 025,E02003114,2.8555476976520624,2021-08
Bristol,J01000015,South Gloucestershire 025,E02003114,2.4301374647017107,2021-09
Bristol,J01000015,South Gloucestershire 025,E02003114,2.6928055481590834,2021-10
Bristol,J01000015,South Gloucestershire 025,E02003114,2.3930728111741764,2021-11
Bristol,J01000015,South Gloucestershire 025,E02003114,3.0829743812443744,2021-12
Bristol,J01000015,South Gloucestershire 026,E02003115,2.724048758466052,2019-01
Bristol,J01000015,South Gloucestershire 026,E02003115,3.266006609577584,2019-02
Bristol,J01000015,South Gloucestershire 026,E02003115,4.433193530331807,2019-03
Bristol,J01000015,South Gloucestershire 026,E02003115,3.152783306460521,2019-04
Bristol,J01000015,South Gloucestershire 026,E02003115,2.9772374218966386,2019-05
Bristol,J01000015,South Gloucestershire 026,E02003115,4.543822674968936,2019-06
Bristol,J01000015,South Gloucestershire 026,E02003115,3.1079443379067304,2019-07
Bristol,J01000015,South Gloucestershire 026,E02003115,3.566774629241412,2019-08
Bristol,J01000015,South Gloucestershire 026,E02003115,3.4593950011869063,2019-09
Bristol,J01000015,South Gloucestershire 026,E02003115,3.021014654893576,2019-10
Bristol,J01000015,South Gloucestershire 026,E02003115,3.1050053286492485,2019-11
Bristol,J01000015,South Gloucestershire 026,E02003115,4.524547344834811,2019-12
Bristol,J01000015,South Gloucestershire 026,E02003115,3.3102667450966683,2020-01
Bristol,J01000015,South Gloucestershire 026,E02003115,5.692750187467564,2020-02
Bristol,J01000015,South Gloucestershire 026,E02003115,4.5619246279707175,2020-03
Bristol,J01000015,South Gloucestershire 026,E02003115,3.568176560298536,2020-04
Bristol,J01000015,South Gloucestershire 026,E02003115,3.674375066957801,2020-05
Bristol,J01000015,South Gloucestershire 026,E02003115,3.7480092330576893,2020-06
Bristol,J01000015,South Gloucestershire 026,E02003115,3.9610876995874835,2020-07
Bristol,J01000015,South Gloucestershire 026,E02003115,3.5116794395384554,2020-08
Bristol,J01000015,South Gloucestershire 026,E02003115,3.133372447602596,2020-09
Bristol,J01000015,South Gloucestershire 026,E02003115,3.5795574107476096,2020-10
Bristol,J01000015,South Gloucestershire 026,E02003115,3.1998965381516267,2020-11
Bristol,J01000015,South Gloucestershire 026,E02003115,3.2262218700785983,2020-12
Bristol,J01000015,South Gloucestershire 026,E02003115,3.452144011970558,2021-01
Bristol,J01000015,South Gloucestershire 026,E02003115,3.8346314762671567,2021-02
Bristol,J01000015,South Gloucestershire 026,E02003115,3.416460127232233,2021-03
Bristol,J01000015,South Gloucestershire 026,E02003115,2.651708947669864,2021-04
Bristol,J01000015,South Gloucestershire 026,E02003115,3.489755973282004,2021-05
Bristol,J01000015,South Gloucestershire 026,E02003115,2.80317274602715,2021-06
Bristol,J01000015,South Gloucestershire 026,E02003115,2.753459677940671,2021-07
Bristol,J01000015,South Gloucestershire 026,E02003115,2.9166202763742106,2021-08
Bristol,J01000015,South Gloucestershire 026,E02003115,2.5088766115522683,2021-09
Bristol,J01000015,South Gloucestershire 026,E02003115,2.7949189192992883,2021-10
Bristol,J01000015,South Gloucestershire 026,E02003115,2.492720084759175,2021-11
Bristol,J01000015,South Gloucestershire 026,E02003115,3.1902189685142828,2021-12
Bristol,J01000015,South Gloucestershire 027,E02003116,2.712239829065963,2019-01
Bristol,J01000015,South Gloucestershire 027,E02003116,3.250629305714125,2019-02
Bristol,J01000015,South Gloucestershire 027,E02003116,4.401699023626249,2019-03
Bristol,J01000015,South Gloucestershire 027,E02003116,3.1398203869899466,2019-04
Bristol,J01000015,South Gloucestershire 027,E02003116,2.966342228854193,2019-05
Bristol,J01000015,South Gloucestershire 027,E02003116,4.451701082275565,2019-06
Bristol,J01000015,South Gloucestershire 027,E02003116,3.0821494814117125,2019-07
Bristol,J01000015,South Gloucestershire 027,E02003116,3.5575893070725897,2019-08
Bristol,J01000015,South Gloucestershire 027,E02003116,3.436314972678249,2019-09
Bristol,J01000015,South Gloucestershire 027,E02003116,2.99140451491678,2019-10
Bristol,J01000015,South Gloucestershire 027,E02003116,3.081537907216806,2019-11
Bristol,J01000015,South Gloucestershire 027,E02003116,4.404288768200815,2019-12
Bristol,J01000015,South Gloucestershire 027,E02003116,3.286187220248919,2020-01
Bristol,J01000015,South Gloucestershire 027,E02003116,5.6715502362229016,2020-02
Bristol,J01000015,South Gloucestershire 027,E02003116,4.517625792262503,2020-03
Bristol,J01000015,South Gloucestershire 027,E02003116,3.506954429610547,2020-04
Bristol,J01000015,South Gloucestershire 027,E02003116,3.657741266432996,2020-05
Bristol,J01000015,South Gloucestershire 027,E02003116,3.7386973450992746,2020-06
Bristol,J01000015,South Gloucestershire 027,E02003116,3.9283799179915273,2020-07
Bristol,J01000015,South Gloucestershire 027,E02003116,3.506157893468157,2020-08
Bristol,J01000015,South Gloucestershire 027,E02003116,3.111940629477581,2020-09
Bristol,J01000015,South Gloucestershire 027,E02003116,3.541305097078046,2020-10
Bristol,J01000015,South Gloucestershire 027,E02003116,3.1791537682539492,2020-11
Bristol,J01000015,South Gloucestershire 027,E02003116,3.1982625053913356,2020-12
Bristol,J01000015,South Gloucestershire 027,E02003116,3.42034261660715,2021-01
Bristol,J01000015,South Gloucestershire 027,E02003116,3.785892658253139,2021-02
Bristol,J01000015,South Gloucestershire 027,E02003116,3.3519967459354745,2021-03
Bristol,J01000015,South Gloucestershire 027,E02003116,2.6197007788695124,2021-04
Bristol,J01000015,South Gloucestershire 027,E02003116,3.4512861517079747,2021-05
Bristol,J01000015,South Gloucestershire 027,E02003116,2.7751634219529215,2021-06
Bristol,J01000015,South Gloucestershire 027,E02003116,2.7083209899943936,2021-07
Bristol,J01000015,South Gloucestershire 027,E02003116,2.880194614674326,2021-08
Bristol,J01000015,South Gloucestershire 027,E02003116,2.469660667585973,2021-09
Bristol,J01000015,South Gloucestershire 027,E02003116,2.743656548426157,2021-10
Bristol,J01000015,South Gloucestershire 027,E02003116,2.44522204314843,2021-11
Bristol,J01000015,South Gloucestershire 027,E02003116,3.13914330634475,2021-12
Bristol,J01000015,South Gloucestershire 028,E02003117,2.9934966872768443,2019-01
Bristol,J01000015,South Gloucestershire 028,E02003117,3.519334299688697,2019-02
Bristol,J01000015,South Gloucestershire 028,E02003117,4.764082840830307,2019-03
Bristol,J01000015,South Gloucestershire 028,E02003117,3.327828892555128,2019-04
Bristol,J01000015,South Gloucestershire 028,E02003117,3.1420309102490065,2019-05
Bristol,J01000015,South Gloucestershire 028,E02003117,4.645149699510269,2019-06
Bristol,J01000015,South Gloucestershire 028,E02003117,3.292951293618467,2019-07
Bristol,J01000015,South Gloucestershire 028,E02003117,3.809556944093757,2019-08
Bristol,J01000015,South Gloucestershire 028,E02003117,3.7328359335570926,2019-09
Bristol,J01000015,South Gloucestershire 028,E02003117,3.26378821856121,2019-10
Bristol,J01000015,South Gloucestershire 028,E02003117,3.321226954450894,2019-11
Bristol,J01000015,South Gloucestershire 028,E02003117,4.731174762987735,2019-12
Bristol,J01000015,South Gloucestershire 028,E02003117,3.6124972533486797,2020-01
Bristol,J01000015,South Gloucestershire 028,E02003117,6.121231693553894,2020-02
Bristol,J01000015,South Gloucestershire 028,E02003117,4.844547968960366,2020-03
Bristol,J01000015,South Gloucestershire 028,E02003117,3.6980864612620064,2020-04
Bristol,J01000015,South Gloucestershire 028,E02003117,3.8725127577424563,2020-05
Bristol,J01000015,South Gloucestershire 028,E02003117,3.937963983231887,2020-06
Bristol,J01000015,South Gloucestershire 028,E02003117,4.198916368690516,2020-07
Bristol,J01000015,South Gloucestershire 028,E02003117,3.7049490660648363,2020-08
Bristol,J01000015,South Gloucestershire 028,E02003117,3.3738785765038624,2020-09
Bristol,J01000015,South Gloucestershire 028,E02003117,3.8699420980514057,2020-10
Bristol,J01000015,South Gloucestershire 028,E02003117,3.486947775636013,2020-11
Bristol,J01000015,South Gloucestershire 028,E02003117,3.4914350977858803,2020-12
Bristol,J01000015,South Gloucestershire 028,E02003117,3.719878716308015,2021-01
Bristol,J01000015,South Gloucestershire 028,E02003117,3.9940456128923163,2021-02
Bristol,J01000015,South Gloucestershire 028,E02003117,3.567289380470779,2021-03
Bristol,J01000015,South Gloucestershire 028,E02003117,2.7756191053592127,2021-04
Bristol,J01000015,South Gloucestershire 028,E02003117,3.6085441920151564,2021-05
Bristol,J01000015,South Gloucestershire 028,E02003117,2.906066551473495,2021-06
Bristol,J01000015,South Gloucestershire 028,E02003117,2.825903795324325,2021-07
Bristol,J01000015,South Gloucestershire 028,E02003117,3.0150073419708776,2021-08
Bristol,J01000015,South Gloucestershire 028,E02003117,2.6448959581267566,2021-09
Bristol,J01000015,South Gloucestershire 028,E02003117,2.9773746826683785,2021-10
Bristol,J01000015,South Gloucestershire 028,E02003117,2.6716362917216143,2021-11
Bristol,J01000015,South Gloucestershire 028,E02003117,3.3792728635592693,2021-12
Bristol,J01000015,South Gloucestershire 029,E02003118,2.4582243129656907,2019-01
Bristol,J01000015,South Gloucestershire 029,E02003118,2.9660283027563152,2019-02
Bristol,J01000015,South Gloucestershire 029,E02003118,4.055607251811605,2019-03
Bristol,J01000015,South Gloucestershire 029,E02003118,2.919825902725635,2019-04
Bristol,J01000015,South Gloucestershire 029,E02003118,2.7904300076774025,2019-05
Bristol,J01000015,South Gloucestershire 029,E02003118,4.1007679793109535,2019-06
Bristol,J01000015,South Gloucestershire 029,E02003118,2.888218646653483,2019-07
Bristol,J01000015,South Gloucestershire 029,E02003118,3.323502703767988,2019-08
Bristol,J01000015,South Gloucestershire 029,E02003118,3.156127376485636,2019-09
Bristol,J01000015,South Gloucestershire 029,E02003118,2.674319807157096,2019-10
Bristol,J01000015,South Gloucestershire 029,E02003118,2.781083712965324,2019-11
Bristol,J01000015,South Gloucestershire 029,E02003118,3.914980205944466,2019-12
Bristol,J01000015,South Gloucestershire 029,E02003118,2.965213739889351,2020-01
Bristol,J01000015,South Gloucestershire 029,E02003118,5.208268338548846,2020-02
Bristol,J01000015,South Gloucestershire 029,E02003118,4.145674620271289,2020-03
Bristol,J01000015,South Gloucestershire 029,E02003118,3.208709703966037,2020-04
Bristol,J01000015,South Gloucestershire 029,E02003118,3.433945142948355,2020-05
Bristol,J01000015,South Gloucestershire 029,E02003118,3.53413306902405,2020-06
Bristol,J01000015,South Gloucestershire 029,E02003118,3.6866656211937876,2020-07
Bristol,J01000015,South Gloucestershire 029,E02003118,3.3032334661156786,2020-08
Bristol,J01000015,South Gloucestershire 029,E02003118,2.853965357494215,2020-09
Bristol,J01000015,South Gloucestershire 029,E02003118,3.167219805341714,2020-10
Bristol,J01000015,South Gloucestershire 029,E02003118,2.853922279374573,2020-11
Bristol,J01000015,South Gloucestershire 029,E02003118,2.8845875614813163,2020-12
Bristol,J01000015,South Gloucestershire 029,E02003118,3.087573159412525,2021-01
Bristol,J01000015,South Gloucestershire 029,E02003118,3.430539002730159,2021-02
Bristol,J01000015,South Gloucestershire 029,E02003118,3.0383075765167127,2021-03
Bristol,J01000015,South Gloucestershire 029,E02003118,2.3987429465295036,2021-04
Bristol,J01000015,South Gloucestershire 029,E02003118,3.2092670910881274,2021-05
Bristol,J01000015,South Gloucestershire 029,E02003118,2.5823421394935813,2021-06
Bristol,J01000015,South Gloucestershire 029,E02003118,2.537949093912419,2021-07
Bristol,J01000015,South Gloucestershire 029,E02003118,2.669949157944382,2021-08
Bristol,J01000015,South Gloucestershire 029,E02003118,2.2357117634267545,2021-09
Bristol,J01000015,South Gloucestershire 029,E02003118,2.4133340045901264,2021-10
Bristol,J01000015,South Gloucestershire 029,E02003118,2.149983772713283,2021-11
Bristol,J01000015,South Gloucestershire 029,E02003118,2.8128143943411494,2021-12
Bristol,J01000015,South Gloucestershire 030,E02003119,2.5073715591374075,2019-01
Bristol,J01000015,South Gloucestershire 030,E02003119,3.005365748323844,2019-02
Bristol,J01000015,South Gloucestershire 030,E02003119,4.0988154598249205,2019-03
Bristol,J01000015,South Gloucestershire 030,E02003119,2.963162208315835,2019-04
Bristol,J01000015,South Gloucestershire 030,E02003119,2.8179965830821017,2019-05
Bristol,J01000015,South Gloucestershire 030,E02003119,4.076903584652452,2019-06
Bristol,J01000015,South Gloucestershire 030,E02003119,2.8886912729806564,2019-07
Bristol,J01000015,South Gloucestershire 030,E02003119,3.352434562658846,2019-08
Bristol,J01000015,South Gloucestershire 030,E02003119,3.1833596850490875,2019-09
Bristol,J01000015,South Gloucestershire 030,E02003119,2.7129939800084384,2019-10
Bristol,J01000015,South Gloucestershire 030,E02003119,2.8081832688237505,2019-11
Bristol,J01000015,South Gloucestershire 030,E02003119,3.907235260935846,2019-12
Bristol,J01000015,South Gloucestershire 030,E02003119,3.019549262530348,2020-01
Bristol,J01000015,South Gloucestershire 030,E02003119,5.275430812016633,2020-02
Bristol,J01000015,South Gloucestershire 030,E02003119,4.171631990835051,2020-03
Bristol,J01000015,South Gloucestershire 030,E02003119,3.2171961835623595,2020-04
Bristol,J01000015,South Gloucestershire 030,E02003119,3.4609600359251207,2020-05
Bristol,J01000015,South Gloucestershire 030,E02003119,3.559593179638885,2020-06
Bristol,J01000015,South Gloucestershire 030,E02003119,3.691563500894719,2020-07
Bristol,J01000015,South Gloucestershire 030,E02003119,3.326653073266996,2020-08
Bristol,J01000015,South Gloucestershire 030,E02003119,2.877618018789751,2020-09
Bristol,J01000015,South Gloucestershire 030,E02003119,3.203551898241804,2020-10
Bristol,J01000015,South Gloucestershire 030,E02003119,2.9000826610535886,2020-11
Bristol,J01000015,South Gloucestershire 030,E02003119,2.913324276829505,2020-12
Bristol,J01000015,South Gloucestershire 030,E02003119,3.1223906438344824,2021-01
Bristol,J01000015,South Gloucestershire 030,E02003119,3.466120478518291,2021-02
Bristol,J01000015,South Gloucestershire 030,E02003119,3.0545862835738244,2021-03
Bristol,J01000015,South Gloucestershire 030,E02003119,2.4307117298946874,2021-04
Bristol,J01000015,South Gloucestershire 030,E02003119,3.23113726126388,2021-05
Bristol,J01000015,South Gloucestershire 030,E02003119,2.6069445816893695,2021-06
Bristol,J01000015,South Gloucestershire 030,E02003119,2.544068442608856,2021-07
Bristol,J01000015,South Gloucestershire 030,E02003119,2.6881178964151267,2021-08
Bristol,J01000015,South Gloucestershire 030,E02003119,2.2557689512801526,2021-09
Bristol,J01000015,South Gloucestershire 030,E02003119,2.440390563639121,2021-10
Bristol,J01000015,South Gloucestershire 030,E02003119,2.1774993630448605,2021-11
Bristol,J01000015,South Gloucestershire 030,E02003119,2.838335203358496,2021-12
Bristol,J01000015,South Gloucestershire 031,E02003120,2.6966901496897555,2019-01
Bristol,J01000015,South Gloucestershire 031,E02003120,3.1734318143009825,2019-02
Bristol,J01000015,South Gloucestershire 031,E02003120,4.377552088033918,2019-03
Bristol,J01000015,South Gloucestershire 031,E02003120,3.0445610303359127,2019-04
Bristol,J01000015,South Gloucestershire 031,E02003120,2.9431981699868115,2019-05
Bristol,J01000015,South Gloucestershire 031,E02003120,4.189112281169792,2019-06
Bristol,J01000015,South Gloucestershire 031,E02003120,3.1040652054031383,2019-07
Bristol,J01000015,South Gloucestershire 031,E02003120,3.5522957902253025,2019-08
Bristol,J01000015,South Gloucestershire 031,E02003120,3.420922944988527,2019-09
Bristol,J01000015,South Gloucestershire 031,E02003120,2.8753059807413823,2019-10
Bristol,J01000015,South Gloucestershire 031,E02003120,2.9556275087191684,2019-11
Bristol,J01000015,South Gloucestershire 031,E02003120,4.115757912083053,2019-12
Bristol,J01000015,South Gloucestershire 031,E02003120,3.2266561037229393,2020-01
Bristol,J01000015,South Gloucestershire 031,E02003120,5.570495738532007,2020-02
Bristol,J01000015,South Gloucestershire 031,E02003120,4.408952269176037,2020-03
Bristol,J01000015,South Gloucestershire 031,E02003120,3.308303018170198,2020-04
Bristol,J01000015,South Gloucestershire 031,E02003120,3.61283528987759,2020-05
Bristol,J01000015,South Gloucestershire 031,E02003120,3.7097980122267242,2020-06
Bristol,J01000015,South Gloucestershire 031,E02003120,3.954858523017038,2020-07
Bristol,J01000015,South Gloucestershire 031,E02003120,3.479519302800146,2020-08
Bristol,J01000015,South Gloucestershire 031,E02003120,3.0831883929771755,2020-09
Bristol,J01000015,South Gloucestershire 031,E02003120,3.4313092042413573,2020-10
Bristol,J01000015,South Gloucestershire 031,E02003120,3.0892841960898463,2020-11
Bristol,J01000015,South Gloucestershire 031,E02003120,3.1331150496159847,2020-12
Bristol,J01000015,South Gloucestershire 031,E02003120,3.3209448786167726,2021-01
Bristol,J01000015,South Gloucestershire 031,E02003120,3.5118221575964204,2021-02
Bristol,J01000015,South Gloucestershire 031,E02003120,3.1761576509334857,2021-03
Bristol,J01000015,South Gloucestershire 031,E02003120,2.4868822650568756,2021-04
Bristol,J01000015,South Gloucestershire 031,E02003120,3.294480135127512,2021-05
Bristol,J01000015,South Gloucestershire 031,E02003120,2.654789465628783,2021-06
Bristol,J01000015,South Gloucestershire 031,E02003120,2.6338588216822436,2021-07
Bristol,J01000015,South Gloucestershire 031,E02003120,2.7487081193595433,2021-08
Bristol,J01000015,South Gloucestershire 031,E02003120,2.3489356788958524,2021-09
Bristol,J01000015,South Gloucestershire 031,E02003120,2.55592662766821,2021-10
Bristol,J01000015,South Gloucestershire 031,E02003120,2.2936094608484017,2021-11
Bristol,J01000015,South Gloucestershire 031,E02003120,2.9720492087476327,2021-12
Bristol,J01000015,South Gloucestershire 032,E02003121,2.6727572839477443,2019-01
Bristol,J01000015,South Gloucestershire 032,E02003121,3.1597329342757425,2019-02
Bristol,J01000015,South Gloucestershire 032,E02003121,4.329774944495515,2019-03
Bristol,J01000015,South Gloucestershire 032,E02003121,3.044436882973113,2019-04
Bristol,J01000015,South Gloucestershire 032,E02003121,2.9192360921016682,2019-05
Bristol,J01000015,South Gloucestershire 032,E02003121,4.173036763690426,2019-06
Bristol,J01000015,South Gloucestershire 032,E02003121,3.0571730304171325,2019-07
Bristol,J01000015,South Gloucestershire 032,E02003121,3.519080653998849,2019-08
Bristol,J01000015,South Gloucestershire 032,E02003121,3.381973255125205,2019-09
Bristol,J01000015,South Gloucestershire 032,E02003121,2.8623069069012343,2019-10
Bristol,J01000015,South Gloucestershire 032,E02003121,2.9470723422639638,2019-11
Bristol,J01000015,South Gloucestershire 032,E02003121,4.0928779196452645,2019-12
Bristol,J01000015,South Gloucestershire 032,E02003121,3.2024568358492242,2020-01
Bristol,J01000015,South Gloucestershire 032,E02003121,5.540295394406501,2020-02
Bristol,J01000015,South Gloucestershire 032,E02003121,4.378914525324071,2020-03
Bristol,J01000015,South Gloucestershire 032,E02003121,3.305943730420492,2020-04
Bristol,J01000015,South Gloucestershire 032,E02003121,3.5882640838087774,2020-05
Bristol,J01000015,South Gloucestershire 032,E02003121,3.682849542364122,2020-06
Bristol,J01000015,South Gloucestershire 032,E02003121,3.8954733758148503,2020-07
Bristol,J01000015,South Gloucestershire 032,E02003121,3.454691858638839,2020-08
Bristol,J01000015,South Gloucestershire 032,E02003121,3.0501404533822254,2020-09
Bristol,J01000015,South Gloucestershire 032,E02003121,3.405299749449208,2020-10
Bristol,J01000015,South Gloucestershire 032,E02003121,3.07498671428243,2020-11
Bristol,J01000015,South Gloucestershire 032,E02003121,3.1048749664724147,2020-12
Bristol,J01000015,South Gloucestershire 032,E02003121,3.2992710639705467,2021-01
Bristol,J01000015,South Gloucestershire 032,E02003121,3.536311244653146,2021-02
Bristol,J01000015,South Gloucestershire 032,E02003121,3.1719249760972303,2021-03
Bristol,J01000015,South Gloucestershire 032,E02003121,2.4952268724749485,2021-04
Bristol,J01000015,South Gloucestershire 032,E02003121,3.3008281941358675,2021-05
Bristol,J01000015,South Gloucestershire 032,E02003121,2.6614002625824975,2021-06
Bristol,J01000015,South Gloucestershire 032,E02003121,2.617741407697886,2021-07
Bristol,J01000015,South Gloucestershire 032,E02003121,2.7515035184490233,2021-08
Bristol,J01000015,South Gloucestershire 032,E02003121,2.349874874963177,2021-09
Bristol,J01000015,South Gloucestershire 032,E02003121,2.5631863590423243,2021-10
Bristol,J01000015,South Gloucestershire 032,E02003121,2.2974985508500523,2021-11
Bristol,J01000015,South Gloucestershire 032,E02003121,2.9764274419047596,2021-12
Bristol,J01000015,Bristol 054,E02006887,2.7586456239026,2019-01
Bristol,J01000015,Bristol 054,E02006887,3.1302341841594834,2019-02
Bristol,J01000015,Bristol 054,E02006887,4.543418947303906,2019-03
Bristol,J01000015,Bristol 054,E02006887,2.999863296486811,2019-04
Bristol,J01000015,Bristol 054,E02006887,3.049597811210456,2019-05
Bristol,J01000015,Bristol 054,E02006887,4.103743436367176,2019-06
Bristol,J01000015,Bristol 054,E02006887,3.291479647211866,2019-07
Bristol,J01000015,Bristol 054,E02006887,3.681600462683606,2019-08
Bristol,J01000015,Bristol 054,E02006887,3.5268033204398463,2019-09
Bristol,J01000015,Bristol 054,E02006887,2.813023910745722,2019-10
Bristol,J01000015,Bristol 054,E02006887,2.845808244697757,2019-11
Bristol,J01000015,Bristol 054,E02006887,3.9717339946162733,2019-12
Bristol,J01000015,Bristol 054,E02006887,3.2338595605430935,2020-01
Bristol,J01000015,Bristol 054,E02006887,5.544140400894809,2020-02
Bristol,J01000015,Bristol 054,E02006887,4.379813233545638,2020-03
Bristol,J01000015,Bristol 054,E02006887,3.1864636243518567,2020-04
Bristol,J01000015,Bristol 054,E02006887,3.676919311647814,2020-05
Bristol,J01000015,Bristol 054,E02006887,3.819369326301777,2020-06
Bristol,J01000015,Bristol 054,E02006887,4.223635332244174,2020-07
Bristol,J01000015,Bristol 054,E02006887,3.564669959414452,2020-08
Bristol,J01000015,Bristol 054,E02006887,3.1615663506008973,2020-09
Bristol,J01000015,Bristol 054,E02006887,3.4075180406046757,2020-10
Bristol,J01000015,Bristol 054,E02006887,3.0293546051247913,2020-11
Bristol,J01000015,Bristol 054,E02006887,3.1392386360827613,2020-12
Bristol,J01000015,Bristol 054,E02006887,3.2767270638467387,2021-01
Bristol,J01000015,Bristol 054,E02006887,3.1730174308129278,2021-02
Bristol,J01000015,Bristol 054,E02006887,3.0148060407989843,2021-03
Bristol,J01000015,Bristol 054,E02006887,2.3517046504425836,2021-04
Bristol,J01000015,Bristol 054,E02006887,3.123876726349082,2021-05
Bristol,J01000015,Bristol 054,E02006887,2.5225924020088226,2021-06
Bristol,J01000015,Bristol 054,E02006887,2.6291067020737944,2021-07
Bristol,J01000015,Bristol 054,E02006887,2.6299531714981677,2021-08
Bristol,J01000015,Bristol 054,E02006887,2.194815429317837,2021-09
Bristol,J01000015,Bristol 054,E02006887,2.3184004895374755,2021-10
Bristol,J01000015,Bristol 054,E02006887,2.102276459474745,2021-11
Bristol,J01000015,Bristol 054,E02006887,2.72655458119446,2021-12
