CityName,CityCode,MSOAName,MSOACode,Value,LowerConfidenceInterval,UpperConfidenceInterval,Gender
Leeds,J01000051,Leeds 048,E02002377,54.9,52.9,57.0,Female
Leeds,J01000051,Leeds 050,E02002379,55.1,53.2,56.9,Male
Leeds,J01000051,Leeds 050,E02002379,56.6,54.9,58.2,Female
Leeds,J01000051,Leeds 051,E02002380,64.5,63.0,65.9,Male
Leeds,J01000051,Leeds 051,E02002380,63.8,62.1,65.5,Female
Leeds,J01000051,Leeds 052,E02002381,62.4,61.0,63.9,Male
Leeds,J01000051,Leeds 052,E02002381,64.8,63.2,66.5,Female
Leeds,J01000051,Leeds 053,E02002382,54.3,52.6,56.1,Male
Leeds,J01000051,Leeds 053,E02002382,54.1,52.4,55.9,Female
Leeds,J01000051,Leeds 054,E02002383,54.4,52.1,56.7,Male
Leeds,J01000051,Leeds 054,E02002383,56.2,53.4,59.0,Female
Leeds,J01000051,Leeds 055,E02002384,55.4,53.9,56.8,Male
Leeds,J01000051,Leeds 055,E02002384,54.9,53.4,56.3,Female
Leeds,J01000051,Leeds 056,E02002385,56.8,55.1,58.5,Male
Leeds,J01000051,Leeds 056,E02002385,56.5,54.8,58.2,Female
Leeds,J01000051,Leeds 057,E02002386,65.2,64.0,66.5,Male
Leeds,J01000051,Leeds 057,E02002386,65.9,64.9,67.0,Female
Leeds,J01000051,Leeds 058,E02002387,55.1,53.4,56.8,Male
Leeds,J01000051,Leeds 058,E02002387,57.8,56.1,59.5,Female
Leeds,J01000051,Leeds 059,E02002388,57.8,56.3,59.4,Male
Leeds,J01000051,Leeds 059,E02002388,61.1,59.7,62.6,Female
Leeds,J01000051,Leeds 060,E02002389,54.5,53.1,55.8,Male
Leeds,J01000051,Leeds 060,E02002389,55.1,53.7,56.4,Female
Leeds,J01000051,Leeds 061,E02002390,59.7,58.1,61.3,Male
Leeds,J01000051,Leeds 061,E02002390,63.6,62.1,65.1,Female
Leeds,J01000051,Leeds 063,E02002392,53.6,50.9,56.4,Male
Leeds,J01000051,Leeds 063,E02002392,55.4,52.9,57.9,Female
Leeds,J01000051,Leeds 064,E02002393,50.5,49.3,51.8,Male
Leeds,J01000051,Leeds 064,E02002393,52.8,51.4,54.2,Female
Leeds,J01000051,Leeds 065,E02002394,54.7,53.3,56.1,Male
Leeds,J01000051,Leeds 065,E02002394,55.4,53.9,57.0,Female
Leeds,J01000051,Leeds 067,E02002396,60.9,59.5,62.2,Male
Leeds,J01000051,Leeds 067,E02002396,65.2,64.1,66.4,Female
Leeds,J01000051,Leeds 068,E02002397,60.9,59.6,62.2,Male
Leeds,J01000051,Leeds 068,E02002397,64.1,62.9,65.3,Female
Leeds,J01000051,Leeds 069,E02002398,66.3,65.1,67.5,Male
Leeds,J01000051,Leeds 069,E02002398,67.9,66.3,69.4,Female
Leeds,J01000051,Leeds 070,E02002399,59.4,58.0,60.8,Male
Leeds,J01000051,Leeds 070,E02002399,58.4,57.1,59.7,Female
Leeds,J01000051,Leeds 071,E02002400,51.9,50.7,53.2,Male
Leeds,J01000051,Leeds 071,E02002400,55.4,54.0,56.8,Female
Leeds,J01000051,Leeds 072,E02002401,53.5,51.9,55.1,Male
Leeds,J01000051,Leeds 072,E02002401,55.8,54.1,57.5,Female
Leeds,J01000051,Leeds 073,E02002402,67.9,66.6,69.2,Male
Leeds,J01000051,Leeds 073,E02002402,67.9,66.4,69.4,Female
Leeds,J01000051,Leeds 075,E02002404,54.9,53.6,56.2,Male
Leeds,J01000051,Leeds 075,E02002404,55.9,54.4,57.4,Female
Leeds,J01000051,Leeds 078,E02002407,54.3,52.7,55.9,Male
Leeds,J01000051,Leeds 078,E02002407,57.0,55.7,58.4,Female
Leeds,J01000051,Leeds 080,E02002409,60.3,58.7,62.0,Male
Leeds,J01000051,Leeds 080,E02002409,62.1,60.4,63.8,Female
Leeds,J01000051,Leeds 081,E02002410,60.7,59.4,62.0,Male
Leeds,J01000051,Leeds 081,E02002410,63.5,62.2,64.8,Female
Leeds,J01000051,Leeds 082,E02002411,53.2,51.7,54.7,Male
Leeds,J01000051,Leeds 082,E02002411,54.6,53.1,56.1,Female
Leeds,J01000051,Leeds 083,E02002412,63.4,61.7,65.1,Male
Leeds,J01000051,Leeds 083,E02002412,65.2,63.5,66.8,Female
Leeds,J01000051,Leeds 085,E02002414,52.5,50.9,54.1,Male
Leeds,J01000051,Leeds 085,E02002414,54.7,53.1,56.2,Female
Leeds,J01000051,Leeds 086,E02002415,53.1,51.6,54.7,Male
Leeds,J01000051,Leeds 086,E02002415,53.8,51.9,55.7,Female
Leeds,J01000051,Leeds 090,E02002419,56.2,54.9,57.6,Male
Leeds,J01000051,Leeds 090,E02002419,58.9,57.5,60.3,Female
Leeds,J01000051,Leeds 091,E02002420,62.0,60.4,63.6,Male
Leeds,J01000051,Leeds 091,E02002420,61.7,60.2,63.3,Female
Leeds,J01000051,Leeds 092,E02002421,52.7,51.2,54.2,Male
Leeds,J01000051,Leeds 092,E02002421,54.9,53.5,56.3,Female
Leeds,J01000051,Leeds 094,E02002423,57.5,55.8,59.2,Male
Leeds,J01000051,Leeds 094,E02002423,59.5,58.1,60.9,Female
Leeds,J01000051,Leeds 099,E02002428,60.0,58.4,61.6,Male
Leeds,J01000051,Leeds 099,E02002428,62.6,61.3,64.0,Female
Leeds,J01000051,Leeds 101,E02002430,52.8,51.4,54.2,Male
Leeds,J01000051,Leeds 101,E02002430,55.2,54.0,56.5,Female
Leeds,J01000051,Leeds 109,E02006852,69.8,68.5,71.1,Male
Leeds,J01000051,Leeds 109,E02006852,71.5,70.4,72.7,Female
Leeds,J01000051,Leeds 110,E02006861,60.3,58.3,62.4,Male
Leeds,J01000051,Leeds 110,E02006861,60.5,58.6,62.5,Female
Leeds,J01000051,Leeds 111,E02006875,61.9,57.7,66.1,Male
Leeds,J01000051,Leeds 111,E02006875,64.9,59.3,70.5,Female
Leeds,J01000051,Leeds 112,E02006876,55.9,54.1,57.7,Male
Leeds,J01000051,Leeds 112,E02006876,54.9,53.4,56.4,Female
Leicester,J01000052,Leicester 001,E02002827,59.9,58.1,61.7,Male
Leicester,J01000052,Leicester 001,E02002827,60.9,59.3,62.6,Female
Leicester,J01000052,Leicester 002,E02002828,62.7,61.3,64.2,Male
Leicester,J01000052,Leicester 002,E02002828,61.0,59.5,62.4,Female
Leicester,J01000052,Leicester 003,E02002829,55.2,54.0,56.5,Male
Leicester,J01000052,Leicester 003,E02002829,55.8,54.6,57.1,Female
Leicester,J01000052,Leicester 004,E02002830,58.0,56.5,59.5,Male
Leicester,J01000052,Leicester 004,E02002830,58.7,57.1,60.3,Female
Leicester,J01000052,Leicester 005,E02002831,59.3,57.7,61.0,Male
Leicester,J01000052,Leicester 005,E02002831,58.6,57.2,60.1,Female
Leicester,J01000052,Leicester 006,E02002832,58.5,57.2,59.9,Male
Leicester,J01000052,Leicester 006,E02002832,55.9,54.6,57.3,Female
Leicester,J01000052,Leicester 007,E02002833,61.5,60.0,63.0,Male
Leicester,J01000052,Leicester 007,E02002833,57.6,56.2,58.9,Female
Leicester,J01000052,Leicester 008,E02002834,64.0,62.7,65.2,Male
Leicester,J01000052,Leicester 008,E02002834,64.2,63.0,65.5,Female
Leicester,J01000052,Leicester 009,E02002835,61.3,60.1,62.4,Male
Leicester,J01000052,Leicester 009,E02002835,60.5,59.4,61.6,Female
Leicester,J01000052,Leicester 010,E02002836,59.7,58.4,61.0,Male
Leicester,J01000052,Leicester 010,E02002836,55.9,54.8,57.0,Female
Leicester,J01000052,Leicester 011,E02002837,55.7,54.2,57.2,Male
Leicester,J01000052,Leicester 011,E02002837,55.8,54.3,57.3,Female
Leicester,J01000052,Leicester 012,E02002838,53.6,52.3,54.9,Male
Leicester,J01000052,Leicester 012,E02002838,55.5,54.2,56.8,Female
Leicester,J01000052,Leicester 013,E02002839,60.8,59.4,62.3,Male
Leicester,J01000052,Leicester 013,E02002839,61.7,60.4,63.0,Female
Leicester,J01000052,Leicester 016,E02002842,57.0,55.4,58.6,Male
Leicester,J01000052,Leicester 016,E02002842,58.9,57.3,60.6,Female
Leicester,J01000052,Leicester 017,E02002843,58.4,57.2,59.6,Male
Leicester,J01000052,Leicester 017,E02002843,55.0,53.8,56.2,Female
Leicester,J01000052,Leicester 018,E02002844,55.2,54.0,56.4,Male
Leicester,J01000052,Leicester 018,E02002844,51.8,50.7,52.9,Female
Leicester,J01000052,Leicester 019,E02002845,57.2,56.0,58.4,Male
Leicester,J01000052,Leicester 019,E02002845,57.7,56.6,58.8,Female
Leicester,J01000052,Leicester 020,E02002846,64.3,62.9,65.8,Male
Leicester,J01000052,Leicester 020,E02002846,65.1,63.7,66.6,Female
Leicester,J01000052,Leicester 021,E02002847,60.3,58.9,61.6,Male
Leicester,J01000052,Leicester 021,E02002847,57.7,56.5,58.9,Female
Leicester,J01000052,Leicester 022,E02002848,57.2,55.8,58.5,Male
Leicester,J01000052,Leicester 022,E02002848,54.5,53.2,55.8,Female
Leicester,J01000052,Leicester 023,E02002849,58.3,57.0,59.7,Male
Leicester,J01000052,Leicester 023,E02002849,60.4,59.0,61.7,Female
Leicester,J01000052,Leicester 025,E02002851,66.7,65.3,68.2,Male
Leicester,J01000052,Leicester 025,E02002851,64.2,62.6,65.8,Female
Leicester,J01000052,Leicester 026,E02002852,52.2,50.8,53.7,Male
Leicester,J01000052,Leicester 026,E02002852,54.7,53.1,56.2,Female
Leicester,J01000052,Leicester 027,E02002853,60.5,59.0,61.9,Male
Leicester,J01000052,Leicester 027,E02002853,61.1,59.6,62.5,Female
Leicester,J01000052,Leicester 028,E02002854,55.0,53.7,56.3,Male
Leicester,J01000052,Leicester 028,E02002854,54.6,53.4,55.8,Female
Leicester,J01000052,Leicester 029,E02002855,62.2,60.4,64.1,Male
Leicester,J01000052,Leicester 029,E02002855,61.3,59.3,63.4,Female
Leicester,J01000052,Leicester 030,E02002856,63.5,62.1,64.9,Male
Leicester,J01000052,Leicester 030,E02002856,65.7,64.3,67.1,Female
Leicester,J01000052,Leicester 031,E02002857,58.2,56.5,59.9,Male
Leicester,J01000052,Leicester 031,E02002857,62.2,60.6,63.8,Female
Leicester,J01000052,Leicester 032,E02002858,68.7,67.3,70.1,Male
Leicester,J01000052,Leicester 032,E02002858,70.0,68.4,71.7,Female
Leicester,J01000052,Leicester 034,E02002860,61.6,60.3,63.0,Male
Leicester,J01000052,Leicester 034,E02002860,62.9,61.5,64.3,Female
Leicester,J01000052,Leicester 035,E02002861,53.9,52.4,55.4,Male
Leicester,J01000052,Leicester 035,E02002861,53.6,52.1,55.0,Female
Leicester,J01000052,Leicester 036,E02002862,56.0,54.6,57.4,Male
Leicester,J01000052,Leicester 036,E02002862,57.1,55.7,58.4,Female
Leicester,J01000052,Blaby 002,E02005334,66.6,64.9,68.3,Male
Leicester,J01000052,Blaby 002,E02005334,69.5,67.8,71.1,Female
Leicester,J01000052,Blaby 003,E02005335,67.7,65.9,69.4,Male
Leicester,J01000052,Blaby 003,E02005335,70.2,69.1,71.2,Female
Leicester,J01000052,Blaby 004,E02005336,65.7,63.9,67.4,Male
Leicester,J01000052,Blaby 004,E02005336,65.4,63.8,66.9,Female
Leicester,J01000052,Blaby 005,E02005337,63.9,62.6,65.2,Male
Leicester,J01000052,Blaby 005,E02005337,65.5,64.3,66.7,Female
Leicester,J01000052,Charnwood 021,E02005365,62.5,61.1,63.8,Male
Leicester,J01000052,Charnwood 021,E02005365,64.9,63.8,66.0,Female
Leicester,J01000052,Leicester 037,E02006815,58.2,56.9,59.6,Male
Leicester,J01000052,Leicester 037,E02006815,59.3,58.0,60.5,Female
Leicester,J01000052,Harborough 011,E02006816,69.9,67.9,71.9,Male
Leicester,J01000052,Harborough 011,E02006816,72.0,70.8,73.3,Female
Leicester,J01000052,Leicester 038,E02006817,62.5,60.8,64.1,Male
Leicester,J01000052,Leicester 038,E02006817,64.0,62.6,65.4,Female
Leicester,J01000052,Leicester 039,E02006819,55.0,53.5,56.4,Male
Leicester,J01000052,Leicester 039,E02006819,57.5,56.1,59.0,Female
Leicester,J01000052,Blaby 013,E02006820,66.7,65.2,68.2,Male
Leicester,J01000052,Blaby 013,E02006820,68.5,67.2,69.9,Female
Leicester,J01000052,Leicester 040,E02006850,52.3,50.2,54.3,Male
Leicester,J01000052,Leicester 040,E02006850,55.2,52.8,57.5,Female
Leicester,J01000052,Leicester 041,E02006851,54.0,52.1,55.8,Male
Leicester,J01000052,Leicester 041,E02006851,61.2,56.9,65.6,Female
Lincoln,J01000053,Lincoln 001,E02005442,55.6,53.8,57.4,Male
Lincoln,J01000053,Lincoln 001,E02005442,56.8,55.0,58.5,Female
Lincoln,J01000053,Lincoln 002,E02005443,60.9,59.2,62.5,Male
Lincoln,J01000053,Lincoln 002,E02005443,63.2,62.0,64.5,Female
Lincoln,J01000053,Lincoln 003,E02005444,64.3,63.0,65.6,Male
Lincoln,J01000053,Lincoln 003,E02005444,68.2,67.0,69.5,Female
Lincoln,J01000053,Lincoln 004,E02005445,58.0,56.7,59.2,Male
Lincoln,J01000053,Lincoln 004,E02005445,59.5,58.1,60.8,Female
Lincoln,J01000053,Lincoln 005,E02005446,58.9,57.1,60.8,Male
Lincoln,J01000053,Lincoln 005,E02005446,63.8,62.1,65.4,Female
Lincoln,J01000053,Lincoln 006,E02005447,56.2,54.8,57.5,Male
Lincoln,J01000053,Lincoln 006,E02005447,57.2,55.6,58.9,Female
Lincoln,J01000053,Lincoln 007,E02005448,59.2,57.5,60.8,Male
Lincoln,J01000053,Lincoln 007,E02005448,59.8,58.3,61.2,Female
Lincoln,J01000053,Lincoln 008,E02005449,65.9,64.5,67.2,Male
Lincoln,J01000053,Lincoln 008,E02005449,65.6,64.2,67.1,Female
Lincoln,J01000053,Lincoln 009,E02005450,66.2,64.8,67.6,Male
Lincoln,J01000053,Lincoln 009,E02005450,65.8,64.4,67.2,Female
Lincoln,J01000053,Lincoln 010,E02005451,55.7,54.4,57.0,Male
Lincoln,J01000053,Lincoln 010,E02005451,57.6,56.3,58.9,Female
Lincoln,J01000053,Lincoln 011,E02005452,64.9,63.8,66.0,Male
Lincoln,J01000053,Lincoln 011,E02005452,65.5,64.4,66.6,Female
Liverpool,J01000054,Knowsley 006,E02001332,53.1,51.7,54.6,Male
Liverpool,J01000054,Knowsley 006,E02001332,54.6,53.4,55.9,Female
Liverpool,J01000054,Knowsley 008,E02001334,51.0,49.5,52.6,Male
Liverpool,J01000054,Knowsley 008,E02001334,52.9,51.6,54.2,Female
Liverpool,J01000054,Knowsley 010,E02001336,51.5,49.8,53.2,Male
Liverpool,J01000054,Knowsley 010,E02001336,51.4,50.2,52.6,Female
Liverpool,J01000054,Knowsley 011,E02001337,58.4,56.7,60.0,Male
Liverpool,J01000054,Knowsley 011,E02001337,59.8,58.3,61.4,Female
Liverpool,J01000054,Knowsley 012,E02001338,57.7,56.3,59.2,Male
Liverpool,J01000054,Knowsley 012,E02001338,58.9,57.6,60.2,Female
Liverpool,J01000054,Knowsley 014,E02001340,65.0,63.7,66.3,Male
Liverpool,J01000054,Knowsley 014,E02001340,66.7,65.4,68.0,Female
Liverpool,J01000054,Knowsley 015,E02001341,56.0,54.6,57.4,Male
Liverpool,J01000054,Knowsley 015,E02001341,57.5,56.2,58.8,Female
Liverpool,J01000054,Knowsley 016,E02001342,65.1,63.9,66.2,Male
Liverpool,J01000054,Knowsley 016,E02001342,65.2,63.7,66.6,Female
Liverpool,J01000054,Knowsley 017,E02001343,64.6,63.1,66.0,Male
Liverpool,J01000054,Knowsley 017,E02001343,66.4,65.2,67.7,Female
Liverpool,J01000054,Knowsley 018,E02001344,58.4,56.9,59.9,Male
Liverpool,J01000054,Knowsley 018,E02001344,61.0,59.5,62.6,Female
Liverpool,J01000054,Knowsley 019,E02001345,65.3,63.8,66.9,Male
Liverpool,J01000054,Knowsley 019,E02001345,66.7,65.3,68.1,Female
Liverpool,J01000054,Knowsley 020,E02001346,56.9,55.4,58.4,Male
Liverpool,J01000054,Knowsley 020,E02001346,59.1,57.8,60.4,Female
Liverpool,J01000054,Liverpool 001,E02001347,56.4,55.1,57.7,Male
Liverpool,J01000054,Liverpool 001,E02001347,58.4,57.3,59.6,Female
Liverpool,J01000054,Liverpool 002,E02001348,59.4,58.2,60.7,Male
Liverpool,J01000054,Liverpool 002,E02001348,60.4,59.3,61.6,Female
Liverpool,J01000054,Liverpool 003,E02001349,60.0,58.7,61.3,Male
Liverpool,J01000054,Liverpool 003,E02001349,60.3,58.8,61.7,Female
Liverpool,J01000054,Liverpool 004,E02001350,54.7,53.5,55.9,Male
Liverpool,J01000054,Liverpool 004,E02001350,54.9,53.7,56.2,Female
Liverpool,J01000054,Liverpool 005,E02001351,52.9,51.8,54.1,Male
Liverpool,J01000054,Liverpool 005,E02001351,55.4,54.2,56.5,Female
Liverpool,J01000054,Liverpool 006,E02001352,53.6,52.3,54.8,Male
Liverpool,J01000054,Liverpool 006,E02001352,57.1,55.6,58.7,Female
Liverpool,J01000054,Liverpool 007,E02001353,62.8,61.2,64.4,Male
Liverpool,J01000054,Liverpool 007,E02001353,63.4,61.7,65.1,Female
Liverpool,J01000054,Liverpool 008,E02001354,54.8,53.4,56.2,Male
Liverpool,J01000054,Liverpool 008,E02001354,58.0,56.7,59.3,Female
Liverpool,J01000054,Liverpool 009,E02001355,52.7,51.2,54.2,Male
Liverpool,J01000054,Liverpool 009,E02001355,57.3,56.1,58.6,Female
Liverpool,J01000054,Liverpool 010,E02001356,53.0,51.4,54.6,Male
Liverpool,J01000054,Liverpool 010,E02001356,54.5,53.2,55.9,Female
Liverpool,J01000054,Liverpool 011,E02001357,52.4,50.9,53.9,Male
Liverpool,J01000054,Liverpool 011,E02001357,54.6,53.4,55.7,Female
Liverpool,J01000054,Liverpool 012,E02001358,52.6,50.9,54.3,Male
Liverpool,J01000054,Liverpool 012,E02001358,55.5,54.2,56.8,Female
Liverpool,J01000054,Liverpool 013,E02001359,62.7,61.1,64.3,Male
Liverpool,J01000054,Liverpool 013,E02001359,62.4,60.9,63.9,Female
Liverpool,J01000054,Liverpool 014,E02001360,48.7,47.4,50.0,Male
Liverpool,J01000054,Liverpool 014,E02001360,52.2,50.9,53.4,Female
Liverpool,J01000054,Liverpool 015,E02001361,56.9,55.5,58.3,Male
Liverpool,J01000054,Liverpool 015,E02001361,58.2,56.9,59.4,Female
Liverpool,J01000054,Liverpool 016,E02001362,59.2,57.8,60.5,Male
Liverpool,J01000054,Liverpool 016,E02001362,59.2,57.6,60.8,Female
Liverpool,J01000054,Liverpool 017,E02001363,52.6,51.3,53.8,Male
Liverpool,J01000054,Liverpool 017,E02001363,56.0,54.8,57.2,Female
Liverpool,J01000054,Liverpool 018,E02001364,51.0,49.5,52.5,Male
Liverpool,J01000054,Liverpool 018,E02001364,51.7,50.1,53.4,Female
Liverpool,J01000054,Liverpool 019,E02001365,54.9,53.7,56.1,Male
Liverpool,J01000054,Liverpool 019,E02001365,56.7,55.6,57.9,Female
Liverpool,J01000054,Liverpool 020,E02001366,55.6,54.3,56.8,Male
Liverpool,J01000054,Liverpool 020,E02001366,57.9,56.6,59.2,Female
Liverpool,J01000054,Liverpool 021,E02001367,64.5,63.0,65.9,Male
Liverpool,J01000054,Liverpool 021,E02001367,66.3,65.1,67.5,Female
Liverpool,J01000054,Liverpool 022,E02001368,49.5,47.9,51.1,Male
Liverpool,J01000054,Liverpool 022,E02001368,51.5,50.1,52.9,Female
Liverpool,J01000054,Liverpool 023,E02001369,50.4,49.3,51.5,Male
Liverpool,J01000054,Liverpool 023,E02001369,53.3,52.2,54.4,Female
Liverpool,J01000054,Liverpool 024,E02001370,49.0,47.4,50.5,Male
Liverpool,J01000054,Liverpool 024,E02001370,49.9,48.4,51.4,Female
Liverpool,J01000054,Liverpool 025,E02001371,54.1,53.0,55.3,Male
Liverpool,J01000054,Liverpool 025,E02001371,54.8,53.7,55.9,Female
Liverpool,J01000054,Liverpool 026,E02001372,57.2,55.8,58.7,Male
Liverpool,J01000054,Liverpool 026,E02001372,60.5,59.2,61.7,Female
Liverpool,J01000054,Liverpool 027,E02001373,57.4,56.1,58.7,Male
Liverpool,J01000054,Liverpool 027,E02001373,58.4,57.1,59.7,Female
Liverpool,J01000054,Liverpool 028,E02001374,51.0,49.6,52.4,Male
Liverpool,J01000054,Liverpool 028,E02001374,55.4,53.9,56.8,Female
Liverpool,J01000054,Liverpool 029,E02001375,56.5,55.1,58.0,Male
Liverpool,J01000054,Liverpool 029,E02001375,57.7,56.2,59.1,Female
Liverpool,J01000054,Liverpool 030,E02001376,52.7,51.4,54.0,Male
Liverpool,J01000054,Liverpool 030,E02001376,54.6,53.2,55.9,Female
Liverpool,J01000054,Liverpool 031,E02001377,50.5,49.3,51.6,Male
Liverpool,J01000054,Liverpool 031,E02001377,51.8,50.5,53.0,Female
Liverpool,J01000054,Liverpool 032,E02001378,56.4,55.0,57.8,Male
Liverpool,J01000054,Liverpool 032,E02001378,58.2,57.0,59.4,Female
Liverpool,J01000054,Liverpool 034,E02001380,64.8,63.5,66.2,Male
Liverpool,J01000054,Liverpool 034,E02001380,67.5,66.0,69.1,Female
Liverpool,J01000054,Liverpool 035,E02001381,55.4,54.1,56.7,Male
Liverpool,J01000054,Liverpool 035,E02001381,56.7,55.4,58.0,Female
Liverpool,J01000054,Liverpool 036,E02001382,67.3,65.6,68.9,Male
Liverpool,J01000054,Liverpool 036,E02001382,68.7,67.4,70.0,Female
Liverpool,J01000054,Liverpool 037,E02001383,51.2,49.6,52.9,Male
Liverpool,J01000054,Liverpool 037,E02001383,56.6,54.3,59.0,Female
Liverpool,J01000054,Liverpool 038,E02001384,56.3,54.8,57.8,Male
Liverpool,J01000054,Liverpool 038,E02001384,56.4,54.7,58.1,Female
Liverpool,J01000054,Liverpool 039,E02001385,50.8,49.6,52.1,Male
Liverpool,J01000054,Liverpool 039,E02001385,52.4,51.0,53.9,Female
Liverpool,J01000054,Liverpool 040,E02001386,53.3,51.9,54.7,Male
Liverpool,J01000054,Liverpool 040,E02001386,55.9,54.7,57.0,Female
Liverpool,J01000054,Liverpool 041,E02001387,68.9,67.6,70.2,Male
Liverpool,J01000054,Liverpool 041,E02001387,70.8,69.5,72.0,Female
Liverpool,J01000054,Liverpool 042,E02001388,60.7,59.1,62.3,Male
Liverpool,J01000054,Liverpool 042,E02001388,62.9,61.2,64.7,Female
Liverpool,J01000054,Liverpool 043,E02001389,52.6,51.4,53.9,Male
Liverpool,J01000054,Liverpool 043,E02001389,56.0,54.6,57.4,Female
Liverpool,J01000054,Liverpool 044,E02001390,48.6,47.4,49.7,Male
Liverpool,J01000054,Liverpool 044,E02001390,51.1,50.0,52.2,Female
Liverpool,J01000054,Liverpool 045,E02001391,55.5,54.2,56.8,Male
Liverpool,J01000054,Liverpool 045,E02001391,55.3,54.0,56.6,Female
Liverpool,J01000054,Liverpool 046,E02001392,68.2,66.4,69.9,Male
Liverpool,J01000054,Liverpool 046,E02001392,70.6,69.2,71.9,Female
Liverpool,J01000054,Liverpool 047,E02001393,70.6,69.0,72.2,Male
Liverpool,J01000054,Liverpool 047,E02001393,73.4,72.0,74.8,Female
Liverpool,J01000054,Liverpool 048,E02001394,57.1,55.6,58.6,Male
Liverpool,J01000054,Liverpool 048,E02001394,60.5,59.1,61.9,Female
Liverpool,J01000054,Liverpool 049,E02001395,66.4,64.9,67.9,Male
Liverpool,J01000054,Liverpool 049,E02001395,67.3,65.7,68.8,Female
Liverpool,J01000054,Liverpool 050,E02001396,55.3,54.0,56.7,Male
Liverpool,J01000054,Liverpool 050,E02001396,60.8,59.4,62.3,Female
Liverpool,J01000054,Liverpool 051,E02001397,62.3,60.8,63.8,Male
Liverpool,J01000054,Liverpool 051,E02001397,64.3,62.9,65.8,Female
Liverpool,J01000054,Liverpool 052,E02001398,59.5,57.9,61.2,Male
Liverpool,J01000054,Liverpool 052,E02001398,63.3,62.2,64.5,Female
Liverpool,J01000054,Liverpool 053,E02001399,66.7,65.1,68.2,Male
Liverpool,J01000054,Liverpool 053,E02001399,69.0,67.9,70.2,Female
Liverpool,J01000054,Liverpool 054,E02001400,57.0,55.5,58.6,Male
Liverpool,J01000054,Liverpool 054,E02001400,59.3,57.9,60.8,Female
Liverpool,J01000054,Liverpool 055,E02001401,63.3,61.9,64.7,Male
Liverpool,J01000054,Liverpool 055,E02001401,65.6,64.5,66.7,Female
Liverpool,J01000054,Liverpool 056,E02001402,64.7,63.2,66.1,Male
Liverpool,J01000054,Liverpool 056,E02001402,66.7,65.6,67.8,Female
Liverpool,J01000054,Liverpool 057,E02001403,54.7,53.4,56.0,Male
Liverpool,J01000054,Liverpool 057,E02001403,58.1,56.4,59.9,Female
Liverpool,J01000054,Liverpool 059,E02001405,52.4,51.2,53.5,Male
Liverpool,J01000054,Liverpool 059,E02001405,52.7,51.6,53.8,Female
Liverpool,J01000054,Liverpool 060,E02006932,56.0,53.6,58.4,Male
Liverpool,J01000054,Liverpool 060,E02006932,59.2,55.8,62.6,Female
Liverpool,J01000054,Liverpool 061,E02006933,62.8,60.8,64.7,Male
Liverpool,J01000054,Liverpool 061,E02006933,60.0,58.2,61.9,Female
Liverpool,J01000054,Liverpool 062,E02006934,59.4,56.7,62.1,Male
Liverpool,J01000054,Liverpool 062,E02006934,59.4,56.9,61.9,Female
Manchester,J01000058,Bury 023,E02001041,59.8,58.2,61.3,Male
Manchester,J01000058,Bury 023,E02001041,62.1,60.6,63.6,Female
Manchester,J01000058,Bury 024,E02001042,63.1,61.4,64.9,Male
Manchester,J01000058,Bury 024,E02001042,66.2,64.8,67.7,Female
Manchester,J01000058,Bury 025,E02001043,60.3,58.3,62.2,Male
Manchester,J01000058,Bury 025,E02001043,62.0,60.6,63.5,Female
Manchester,J01000058,Bury 026,E02001044,64.3,63.0,65.7,Male
Manchester,J01000058,Bury 026,E02001044,64.1,62.8,65.3,Female
Manchester,J01000058,Manchester 001,E02001045,54.2,53.0,55.5,Male
Manchester,J01000058,Manchester 001,E02001045,55.8,54.5,57.1,Female
Manchester,J01000058,Manchester 002,E02001046,52.9,51.6,54.1,Male
Manchester,J01000058,Manchester 002,E02001046,54.5,53.4,55.6,Female
Manchester,J01000058,Manchester 003,E02001047,55.5,54.3,56.6,Male
Manchester,J01000058,Manchester 003,E02001047,56.9,55.7,58.0,Female
Manchester,J01000058,Manchester 004,E02001048,58.4,57.2,59.6,Male
Manchester,J01000058,Manchester 004,E02001048,60.1,58.6,61.6,Female
Manchester,J01000058,Manchester 005,E02001049,58.6,57.5,59.7,Male
Manchester,J01000058,Manchester 005,E02001049,59.9,58.8,60.9,Female
Manchester,J01000058,Manchester 006,E02001050,51.2,49.9,52.5,Male
Manchester,J01000058,Manchester 006,E02001050,53.7,52.2,55.2,Female
Manchester,J01000058,Manchester 007,E02001051,56.5,55.2,57.8,Male
Manchester,J01000058,Manchester 007,E02001051,59.2,57.9,60.4,Female
Manchester,J01000058,Manchester 008,E02001052,54.3,53.2,55.3,Male
Manchester,J01000058,Manchester 008,E02001052,52.6,51.4,53.8,Female
Manchester,J01000058,Manchester 009,E02001053,48.1,46.9,49.2,Male
Manchester,J01000058,Manchester 009,E02001053,50.4,49.3,51.5,Female
Manchester,J01000058,Manchester 011,E02001055,51.0,49.7,52.2,Male
Manchester,J01000058,Manchester 011,E02001055,53.2,52.1,54.4,Female
Manchester,J01000058,Manchester 012,E02001056,50.5,49.3,51.7,Male
Manchester,J01000058,Manchester 012,E02001056,51.3,50.2,52.4,Female
Manchester,J01000058,Manchester 013,E02001057,50.8,49.3,52.2,Male
Manchester,J01000058,Manchester 013,E02001057,52.2,51.0,53.4,Female
Manchester,J01000058,Manchester 015,E02001059,51.1,49.9,52.3,Male
