CityName,CityCode,MSOAName,MSOACode,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
Portsmouth,J01000074,Portsmouth 016,E02003539,0.10520245231607626,0.05656790417801995,0.2651871934604904,0.028109264305177094,0.03974507266121705,0.005467200272479535,0.0002486262488646659,0.0010079586739327733,0.17004007720254313,0.011038203905540401,0.2766035422343324,0.0012959695731153392,3.669391462306903e-05,0.035131675749318775,0.0014623637602179803,0.0019730358764759293,0.0004468324250681191,0.00011418029064486743,0.000321752951861941
Portsmouth,J01000074,Portsmouth 017,E02003540,0.12261984346224675,0.0496256330570902,0.22441008287292816,0.0249691988950276,0.024473043278084694,0.004872513812154667,0.00012232965009208006,0.0007007711786371914,0.09887788904235724,0.0161616597605893,0.38392628913443827,0.0004562499999999938,3.0478821362799124e-05,0.04508249309392262,0.0027394337016574555,0.0006575161141804774,2.648480662983361e-05,7.5920810313075e-05,0.0001721685082872903
Portsmouth,J01000074,Portsmouth 018,E02003541,0.08201293103448272,0.0427542863984674,0.28101355363984676,0.027417145593869707,0.03234868295019155,0.004533357279693459,0.0002143438697317996,0.0006346264367815955,0.15656108716475092,0.017097725095785422,0.307687978927203,0.0007359195402298767,8.975095785440498e-05,0.04424796455938695,0.0019108477011494226,0.00027023467432950104,8.884099616858045e-06,0.0003145833333333322,0.00014609674329501751
Portsmouth,J01000074,Portsmouth 019,E02003542,0.06350855048859931,0.031914440825189974,0.4022657166123778,0.023408550488599324,0.011214087947882716,0.00554774701411506,6.498371335504788e-05,0.00047901737242126807,0.04020711183496197,0.002822665580890331,0.3590038002171552,0.00046273072747013595,2.005971769815353e-05,0.055388545059717666,0.0015996742671009745,0.001555917480998914,2.714440825190011e-08,0.00032068403908794545,0.0002156894679695948
Portsmouth,J01000074,Portsmouth 020,E02003543,0.05734551083591328,0.03243235294117644,0.39104999999999995,0.025650980392156842,0.011950283797729597,0.0059160732714137985,3.980908152734696e-05,0.0007127966976264044,0.06571849845201236,0.0012321465428276526,0.35623281733746126,0.000520046439628476,1.2977296181630238e-05,0.047312100103199146,0.0016896542827657347,0.0012239938080495353,0.0005510835913312691,0.00016991744066047318,0.00023895768833848897
Portsmouth,J01000074,Portsmouth 021,E02003544,0.0695326492537313,0.03795189676616912,0.3539971082089552,0.01777537313432834,0.015851834577114404,0.005392972636815894,6.197139303482438e-05,0.0006617537313432747,0.08430559701492535,0.003770522388059694,0.34730712064676617,0.0005745646766169107,9.807213930348134e-05,0.05963059701492534,0.0021858519900497487,0.0005506529850746267,1.1536069651741044e-05,8.513681592039576e-05,0.0002547885572139269
Portsmouth,J01000074,Portsmouth 022,E02003545,0.07137286620530563,0.04365271049596306,0.34763143021914644,0.04667347174163781,0.018654123414071487,0.0038783448673586824,1.0986159169549827e-05,0.0009673587081891462,0.15239097462514414,0.003909775086505183,0.2639893886966551,0.0011008938869665435,0.0005327566320645901,0.042806978085351756,0.001851470588235292,0.00020948673587081867,0.0,0.00015810265282583506,0.00020888119953863633
Portsmouth,J01000074,Portsmouth 023,E02003546,0.10228522079772077,0.05337177706552703,0.22665553774928773,0.026387553418803396,0.021105128205128183,0.0040277421652421385,4.540598290597507e-06,0.00036746794871794124,0.11807920227920224,0.025776460113960096,0.3730657407407407,0.000500516381766376,1.5188746438745796e-05,0.047329772079772056,0.0007530804843304832,7.993233618233583e-05,3.187321937321866e-06,0.0001235754985754973,6.837606837606681e-05
Portsmouth,J01000074,Portsmouth 024,E02003547,0.1068799893842887,0.058854564755838605,0.281398991507431,0.029128786270346756,0.02956164189667372,0.005369143665958923,0.0001824840764331199,0.0009668612880396184,0.1389625619249823,0.011371107572540678,0.30342445152158526,0.0012916312809624823,5.0283085633403186e-05,0.029580785562632668,0.0022539455060155674,0.0004969922151450801,1.8807501769284784e-05,4.840764331210106e-05,0.00015856334041047167
Portsmouth,J01000074,Portsmouth 025,E02003548,0.06621099163679806,0.03475364396654716,0.3462222520908005,0.03014575866188767,0.02135376344086019,0.004243070489844657,6.490442054958114e-05,0.0003903225806451516,0.10393918757467142,0.003623596176821974,0.326238321385902,0.000439187574671441,2.6523297491039066e-05,0.05841496415770606,0.0034428016726403784,0.0,1.4934289127836321e-06,0.0002862903225806441,0.00020292712066905292
Portsmouth,J01000074,Fareham 010,E02004736,0.07814360704911882,0.04599563179602546,0.14384764716910384,0.027420538057742756,0.0200066272965879,0.003889716910386174,3.252718410198613e-06,0.00026275778027746045,0.12924500374953127,0.03524927821522307,0.4849549493813273,0.0004987157855268058,0.00037533745781777214,0.028640888638920104,0.0011184945631796007,0.0002220191226096733,1.40607424071991e-07,6.854143232095935e-05,5.685226846644053e-05
Portsmouth,J01000074,Fareham 012,E02004738,0.08207263632365872,0.05509954925241861,0.17539051231310462,0.027934190853122223,0.019381277484608595,0.00439547053649953,8.638962181178478e-05,0.0003784850483729051,0.11838636763412486,0.026367348284960394,0.4501296394019349,0.0003229661389621771,7.299912049252287e-06,0.03741120272647314,0.002359652594547051,0.00013730211081794142,4.7273526824978014e-07,7.636323658751069e-05,6.287379067721938e-05
Portsmouth,J01000074,Portsmouth 026,E02006821,0.08461115530303027,0.04591766098484845,0.1469453977272727,0.023181070075757555,0.029870842803030276,0.004390246212121183,8.425189393939311e-05,0.0005064299242424171,0.1773180776515151,0.026324119318181793,0.4223949621212121,0.00030340909090908655,0.00014178030303030253,0.03486514204545452,0.003030738636363633,2.024621212121163e-05,1.71496212121211e-05,2.8513257575757235e-05,4.880681818181712e-05
Preston,J01000075,Preston 003,E02005255,0.15914734848484843,0.10746761784511781,0.1266865993265993,0.01476247474747472,0.016904461279461252,0.004391035353535327,1.922558922558845e-05,0.000290042087542082,0.1793945875420875,0.021480976430976406,0.3409656397306397,0.000239175084175081,3.72390572390571e-05,0.026827996632996603,0.0013043181818181806,2.891414141414111e-05,4.999999999999932e-06,2.0740740740740435e-05,2.6607744107743807e-05
Preston,J01000075,Preston 004,E02005256,0.14140400826446278,0.05391019283746554,0.09911703168044074,0.006866432506887041,0.013080743801652877,0.003479173553718982,6.174931129476535e-05,0.0005629063360881466,0.2933073898071625,0.059453243801652865,0.3064783608815427,0.0002997589531680407,2.820936639118419e-05,0.020680826446280966,0.0010971349862258935,0.00010316115702479243,7.913223140495702e-06,3.557162534435223e-05,2.6191460055095643e-05
Preston,J01000075,Preston 005,E02005257,0.21385567010309275,0.08278171534936996,0.11003445017182127,0.009146463344788072,0.02154521764032071,0.0033117840778923,2.391179839633333e-06,0.00029441580756013315,0.2257455040091638,0.06894139461626571,0.2444853092783505,0.0002078608247422655,1.1025200458189004e-06,0.019263688430698714,0.00036062428407789183,8.3046964490252e-07,3.006872852233677e-07,1.761168384879691e-05,3.6655211912942726e-06
