CityName,CityCode,MSOAName,MSOACode,DailyLivingScoreZ,RoadIntersectionDensityZ,PopulationDensityZ,Walkability
Southampton,J01000087,Southampton 027,E02003575,-0.19056698394986302,0.7824148902847339,0.3314963344716748,0.30778141360218186
Southampton,J01000087,Southampton 028,E02003576,-0.19056698394986302,0.291663721678335,0.3053964523239977,0.13549773001748988
Southampton,J01000087,Southampton 030,E02003578,-0.19056698394986302,-0.32781363544337006,-0.24762065618667267,-0.25533375852663526
Southampton,J01000087,Southampton 031,E02003579,-0.19056698394986302,0.984209131532008,0.040460967747192274,0.27803437177644574
Southampton,J01000087,Southampton 032,E02003580,-0.19056698394986302,0.8148763957386627,0.020148906097842176,0.21481943929554725
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,-0.19056698394986302,-0.6177280753014697,-0.2916244562615577,-0.3666398385042968
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,-0.19056698394986302,-0.5211118835734352,-0.4769611608101166,-0.39621334277780496
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,-0.19056698394986302,-0.6493646041715264,-0.4579121960240604,-0.4326145947151499
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,-0.19056698394986302,-0.5542795273757953,-0.2608005494108288,-0.33521568691216236
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,-0.19056698394986302,-0.804689467354855,-0.06011854400463719,-0.3517916651031184
