CityName,CityCode,MSOAName,MSOACode,RoadLength,Area,RoadDensity
Birmingham,J01000007,Solihull 003,E02002083,38.003,1.34614539647675,28.23097720310509
Birmingham,J01000007,Solihull 004,E02002084,49.472,1.45976864077759,33.89030194103035
Birmingham,J01000007,Solihull 005,E02002085,37.108,1.46196631854248,25.38225370129945
Birmingham,J01000007,Solihull 006,E02002086,63.2,1.45968242408752,43.297089118208525
Birmingham,J01000007,Solihull 007,E02002087,46.084,1.2020004090499898,38.33942122900178
Birmingham,J01000007,Solihull 008,E02002088,55.399,1.67985214072418,32.978497724280444
Birmingham,J01000007,Solihull 009,E02002089,291.416,15.0054746484604,19.42064525295773
Birmingham,J01000007,Walsall 039,E02002148,73.717,7.600176213500981,9.699380373450929
Birmingham,J01000007,Bromsgrove 003,E02006698,11.053,5.05819987731934,2.1851647360874327
Birmingham,J01000007,Bromsgrove 004,E02006699,7.212,2.19359598743439,3.287752184683329
Birmingham,J01000007,Bromsgrove 005,E02006700,38.158,17.1184091750717,2.229062269148627
Birmingham,J01000007,Birmingham 132,E02006807,25.465,1.44523992145538,17.619911837445187
Birmingham,J01000007,Birmingham 133,E02006809,45.222,3.72639768986511,12.13558073068604
Birmingham,J01000007,Birmingham 134,E02006895,38.391,0.862739068855286,44.49897006627808
Birmingham,J01000007,Birmingham 135,E02006896,48.091,1.2576885998001102,38.23760508574484
Birmingham,J01000007,Birmingham 136,E02006897,32.082,0.837045207397461,38.32767897895178
Birmingham,J01000007,Birmingham 137,E02006898,44.205,1.03627787529755,42.65747735597198
Birmingham,J01000007,Birmingham 138,E02006899,48.544,1.1190919793624898,43.37802512681212
Birmingham,J01000007,Birmingham 139,E02006900,61.423,2.0083518732223498,30.5837840564504
Birmingham,J01000007,Birmingham 140,E02006901,56.85,2.37910390184784,23.89555157967033
Bradford,J01000013,Bradford 017,E02002199,119.507,8.915768949798581,13.404003700959503
Bradford,J01000013,Bradford 019,E02002201,86.206,2.71978017160034,31.69594399582512
Bradford,J01000013,Bradford 024,E02002206,55.835,1.8557364120636,30.087785979211805
Bradford,J01000013,Bradford 026,E02002208,45.88,1.49684758525085,30.651083284682706
Bradford,J01000013,Bradford 027,E02002209,34.378,1.58477172216797,21.69271417398264
Bradford,J01000013,Bradford 028,E02002210,38.373,1.3949459365387,27.508592981901145
Bradford,J01000013,Bradford 029,E02002211,37.758,2.2191154395904498,17.014887700915846
Bradford,J01000013,Bradford 030,E02002212,38.712,2.5614580858612097,15.113267015253273
Bradford,J01000013,Bradford 032,E02002214,28.874,1.04415375495911,27.65301552847524
Bradford,J01000013,Bradford 033,E02002215,38.139,1.0941314237518298,34.85778689110264
Bradford,J01000013,Bradford 034,E02002216,48.836,1.75071631707764,27.89486767423225
Bradford,J01000013,Bradford 035,E02002217,50.325,1.98188456100464,25.39249812536492
Bradford,J01000013,Bradford 036,E02002218,55.147,3.23100020147705,17.068089310173853
Bradford,J01000013,Bradford 037,E02002219,23.891,0.780426870056152,30.61273377002131
Bradford,J01000013,Bradford 038,E02002220,37.432,1.33998493275452,27.934642461280124
Bradford,J01000013,Bradford 039,E02002221,111.625,3.03979274917603,36.72125345724876
Bradford,J01000013,Bradford 040,E02002222,36.587,1.7798977232208302,20.55567548779919
Bradford,J01000013,Bradford 041,E02002223,49.957,2.06790649989319,24.15824893561693
Bradford,J01000013,Bradford 042,E02002224,35.681,1.03466397380066,34.48559233094005
Bradford,J01000013,Bradford 044,E02002226,63.348,1.8209471729583704,34.788488617757515
Bradford,J01000013,Bradford 045,E02002227,71.935,2.16197879193115,33.272759320522894
Bradford,J01000013,Bradford 046,E02002228,64.177,2.52104753102112,25.45648156582192
Bradford,J01000013,Bradford 047,E02002229,50.667,3.91377042771912,12.945828309487196
Bradford,J01000013,Bradford 048,E02002230,52.288,1.43135265161133,36.53048041035683
Bradford,J01000013,Bradford 049,E02002231,59.211,2.74992306518555,21.531875109387745
Bradford,J01000013,Bradford 050,E02002232,26.839,1.05766883711243,25.37561763970835
Bradford,J01000013,Bradford 051,E02002233,26.215,0.863435340042114,30.36127754363328
Bradford,J01000013,Bradford 052,E02002234,43.42,1.63187592633057,26.60741499976291
Bradford,J01000013,Bradford 053,E02002235,50.603,1.63512510957336,30.947479005568837
Bradford,J01000013,Bradford 054,E02002236,31.38,1.16587078924561,26.91550409312921
Bradford,J01000013,Bradford 055,E02002237,34.493,1.44517417953491,23.867711234019303
