CityName,CityCode,MSOAName,MSOACode,RoadLength,Area,RoadDensity
Bristol,J01000015,Bristol 008,E02003019,126.59,7.506387372158049,16.864304188394957
Bristol,J01000015,Bristol 009,E02003020,36.44,2.53296683583069,14.38629179211083
Bristol,J01000015,Bristol 010,E02003021,28.217,1.07162952080536,26.33092822862338
Bristol,J01000015,Bristol 011,E02003022,29.379,1.27842001237869,22.98071034208548
Bristol,J01000015,Bristol 012,E02003023,52.368,2.55720988892365,20.478569329341248
Bristol,J01000015,Bristol 013,E02003024,53.487,1.7310171702690098,30.89917357185303
Bristol,J01000015,Bristol 014,E02003025,80.567,3.20519545985413,25.13637655148389
Bristol,J01000015,Bristol 015,E02003026,67.238,4.538488324451451,14.815065103891568
Bristol,J01000015,Bristol 016,E02003027,35.507,1.53465068592834,23.136861258118245
Bristol,J01000015,Bristol 017,E02003028,30.871,1.26424832318115,24.41846228620751
Bristol,J01000015,Bristol 018,E02003029,28.856,1.0077388120575,28.634403731146087
Bristol,J01000015,Bristol 019,E02003030,38.951,1.73270259955215,22.479910868759376
Bristol,J01000015,Bristol 020,E02003031,27.476,1.22595640735626,22.411889880531074
Bristol,J01000015,Bristol 021,E02003032,46.511,1.70271546299362,27.31577941873326
Bristol,J01000015,Bristol 022,E02003033,20.842,0.7770513937873841,26.821906718956047
Bristol,J01000015,Bristol 023,E02003034,34.249,1.25808450477219,27.223131570324604
Bristol,J01000015,Bristol 025,E02003036,26.735,0.801458833194733,33.357920447929125
Bristol,J01000015,Bristol 026,E02003037,24.771,0.830812035701752,29.81540822176099
Bristol,J01000015,Bristol 027,E02003038,31.167,0.93529477407074,33.3231841597382
Bristol,J01000015,Bristol 028,E02003039,26.495,1.15477030902863,22.943956727019653
Bristol,J01000015,Bristol 029,E02003040,36.305,1.33214868921661,27.25296379741942
Bristol,J01000015,Bristol 030,E02003041,29.846,1.12520826313019,26.524867420518333
Bristol,J01000015,Bristol 032,E02003043,76.761,2.46967286108398,31.081444514197045
Bristol,J01000015,Bristol 033,E02003044,38.039,1.37196710213089,27.72588347119927
Bristol,J01000015,Bristol 034,E02003045,22.131,0.632237085865021,35.00427370488804
Bristol,J01000015,Bristol 035,E02003046,55.448,1.79357972352219,30.91471166450996
Bristol,J01000015,Bristol 036,E02003047,52.832,1.90183522476196,27.77948337065459
Bristol,J01000015,Bristol 037,E02003048,24.734,0.891454152355194,27.7456781536701
Bristol,J01000015,Bristol 038,E02003049,61.853,3.13531538164902,19.727839936621752
Bristol,J01000015,Bristol 039,E02003050,46.499,1.47889352460098,31.441749677378493
Bristol,J01000015,Bristol 040,E02003051,22.011,0.958086891971588,22.97390788293212
Bristol,J01000015,Bristol 041,E02003052,41.568,1.74644729912567,23.80146255819476
Bristol,J01000015,Bristol 042,E02003053,32.184,1.43440203102875,22.437224225705886
Bristol,J01000015,Bristol 043,E02003054,54.678,2.44498020298767,22.363371258869755
Bristol,J01000015,Bristol 044,E02003055,33.548,1.4162599314537,23.68774209799548
Bristol,J01000015,Bristol 045,E02003056,40.963,1.81834921733093,22.527575896629845
Bristol,J01000015,Bristol 046,E02003057,35.124,2.3912021493454,14.688845947054425
Bristol,J01000015,Bristol 047,E02003058,48.554,2.64296882270432,18.37100747572153
Bristol,J01000015,Bristol 048,E02003059,41.471,1.63835197979736,25.312631541562485
Bristol,J01000015,Bristol 049,E02003060,40.746,3.05870667388535,13.321316603478692
Bristol,J01000015,Bristol 050,E02003061,22.951,1.18422881224823,19.38054518064636
Bristol,J01000015,Bristol 051,E02003062,26.586,1.27088001701736,20.919362680983
Bristol,J01000015,Bristol 052,E02003063,31.795,1.70879233220673,18.60670802457313
Bristol,J01000015,Bristol 053,E02003064,34.699,2.09391154059601,16.57137817298781
Bristol,J01000015,South Gloucestershire 020,E02003109,33.081,1.48876125828552,22.22048687517338
Bristol,J01000015,South Gloucestershire 021,E02003110,101.16,3.40840228265762,29.67959519177499
Bristol,J01000015,South Gloucestershire 022,E02003111,37.771,1.50279275486755,25.133871505342054
Bristol,J01000015,South Gloucestershire 023,E02003112,29.805,1.1830840834045402,25.192630361682053
Bristol,J01000015,South Gloucestershire 025,E02003114,39.816,1.36249975310898,29.22275758887077
Bristol,J01000015,South Gloucestershire 026,E02003115,52.278,1.5451569797515898,33.83345555504954
Bristol,J01000015,South Gloucestershire 027,E02003116,32.385,1.3767790171051,23.522293409217323
Bristol,J01000015,South Gloucestershire 028,E02003117,43.967,1.68281130718613,26.12711229847766
Bristol,J01000015,South Gloucestershire 029,E02003118,62.491,3.49917874601364,17.85876187982436
Bristol,J01000015,South Gloucestershire 030,E02003119,46.407,3.94047489451218,11.777006894430436
Bristol,J01000015,South Gloucestershire 031,E02003120,76.979,3.19216963038635,24.114946545206998
Bristol,J01000015,South Gloucestershire 032,E02003121,77.52,4.79011875366592,16.18331485846217
Bristol,J01000015,Bristol 054,E02006887,71.29,1.95349468144608,36.49357260969217
Bristol,J01000015,Bristol 055,E02006888,25.695,0.730078413146973,35.19484967271222
Bristol,J01000015,Bristol 056,E02006889,55.798,1.59040369217682,35.084174083894425
Bristol,J01000015,Bristol 057,E02006890,25.183,1.01317290073776,24.855579913026247
Cambridge,J01000019,Cambridge 001,E02003719,46.291,1.57140563116455,29.458339134049236
Cambridge,J01000019,Cambridge 002,E02003720,32.176,1.50028999453735,21.44652041748917
Cambridge,J01000019,Cambridge 003,E02003721,66.507,2.6040103985900904,25.540220590520452
Cambridge,J01000019,Cambridge 004,E02003722,31.829,1.52084392666626,20.928511757133567
Cambridge,J01000019,Cambridge 005,E02003723,64.54,3.41490321772766,18.899510728431743
Cambridge,J01000019,Cambridge 006,E02003724,70.39,3.95320425028992,17.80580904587405
Cambridge,J01000019,Cambridge 007,E02003725,107.509,6.13976417488098,17.510281655416197
Cambridge,J01000019,Cambridge 008,E02003726,26.999,1.05229985423279,25.657135550669075
Cambridge,J01000019,Cambridge 009,E02003727,34.026,1.4912714559631302,22.816771462995973
Cambridge,J01000019,Cambridge 010,E02003728,35.943,1.93670510891724,18.558839874230912
Cambridge,J01000019,Cambridge 011,E02003729,49.626,3.6647737719574,13.541354279419586
Cambridge,J01000019,Cambridge 012,E02003730,127.49,7.33129506016541,17.389833440576805
Cambridge,J01000019,Cambridge 013,E02003731,68.253,4.51649414768982,15.111942530670898
Cambridge,J01000019,South Cambridgeshire 007,E02003781,205.891,28.2972738802643,7.276001245603979
Cambridge,J01000019,South Cambridgeshire 009,E02003783,159.84,31.7234947147446,5.038536940437044
Cambridge,J01000019,South Cambridgeshire 011,E02003785,199.425,46.0433564368439,4.331243754428383
Cambridge,J01000019,South Cambridgeshire 012,E02003786,79.562,15.7988556134491,5.035934370605376
Carlisle,J01000021,Carlisle 003,E02003989,54.739,3.9584995956420896,13.828219171794824
Carlisle,J01000021,Carlisle 004,E02003990,192.073,35.574495143035904,5.399177113483237
Carlisle,J01000021,Carlisle 005,E02003991,168.121,57.9391698707428,2.901681200732824
Carlisle,J01000021,Carlisle 006,E02003992,78.092,3.7995477216491698,20.55297254329646
Carlisle,J01000021,Carlisle 008,E02003994,52.019,2.09895114846802,24.78333049245456
Carlisle,J01000021,Carlisle 009,E02003995,47.598,2.2273313013916,21.369968612330617
Carlisle,J01000021,Carlisle 010,E02003996,65.921,3.25069096166992,20.279073211602856
Carlisle,J01000021,Carlisle 011,E02003997,45.796,2.40838944132996,19.01519713303117
Carlisle,J01000021,Carlisle 012,E02003998,23.714,1.56791002714539,15.124592348691596
Carlisle,J01000021,Carlisle 013,E02003999,306.998,86.3115740289917,3.556857854276654
Coventry,J01000028,Coventry 001,E02001958,52.852,2.68118118268585,19.712207567806352
Coventry,J01000028,Coventry 002,E02001959,55.5,4.2863168059082,12.948179640734809
Coventry,J01000028,Coventry 004,E02001961,27.117,1.51020747117615,17.955811050836132
Coventry,J01000028,Coventry 005,E02001962,35.494,1.42754187774658,24.863718923628635
Coventry,J01000028,Coventry 006,E02001963,27.24,1.2851987744140598,21.195164936582746
Coventry,J01000028,Coventry 007,E02001964,58.749,3.29480430976105,17.83080100567814
Coventry,J01000028,Coventry 008,E02001965,53.27,2.25911007432556,23.580081646045222
Coventry,J01000028,Coventry 009,E02001966,31.801,1.17486132144165,27.067875518259125
Coventry,J01000028,Coventry 010,E02001967,105.208,16.3506281602478,6.434492850604067
Coventry,J01000028,Coventry 011,E02001968,35.961,1.5878299036026,22.64789189220376
Coventry,J01000028,Coventry 012,E02001969,22.473,0.9310237552795412,24.137944786653108
Coventry,J01000028,Coventry 013,E02001970,29.118,1.75044749552917,16.634603479607634
Coventry,J01000028,Coventry 014,E02001971,23.612,1.1136903350296,21.201584729001382
Coventry,J01000028,Coventry 015,E02001972,47.91,1.88985236573792,25.35118661572956
Coventry,J01000028,Coventry 016,E02001973,34.066,1.29310591177368,26.34432314463214
Coventry,J01000028,Coventry 017,E02001974,50.514,2.0387829683914203,24.776545999820204
